model,match_id,date,market_key,group,line,selection,odds,stake,abs_stake,pnl,abs_pnl,payoff,p_model,p_market,edge,won
m05_production_wealth,12476594,2024-10-19,1X2,1X2,0.0,draw,3.9250000000000003,0.006599898906785533,8.82526955179263,-0.006599898906785533,-8.82526955179263,-1.0,0.23370633251545345,0.2525248989165252,-0.01881856640107174,false
m05_production_wealth,12476594,2024-10-19,OU3.5,OverUnder,3.5,over_35,3.3943661971830985,0.000934178735199523,1.24916748940082,0.0021920306659752187,2.9311451230165715,2.3464788732394366,0.3258746189905322,0.2946058091286307,0.0312688098619015,true
m05_production_wealth,12476595,2024-10-19,1X2,1X2,0.0,home,3.624655109656035,0.028105928909914056,37.582757272008166,-0.028105928909914056,-37.582757272008166,-1.0,0.5294434274959172,0.2746655630822453,0.2547778644136719,false
m05_production_wealth,12476595,2024-10-19,1X2,1X2,0.0,draw,3.4234342003339524,0.005131834167694864,6.8621990222369735,0.012187929183785376,16.297486043987544,2.3749655163272734,0.23370965197586968,0.29080971866656463,-0.05710006669069495,true
m05_production_wealth,12476596,2024-10-19,1X2,1X2,0.0,away,5.603032295032316,0.005574051173161472,7.453523878685444,-0.005574051173161472,-7.453523878685444,-1.0,0.2368865597676481,0.17847478781919685,0.05841177194845126,false
m05_production_wealth,12476596,2024-10-19,1X2,1X2,0.0,draw,4.4450438940888946,0.002094380692505838,2.80056928393718,-0.002094380692505838,-2.80056928393718,-1.0,0.23371286218963633,0.22496965695430352,0.008743205235332813,false
m05_production_wealth,12476596,2024-10-19,OU2.5,OverUnder,2.5,under_25,2.28,0.0003636921825863738,0.4863228347186607,0.0004562154738363472,0.6100433638710879,1.2543999999999997,0.4508814274875978,0.4278544542032623,0.023026973284335506,true
m05_production_wealth,12476756,2024-10-19,1X2,1X2,0.0,home,2.64,0.019699371917821028,26.341656081586724,-0.019699371917821028,-26.341656081586724,-1.0,0.5317250073524031,0.37794247563022104,0.1537825317221821,false
m05_production_wealth,12476756,2024-10-19,1X2,1X2,0.0,draw,3.5749999999999997,0.002353191347643657,3.1466463718936297,-0.002353191347643657,-3.1466463718936297,-1.0,0.2335288970256401,0.27909598200385555,-0.04556708497821546,false
m05_production_wealth,12476756,2024-10-19,BTTS,BTTS,0.0,btts_yes,1.7865236697178126,0.0012440769818822695,1.6635580125331217,-0.0012440769818822695,-1.6635580125331217,-1.0,0.5543753182993694,0.5426819800001719,0.011693338299197498,false
m05_production_wealth,12476757,2024-10-19,1X2,1X2,0.0,away,3.9895749493237576,0.0006778372653477659,0.9063921528848974,0.0019859164020377654,2.655532729037752,2.929783450337282,0.23469439365849842,0.2506532682559335,-0.015958874597435058,true
m05_production_wealth,12476757,2024-10-19,1X2,1X2,0.0,home,2.095532482083143,0.007841226478605773,10.485151101208888,-0.007841226478605773,-10.485151101208888,-1.0,0.5317857810347947,0.4772056785327958,0.054580102501998906,false
m05_production_wealth,12476758,2024-10-19,1X2,1X2,0.0,away,5.512722101058049,0.0047344204674538756,6.330784363052405,-0.0047344204674538756,-6.330784363052405,-1.0,0.23464311772102664,0.18139858706247344,0.053244530658553196,false
m05_production_wealth,12476758,2024-10-19,BTTS,BTTS,0.0,btts_yes,2.015,0.008250300831573132,11.032158181567402,-0.008250300831573132,-11.032158181567402,-1.0,0.5543408107445409,0.48922686945500626,0.06511394128953463,false
m05_production_wealth,12476760,2024-10-19,1X2,1X2,0.0,home,2.5,0.017993706057379422,24.060869482232736,0.02645074790434775,35.369478138882116,1.47,0.5319691921997852,0.3986577181208054,0.1333114740789798,true
m05_production_wealth,12476760,2024-10-19,1X2,1X2,0.0,draw,3.75,0.0028742345496476805,3.843376241662841,-0.0028742345496476805,-3.843376241662841,-1.0,0.23348977944091423,0.26577181208053696,-0.03228203263962273,false
m05_production_wealth,12476760,2024-10-19,OU1.5,OverUnder,1.5,under_15,4.7,0.001521037262768343,2.033904463059326,-0.001521037262768343,-2.033904463059326,-1.0,0.21863014777931972,0.21273031825795644,0.005899829521363281,false
m05_production_wealth,12476760,2024-10-19,OU3.5,OverUnder,3.5,over_35,3.35,0.001979026073556406,2.646319102131153,-0.001979026073556406,-2.646319102131153,-1.0,0.32567906322033624,0.29769392033542974,0.0279851428849065,false
m05_production_wealth,12476763,2024-10-19,1X2,1X2,0.0,away,3.959839718148722,0.0009238387757612403,1.2353410762259713,0.0026797264076307294,3.5832833512167337,2.9006429237857474,0.23438704899791646,0.25222848735299463,-0.017841438355078176,true
m05_production_wealth,12476763,2024-10-19,1X2,1X2,0.0,home,2.0798630293616696,0.008600596953043013,11.500568037321523,-0.008600596953043013,-11.500568037321523,-1.0,0.5321540206012794,0.48021642202828013,0.05193759857299923,false
m05_production_wealth,12476763,2024-10-19,OU2.5,OverUnder,2.5,under_25,2.34,0.004175756397884083,5.583748526217722,-0.004175756397884083,-5.583748526217722,-1.0,0.451312616384177,0.4222222222222223,0.029090394161954747,false
m05_production_wealth,12476750,2024-10-26,1X2,1X2,0.0,home,2.68,0.019809716462824343,25.739601227747414,-0.019809716462824343,-25.739601227747414,-1.0,0.5313648998006745,0.3716504874977502,0.15971441230292427,false
m05_production_wealth,12476750,2024-10-26,1X2,1X2,0.0,draw,3.3249999999999997,0.00042910607633964306,0.5575556475082947,-0.00042910607633964306,-0.5575556475082947,-1.0,0.23358198757820667,0.29955588165232205,-0.06597389407411539,false
m05_production_wealth,12476750,2024-10-26,OU1.5,OverUnder,1.5,over_15,1.42,0.016112305086488768,20.935398472982406,0.006631824773598775,8.617010011479556,0.4115999999999999,0.7813882689405716,0.7023060796645704,0.07908218927600119,true
m05_production_wealth,12476751,2024-10-26,1X2,1X2,0.0,home,2.469253367309792,0.017754756646758574,23.06950515121645,0.025564511269235625,33.21704916308345,1.439868299963596,0.5314243269443668,0.403084679827377,0.1283396471169898,true
m05_production_wealth,12476751,2024-10-26,1X2,1X2,0.0,draw,3.5334374184165673,0.0009054839413644467,1.176533526493844,-0.0009054839413644467,-1.176533526493844,-1.0,0.23357360450644277,0.28168553312620154,-0.04811192861975877,false
m05_production_wealth,12476752,2024-10-26,1X2,1X2,0.0,home,3.3559029418979645,0.029645542312164746,38.519705152137284,0.06844517994044172,88.93371295518315,2.3087848830600053,0.5314840039229549,0.29711061432170766,0.23437338960124726,true
m05_production_wealth,12476752,2024-10-26,1X2,1X2,0.0,draw,3.4707145091319545,0.004647320417291512,6.038459689371927,-0.004647320417291512,-6.038459689371927,-1.0,0.23356503558410435,0.28728216684140473,-0.05371713125730038,false
m05_production_wealth,12476752,2024-10-26,BTTS,BTTS,0.0,btts_yes,1.85,0.00497238132121674,6.460825050202215,-0.00497238132121674,-6.460825050202215,-1.0,0.5544432097175332,0.5398009950248757,0.014642214692657585,false
m05_production_wealth,12476753,2024-10-26,OU2.5,OverUnder,2.5,under_25,2.259231142060373,0.0005574936105885505,0.7243749929735496,-0.0005574936105885505,-0.7243749929735496,-1.0,0.4513226016560499,0.4426284594714024,0.008694142184647535,false
m05_production_wealth,12476755,2024-10-26,1X2,1X2,0.0,home,2.4986905762706213,0.018610678847474214,24.18164101493469,-0.018610678847474214,-24.18164101493469,-1.0,0.5316644325517789,0.40020961758799817,0.1314548149637807,false
m05_production_wealth,12476755,2024-10-26,1X2,1X2,0.0,draw,3.548140618304282,0.0013509436703073167,1.7553381654964952,-0.0013509436703073167,-1.7553381654964952,-1.0,0.23353821128385413,0.2818377588647874,-0.04829954758093327,false
m05_production_wealth,12476588,2024-11-02,1X2,1X2,0.0,away,4.472594458374103,0.0027526183022306356,3.7531281004288894,-0.0027526183022306356,-3.7531281004288894,-1.0,0.2365533035531288,0.2211720585805071,0.015381244972621722,false
m05_production_wealth,12476588,2024-11-02,1X2,1X2,0.0,home,1.9712016551055354,0.005883530082822202,8.022050156995777,0.0055998122712141276,7.635207822017639,0.9517776220034246,0.5297622951378921,0.5018324335271561,0.027929861610735962,true
m05_production_wealth,12476589,2024-11-02,1X2,1X2,0.0,home,4.050000000000001,0.03361072868503953,45.827411014992144,0.10046246803958318,136.97813152381156,2.9890000000000008,0.5297150809612257,0.2418093360922137,0.287905744869012,true
m05_production_wealth,12476589,2024-11-02,1X2,1X2,0.0,draw,3.806826153606319,0.009646385167963371,13.152611537932845,-0.009646385167963371,-13.152611537932845,-1.0,0.23368800943487805,0.25725572213107745,-0.023567712696199394,false
m05_production_wealth,12476589,2024-11-02,OU2.5,OverUnder,2.5,over_25,2.1783783783783783,0.0070692719724974,9.638780381592953,-0.0070692719724974,-9.638780381592953,-1.0,0.5491145111438364,0.45905707196029777,0.09005743918353859,false
m05_production_wealth,12476590,2024-11-02,1X2,1X2,0.0,away,4.815887787790598,0.0032987203431465166,4.49772494983661,-0.0032987203431465166,-4.49772494983661,-1.0,0.23663926184758996,0.2074499303650729,0.029189331482517067,false
m05_production_wealth,12476590,2024-11-02,1X2,1X2,0.0,home,1.8726761311352715,0.0014005194130806014,1.9095741535139168,-0.0014005194130806014,-1.9095741535139168,-1.0,0.5296684077022792,0.5334908528029926,-0.0038224451007133897,false
m05_production_wealth,12476590,2024-11-02,OU3.5,OverUnder,3.5,over_35,3.65,0.005664163486408064,7.7229491386561975,-0.005664163486408064,-7.7229491386561975,-1.0,0.32589724722269675,0.2729083665338645,0.05298888068883223,false
m05_production_wealth,12476591,2024-11-02,1X2,1X2,0.0,home,2.3856826735358063,0.015354698549939464,20.93575798529439,-0.015354698549939464,-20.93575798529439,-1.0,0.5296222832375123,0.4184705001962173,0.11115178304129497,false
m05_production_wealth,12476739,2024-11-02,1X2,1X2,0.0,away,4.719395383409191,0.0032532354889640703,4.4357074575320246,-0.0032532354889640703,-4.4357074575320246,-1.0,0.23560692894767565,0.21119091703685944,0.024416011910816215,false
m05_production_wealth,12476739,2024-11-02,1X2,1X2,0.0,home,1.9082253632580661,0.003948094983110864,5.383131476045152,-0.003948094983110864,-5.383131476045152,-1.0,0.5307305353417358,0.5223143230734411,0.008416212268294698,false
m05_production_wealth,12476741,2024-11-02,1X2,1X2,0.0,away,4.013824807250283,0.0014151395056430144,1.929508294103768,-0.0014151395056430144,-1.929508294103768,-1.0,0.23550746603028258,0.24650328504289054,-0.01099581901260796,false
m05_production_wealth,12476741,2024-11-02,1X2,1X2,0.0,home,2.12,0.009954115662394337,13.572194581855717,0.010925637351044026,14.896840773044836,1.0976000000000001,0.530842943630922,0.46670801913860455,0.06413492449231745,true
m05_production_wealth,12476748,2024-11-02,1X2,1X2,0.0,away,4.647742874739833,0.003828223468696015,5.2196895818941345,-0.003828223468696015,-5.2196895818941345,-1.0,0.2351545412746774,0.2151582019381778,0.01999633933649958,false
m05_production_wealth,12476748,2024-11-02,1X2,1X2,0.0,home,1.9729293962189065,0.007334877512408902,10.000927074675547,0.006993591590497875,9.535592021585526,0.9534708082945283,0.5312468352448982,0.5068605100195106,0.02438632522538764,true
m05_production_wealth,12476749,2024-11-02,1X2,1X2,0.0,home,2.5926846234605323,0.022345786820946453,30.467936791644814,-0.022345786820946453,-30.467936791644814,-1.0,0.5313057325598973,0.3857005942609675,0.14560513829892985,false
m05_production_wealth,12476749,2024-11-02,1X2,1X2,0.0,draw,3.8656466853458777,0.004662461619343166,6.357153008300325,-0.004662461619343166,-6.357153008300325,-1.0,0.23359018518866564,0.25868892876083555,-0.0250987435721699,false
m05_production_wealth,12476754,2024-11-02,OU2.5,OverUnder,2.5,over_25,1.96,0.005778093386807851,7.878289786621445,0.005436030258308826,7.411895031253455,0.9408,0.5486771518729439,0.5087719298245613,0.03990522204838254,true
m05_production_wealth,12476582,2024-11-09,1X2,1X2,0.0,away,6.610154568321677,0.005967347021225463,8.50066300420227,0.03280818436885101,46.73623271905267,5.497951476955244,0.23628600417177675,0.151282392819129,0.08500361135264775,true
m05_production_wealth,12476582,2024-11-09,1X2,1X2,0.0,draw,4.079640192647227,0.002393217681550291,3.4092096427768044,-0.002393217681550291,-3.4092096427768044,-1.0,0.2336570884115233,0.24511965584668693,-0.011462567435163634,false
m05_production_wealth,12476582,2024-11-09,OU2.5,OverUnder,2.5,over_25,2.162579923078036,0.009425585199844969,13.427025965857815,0.010738836194269212,15.297790998262693,1.1393283246164752,0.5491120243813543,0.4610500065954753,0.08806201778587902,true
m05_production_wealth,12476583,2024-11-09,1X2,1X2,0.0,home,4.977902236526743,0.026569631408021738,37.849228801692554,0.10357756827762765,147.5493212630439,3.8983441917962085,0.530006197601925,0.20031229601501946,0.3296939015869056,true
m05_production_wealth,12476583,2024-11-09,1X2,1X2,0.0,draw,4.4,0.00766341059617872,10.916755923400283,-0.00766341059617872,-10.916755923400283,-1.0,0.2336619073642058,0.22662159689476646,0.007040310469439343,false
m05_production_wealth,12476583,2024-11-09,OU1.5,OverUnder,1.5,under_15,4.7,0.001512287834187426,2.1542989201157963,0.005483555686763606,7.8114878843398765,3.626,0.21821871371741525,0.21273031825795644,0.005488395459458811,true
m05_production_wealth,12476583,2024-11-09,OU2.5,OverUnder,2.5,under_25,2.2543458338714757,0.0010104567246170594,1.4394256050045626,0.001242112939174209,1.7694267605892937,1.2292589171940462,0.4508873084233495,0.44358766298188645,0.007299645441463054,true
m05_production_wealth,12476583,2024-11-09,OU3.5,OverUnder,3.5,under_35,1.47,0.001369870411296798,1.9514210727886652,0.0006309623114433052,0.8988245461264591,0.46059999999999995,0.6740626002220729,0.6783369803063457,-0.004274380084272833,true
m05_production_wealth,12476583,2024-11-09,BTTS,BTTS,0.0,btts_yes,1.7636224054681624,0.0031343711059561995,4.46500470092834,-0.0031343711059561995,-4.46500470092834,-1.0,0.5551634712381626,0.5594933220826719,-0.00432985084450932,false
m05_production_wealth,12476585,2024-11-09,1X2,1X2,0.0,away,3.7192934046587123,0.0002844943911031525,0.4052707068570944,-0.0002844943911031525,-0.4052707068570944,-1.0,0.236421342547861,0.2688682744812281,-0.03244693193336706,false
m05_production_wealth,12476585,2024-11-09,1X2,1X2,0.0,home,2.2377186899018464,0.008693574102168939,12.384254423571635,0.010544995165335138,15.021658697343147,1.2129643161038095,0.5299071030060751,0.4468836965578829,0.08302340644819223,true
m05_production_wealth,12476586,2024-11-09,1X2,1X2,0.0,home,3.6476835263604306,0.02214412893728931,31.544969137531904,-0.02214412893728931,-31.544969137531904,-1.0,0.5298583142691388,0.2741465899586348,0.255711724310504,false
m05_production_wealth,12476586,2024-11-09,1X2,1X2,0.0,draw,3.3428840681271175,0.003697005963342435,5.266494760086252,-0.003697005963342435,-5.266494760086252,-1.0,0.2336755475176492,0.2991428896785701,-0.0654673421609209,false
m05_production_wealth,12476742,2024-11-09,1X2,1X2,0.0,home,2.561956713067927,0.01333729068558601,18.99936657009927,-0.01333729068558601,-18.99936657009927,-1.0,0.5308996749687671,0.3903266573159647,0.1405730176528024,false
m05_production_wealth,12476743,2024-11-09,1X2,1X2,0.0,home,3.2926558597953797,0.02128175549475372,30.316492564493018,-0.02128175549475372,-30.316492564493018,-1.0,0.53095674498754,0.3036801800520734,0.22727656493546655,false
m05_production_wealth,12476743,2024-11-09,1X2,1X2,0.0,draw,3.713209181261527,0.00440782128181465,6.279072285587047,0.011720154347755873,16.695707843558385,2.6589449976362967,0.23363550985421028,0.26928575136520166,-0.03565024151099139,true
m05_production_wealth,12476743,2024-11-09,BTTS,BTTS,0.0,btts_yes,1.84,0.00268892467308584,3.8304530318555874,0.0022135227908842638,3.15322893582352,0.8232,0.5545898994808427,0.5422885572139304,0.012301342266912263,true
m05_production_wealth,12476745,2024-11-09,1X2,1X2,0.0,home,2.2871473424131437,0.009467521107042803,13.486764910751804,-0.009467521107042803,-13.486764910751804,-1.0,0.5310718623716091,0.4372258758567391,0.09384598651486997,false
m05_production_wealth,12476746,2024-11-09,1X2,1X2,0.0,home,3.602491692103488,0.021754514785519215,30.989952210564994,-0.021754514785519215,-30.989952210564994,-1.0,0.5311298902482964,0.277585650562903,0.25354423968539336,false
m05_production_wealth,12476746,2024-11-09,1X2,1X2,0.0,draw,3.3660207191232496,0.003646920186553462,5.195146083987419,0.008456114947926831,12.045986808114522,2.318700304740785,0.23361367057332857,0.29708670369101914,-0.06347303311769056,true
m05_production_wealth,12476746,2024-11-09,OU1.5,OverUnder,1.5,over_15,1.4,0.007291174143184302,10.386494044288833,0.0028581402641282457,4.071505665361221,0.3919999999999999,0.7814019017121278,0.7142857142857143,0.06711618742641345,true
m05_production_wealth,12476747,2024-11-09,1X2,1X2,0.0,home,2.6698528976607356,0.016664730093359777,23.739402799227175,0.027271094878428267,38.84848434196438,1.6364558397075208,0.5311882178317806,0.37455247099050937,0.15663574684127124,true
m05_production_wealth,12476747,2024-11-09,1X2,1X2,0.0,draw,3.8604448709637142,0.0038589882470123535,5.497243332480539,-0.0038589882470123535,-5.497243332480539,-1.0,0.23360602606028452,0.25903750304051404,-0.025431476980229517,false
m05_production_wealth,12476747,2024-11-09,BTTS,BTTS,0.0,btts_no,2.44,0.0017349779253053664,2.4715275666542635,0.002448400848190933,3.487819702062497,1.4112,0.44547377741532745,0.4077669902912622,0.03770678712406528,true
m05_production_wealth,12476574,2024-11-16,1X2,1X2,0.0,home,3.3035913591408828,0.022465587971794414,35.554480793907835,-0.022465587971794414,-35.554480793907835,-1.0,0.5304754638567459,0.30270087649704214,0.2277745873597038,false
m05_production_wealth,12476574,2024-11-16,1X2,1X2,0.0,draw,3.3714503385612513,0.003420050033692721,5.412638360046411,-0.003420050033692721,-5.412638360046411,-1.0,0.23361334039320997,0.2966082544839574,-0.06299491409074742,false
m05_production_wealth,12476580,2024-11-16,1X2,1X2,0.0,home,2.3586945119123763,0.009301580352519158,14.720863767814288,0.012385246053538173,19.60113367570024,1.3315206216741289,0.5301585060079576,0.4239633385966641,0.10619516741129348,true
m05_production_wealth,12476580,2024-11-16,OU0.5,OverUnder,0.5,over_05,1.1116243901514415,0.005540964949634082,8.769239965088962,0.0006061366966863491,0.9592838419308098,0.10939190234841271,0.9436349661515875,0.8995844359476186,0.044050530203968874,true
m05_production_wealth,12476580,2024-11-16,OU1.5,OverUnder,1.5,over_15,1.42,0.005289729267367883,8.371629439555745,0.00217725256644862,3.4457626773211434,0.4115999999999999,0.7817677057720818,0.6892778993435448,0.09248980642853699,true
m05_production_wealth,12476580,2024-11-16,OU3.5,OverUnder,3.5,over_35,4.7,0.007696745721317286,12.181020958264728,-0.007696745721317286,-12.181020958264728,-1.0,0.32595396596645715,0.21273031825795644,0.11322364770850071,false
m05_production_wealth,12476581,2024-11-16,1X2,1X2,0.0,home,2.475946338683866,0.013596787137464551,21.51854239224807,0.019666765629536592,31.125009580499054,1.4464274119101885,0.5301072590399901,0.403885974577126,0.12622128446286413,true
m05_production_wealth,12476581,2024-11-16,1X2,1X2,0.0,draw,3.576204259914756,0.0009369141848110499,1.4827787917782047,-0.0009369141848110499,-1.4827787917782047,-1.0,0.23365212976807775,0.27962608601775907,-0.045973956249681314,false
m05_production_wealth,12476581,2024-11-16,OU1.5,OverUnder,1.5,over_15,1.36,0.008001258311580677,12.66294856486091,0.0028228439323256635,4.46748825368293,0.3528000000000001,0.7817720245190595,0.7338551859099803,0.04791683860907914,true
m05_production_wealth,12476584,2024-11-16,1X2,1X2,0.0,away,8.529589084794173,0.009275129493792143,14.67900211924436,0.06844115552057962,108.31631705007821,7.37899730309829,0.23637659097869665,0.11723894200046693,0.11913764897822972,true
m05_production_wealth,12476584,2024-11-16,1X2,1X2,0.0,draw,4.8976960822491975,0.004907620140428642,7.7668960298628855,-0.004907620140428642,-7.7668960298628855,-1.0,0.23366658874753363,0.20417763438289216,0.029488954364641468,false
m05_production_wealth,12476584,2024-11-16,OU2.5,OverUnder,2.5,over_25,1.8466505852470538,0.0025609325304256684,4.052982124564465,0.0021248507251498483,3.362830494003185,0.8297175735421127,0.5491125588796726,0.5415209612414117,0.007591597638260894,true
m05_production_wealth,12476735,2024-11-16,1X2,1X2,0.0,home,2.08272298678299,0.003102926892764374,4.910753048271059,0.003292418067641043,5.210645503622159,1.0610685270473301,0.5305102012572425,0.4801406650553261,0.050369536201916365,true
m05_production_wealth,12476735,2024-11-16,OU0.5,OverUnder,0.5,over_05,1.0962861586768367,0.008228998201665949,13.023374188183546,0.0007764918540650709,1.2288912601194344,0.09436043550329992,0.9435165301765602,0.9121705971431315,0.0313459330334287,true
m05_production_wealth,12476735,2024-11-16,OU1.5,OverUnder,1.5,over_15,1.39,0.003868058095047234,6.121664717733706,-0.003868058095047234,-6.121664717733706,-1.0,0.7814550658602262,0.7157464212678937,0.0657086445923325,false
m05_production_wealth,12476735,2024-11-16,OU2.5,OverUnder,2.5,over_25,2.16,0.007207465087063803,11.40667581603042,-0.007207465087063803,-11.40667581603042,-1.0,0.5487021213689035,0.46268656716417905,0.08601555420472445,false
m05_production_wealth,12476737,2024-11-16,1X2,1X2,0.0,home,2.3099999999999996,0.011524690143978182,18.239200990165873,0.014795397206839186,23.415486231174942,1.2837999999999996,0.5306195961968754,0.42718199115198047,0.10343760504489491,true
m05_production_wealth,12476737,2024-11-16,1X2,1X2,0.0,draw,3.8019101481820328,0.001411581607667757,2.233996778622843,-0.001411581607667757,-2.233996778622843,-1.0,0.23367435857856012,0.25955121533656716,-0.02587685675800705,false
m05_production_wealth,12476737,2024-11-16,OU1.5,OverUnder,1.5,over_15,1.3,0.004491533033731276,7.108388402008329,0.0013205107119169954,2.0898661901904494,0.29400000000000004,0.7814438445573181,0.7678571428571429,0.013586701700175174,true
m05_production_wealth,12476737,2024-11-16,OU2.5,OverUnder,2.5,under_25,2.2032520325203255,0.0009040354241365289,1.4307442193291144,-0.0009040354241365289,-1.4307442193291144,-1.0,0.4513027086803959,0.4538745387453874,-0.0025718300649915093,false
m05_production_wealth,12476737,2024-11-16,BTTS,BTTS,0.0,btts_no,2.38328530259366,0.001983553219021792,3.139210285435112,-0.001983553219021792,-3.139210285435112,-1.0,0.44531705360054225,0.4195888754534462,0.025728178147096048,false
m05_production_wealth,12476738,2024-11-16,1X2,1X2,0.0,home,2.4316835547615603,0.011556527285247649,18.289587075285006,0.01621438426315347,25.661203018283818,1.403049883666329,0.5306748774104938,0.41123771966211103,0.11943715774838276,true
m05_production_wealth,12476738,2024-11-16,OU0.5,OverUnder,0.5,over_05,1.1,0.00032467312321281526,0.5138340620357278,3.1817966074855926e-5,0.050355738079501375,0.09800000000000009,0.9435068383978866,0.9090909090909091,0.034415929306977566,true
m05_production_wealth,12476738,2024-11-16,OU1.5,OverUnder,1.5,over_15,1.3974469461167298,0.008399193921660355,13.292729277636077,-0.008399193921660355,-13.292729277636077,-1.0,0.7814384759952907,0.7089867888279797,0.07245168716731099,false
m05_production_wealth,12476738,2024-11-16,OU2.5,OverUnder,2.5,over_25,2.14,0.003564230408392906,5.640821053042124,-0.003564230408392906,-5.640821053042124,-1.0,0.5486944549954615,0.46633416458852867,0.08236029040693288,false
m05_production_wealth,12476740,2024-11-16,1X2,1X2,0.0,home,2.9269057809851753,0.0203899569553088,32.26954637761165,-0.0203899569553088,-32.26954637761165,-1.0,0.5307865605748971,0.34165773510598185,0.1891288254689153,false
m05_production_wealth,12476740,2024-11-16,1X2,1X2,0.0,draw,3.6524137415632247,0.004279082554787413,6.7721601010731565,-0.004279082554787413,-6.7721601010731565,-1.0,0.23365572842918958,0.27379154464904687,-0.04013581621985729,false
m05_production_wealth,12476740,2024-11-16,OU0.5,OverUnder,0.5,over_05,1.0799999999999998,0.005209265379810203,8.24428571063289,0.0004084064057771191,0.6463519997136175,0.07839999999999984,0.9435007798773037,0.9259259259259259,0.01757485395137781,true
m05_production_wealth,12476744,2024-11-16,1X2,1X2,0.0,away,4.182341169673551,0.0014909271634325994,2.359570613684045,-0.0014909271634325994,-2.359570613684045,-1.0,0.23535702014698887,0.2391005323169401,-0.003743512169951224,false
m05_production_wealth,12476744,2024-11-16,1X2,1X2,0.0,home,2.0606895096553233,0.00624726524130593,9.88704467986013,0.006493880531377782,10.277342881952691,1.0394757194622168,0.5310141440273776,0.48527446532557095,0.04573967870180662,true
m05_production_wealth,12476744,2024-11-16,OU3.5,OverUnder,3.5,over_35,3.4750000000000005,0.002822736166936197,4.4673177020608295,-0.002822736166936197,-4.4673177020608295,-1.0,0.3256253183466002,0.28717948717948716,0.03844583116711303,false
m05_production_wealth,12476731,2024-11-23,1X2,1X2,0.0,home,2.107929988080993,0.009318337430079,15.570432678192542,0.010117584168285254,16.90593030573445,1.0857713883193731,0.5302963388559823,0.46080134940693396,0.0694949894490483,true
m05_production_wealth,12476731,2024-11-23,1X2,1X2,0.0,draw,3.9670029707407792,0.003985674833561993,6.659844863829657,-0.003985674833561993,-6.659844863829657,-1.0,0.23370701447398617,0.24485411030122844,-0.01114709582724227,false
m05_production_wealth,12476731,2024-11-23,OU0.5,OverUnder,0.5,over_05,1.1,0.03557484225366808,59.44361754491244,0.003486334540859475,5.825474519401425,0.09800000000000009,0.9435304759431228,0.9090909090909091,0.03443956685221372,true
m05_production_wealth,12476548,2024-11-30,1X2,1X2,0.0,home,2.5523127985163416,0.019800756154460517,33.40421063189028,-0.019800756154460517,-33.40421063189028,-1.0,0.5319937719807786,0.3918015066888743,0.14019226529190426,false
m05_production_wealth,12476548,2024-11-30,1X2,1X2,0.0,draw,3.5862728534000663,0.0034049948388589955,5.744283900598549,0.008630120803354185,14.55915980405425,2.534547396332065,0.233399889121443,0.2788410254540231,-0.04544113633258012,true
m05_production_wealth,12476548,2024-11-30,OU2.5,OverUnder,2.5,over_25,2.09,0.007233430798454836,12.202920135873512,-0.007233430798454836,-12.202920135873512,-1.0,0.5491452120845172,0.4742138364779874,0.07493137560652974,false
m05_production_wealth,13171688,2024-12-03,OU0.5,OverUnder,0.5,over_05,1.0814814814814815,0.013060705211045314,21.628122262563142,0.0010429214975931,1.727045614743931,0.07985185185185185,0.9437594069535346,0.9246575342465754,0.019101872706959178,true
m05_production_wealth,13171688,2024-12-03,OU2.5,OverUnder,2.5,over_25,2.0162786728633257,0.007018937071477203,11.623141835156389,0.006990532130873809,11.576104135560236,0.9959530994060593,0.5490087442626171,0.49292319810889923,0.05608554615371791,true
m05_production_wealth,13171689,2024-12-03,1X2,1X2,0.0,home,2.348446667012783,0.016826362474207924,27.863933757467212,-0.016826362474207924,-27.863933757467212,-1.0,0.5282182180619026,0.42581337445146117,0.10240484361044144,false
m05_production_wealth,13171689,2024-12-03,1X2,1X2,0.0,draw,3.9209087069821025,0.002147761896080447,3.556627006635008,0.006147948094330052,10.180811135344529,2.8624905328424606,0.23380073145689248,0.2550429185508105,-0.021242187093918036,true
m05_production_wealth,13171689,2024-12-03,OU0.5,OverUnder,0.5,under_05,19.69158878504673,0.0008431111740069446,1.3961659234858357,-0.0008431111740069446,-1.3961659234858357,-1.0,0.056242645073482055,0.05078310393925012,0.005459541134231936,false
m05_production_wealth,13171689,2024-12-03,OU3.5,OverUnder,3.5,under_35,1.5292096219931273,0.004795148709318229,7.940617361503565,-0.004795148709318229,-7.940617361503565,-1.0,0.6744424404401492,0.6539325842696628,0.020509856170486396,false
m05_production_wealth,13179032,2024-12-03,1X2,1X2,0.0,home,2.4326106430486893,0.0170293833828196,28.20013007783103,-0.0170293833828196,-28.20013007783103,-1.0,0.5322910087417823,0.41108099352337857,0.12121001521840369,false
m05_production_wealth,13179032,2024-12-03,1X2,1X2,0.0,draw,3.5225749861557287,0.00046065897438101497,0.7628369569840502,-0.00046065897438101497,-0.7628369569840502,-1.0,0.23343438796655028,0.2838832399395773,-0.05044885197302704,false
m05_production_wealth,12476562,2024-12-07,1X2,1X2,0.0,away,4.934053363495226,0.0031075997151858528,5.013457134120797,0.011980953849685236,19.328743743202516,3.8553722962253216,0.23531875311063608,0.20168992811982484,0.03362882499081124,true
