model,generation,side,match_id,residual
G1 m05_production_wealth,1,home,12476462,0.576066542056007
G1 m05_production_wealth,1,home,12473328,0.8424200360813706
G1 m05_production_wealth,1,home,12473336,0.3425883246081594
G1 m05_production_wealth,1,home,12473335,0.01509004742733849
G1 m05_production_wealth,1,home,12473322,0.15505939628427143
G1 m05_production_wealth,1,home,12473327,1.1957599763690159
G1 m05_production_wealth,1,home,12473331,0.01210024302436412
G1 m05_production_wealth,1,home,12473333,-1.0884525972796972
G1 m05_production_wealth,1,home,12473334,-0.9513697877777482
G1 m05_production_wealth,1,home,12473337,0.6244150340080242
G1 m05_production_wealth,1,home,12473330,-0.0070961955970160326
G1 m05_production_wealth,1,home,12476454,0.8513476994128318
G1 m05_production_wealth,1,home,12476455,-0.4456366040555436
G1 m05_production_wealth,1,home,12476458,0.4555236430709502
G1 m05_production_wealth,1,home,12476459,-0.6314720785383173
G1 m05_production_wealth,1,home,12476457,-1.3456736925156316
G1 m05_production_wealth,1,home,12476452,-0.010469332934858303
G1 m05_production_wealth,1,home,12476567,-1.0046254587396855
G1 m05_production_wealth,1,home,12476453,2.3519517658203695
G1 m05_production_wealth,1,home,12476575,-1.1386860747253884
G1 m05_production_wealth,1,home,12476570,0.8830932802427794
G1 m05_production_wealth,1,home,14035482,-1.0914454253399941
G1 m05_production_wealth,1,home,14035495,-2.6612086919858293
G1 m05_production_wealth,1,home,14035487,1.3064724596700483
G1 m05_production_wealth,1,home,14035486,0.0553948707622489
G1 m05_production_wealth,1,home,14343735,-0.5954829952485774
G1 m05_production_wealth,1,home,14035506,-0.3044618961846598
G1 m05_production_wealth,1,home,14035498,0.31578532199388193
G1 m05_production_wealth,1,home,14035502,-0.10192303430571516
G1 m05_production_wealth,1,home,14035497,-1.5215767807624183
G1 m05_production_wealth,1,home,14035501,-0.6891481588425817
G1 m05_production_wealth,1,home,14035665,-0.2797804341117391
G1 m05_production_wealth,1,home,14035666,-0.17941883051311122
G1 m05_production_wealth,1,home,14035662,0.654359962128699
G1 m05_production_wealth,1,home,14035664,0.22487932842260389
G1 m05_production_wealth,1,home,14035663,-0.4526865855186595
G1 m05_production_wealth,1,home,14035669,-2.9622976404448322
G1 m05_production_wealth,1,home,14035667,-2.3689060644831996
G1 m05_production_wealth,1,home,14035671,-0.10723910646926779
G1 m05_production_wealth,1,home,14035670,-0.32441521785788985
G1 m05_production_wealth,1,home,14035668,-1.3202040035715388
G1 m05_production_wealth,1,home,14035484,-0.1895009289753179
G1 m05_production_wealth,1,home,14035485,0.7759239550037392
G1 m05_production_wealth,1,home,14035488,-0.6400583648869984
G1 m05_production_wealth,1,home,14035489,1.3337541156040984
G1 m05_production_wealth,1,home,14035494,-0.0696967886223814
G1 m05_production_wealth,1,home,14035493,0.9594324292755575
G1 m05_production_wealth,1,home,14035496,-1.3053298538823355
G1 m05_production_wealth,1,home,14035492,-0.453600640810494
G1 m05_production_wealth,1,home,14035491,-1.091264928613718
G1 m05_production_wealth,1,home,14035675,0.5482448388222705
G1 m05_production_wealth,1,home,14035672,-0.13847438745797191
G1 m05_production_wealth,1,home,14035674,1.3064895112425925
G1 m05_production_wealth,1,home,14035676,-0.2798939136387353
G1 m05_production_wealth,1,home,14035673,0.6365946818705202
G1 m05_production_wealth,1,home,14035678,0.04849398693935098
G1 m05_production_wealth,1,home,14035683,-0.4791418114643484
G1 m05_production_wealth,1,home,14035681,0.0937238599807292
G1 m05_production_wealth,1,home,14035679,-0.7917859931955618
G1 m05_production_wealth,1,home,14035677,1.2147063427066078
G1 m05_production_wealth,1,home,14035503,0.38136732843065146
G1 m05_production_wealth,1,home,14035505,0.13899097074243402
G1 m05_production_wealth,1,home,14035500,-0.35142944927004355
G1 m05_production_wealth,1,home,14035504,-0.179514863059202
G1 m05_production_wealth,1,home,14035499,-1.8914112897553599
G1 m05_production_wealth,1,home,14035680,-0.4854714476370213
G1 m05_production_wealth,1,home,14035682,-1.5147121408199593
G1 m05_production_wealth,1,home,14035686,-0.22765880386562268
G1 m05_production_wealth,1,home,14035684,2.0581665251882115
G1 m05_production_wealth,1,home,14035685,-0.7123561367174179
G1 m05_production_wealth,1,home,14035511,0.5719648308421081
G1 m05_production_wealth,1,home,14035510,-1.9256836859173727
G1 m05_production_wealth,1,home,14035509,0.4264779251480461
G1 m05_production_wealth,1,home,14035508,-1.5209745748411068
G1 m05_production_wealth,1,home,14035507,-2.413164708992906
G1 m05_production_wealth,1,home,14035514,-1.1772739493154214
G1 m05_production_wealth,1,home,14035515,-2.339831969008957
G1 m05_production_wealth,1,home,14035512,0.02626815310225548
G1 m05_production_wealth,1,home,14035513,-0.38529011831848564
G1 m05_production_wealth,1,home,14035516,1.2322529239574316
G1 m05_production_wealth,1,home,14035687,0.4030022282237341
G1 m05_production_wealth,1,home,14035695,0.5806498636194292
G1 m05_production_wealth,1,home,14035689,-1.6876758727520325
G1 m05_production_wealth,1,home,14035692,1.0757708910865444
G1 m05_production_wealth,1,home,14035688,-1.6003430012249233
G1 m05_production_wealth,1,home,14035694,-0.8068534967783764
G1 m05_production_wealth,1,home,14035690,-0.239903693640845
G1 m05_production_wealth,1,home,14035693,-0.48043066614309726
G1 m05_production_wealth,1,home,14035691,0.016385791274747655
G1 m05_production_wealth,1,home,14035697,-0.1173328070809895
G1 m05_production_wealth,1,home,14035517,-1.0084896354647415
G1 m05_production_wealth,1,home,14035518,0.1000187695990478
G1 m05_production_wealth,1,home,14035519,1.2857804303841214
G1 m05_production_wealth,1,home,14035521,-0.05036378085657289
G1 m05_production_wealth,1,home,14035520,0.3790833053623071
G1 m05_production_wealth,1,home,14035524,0.5000958612462139
G1 m05_production_wealth,1,home,14035522,0.6654636039143625
G1 m05_production_wealth,1,home,14035526,-0.7600687285910773
G1 m05_production_wealth,1,home,14035525,1.2376746125654412
G1 m05_production_wealth,1,home,14035523,-0.6663477850680307
G1 m05_production_wealth,1,home,14035700,0.11344963851532454
G1 m05_production_wealth,1,home,14035703,1.0841206296840085
G1 m05_production_wealth,1,home,14035698,-0.7222895463811125
G1 m05_production_wealth,1,home,14035696,-0.9612167624630641
G1 m05_production_wealth,1,home,14035699,0.19674696157123084
G1 m05_production_wealth,1,home,14035706,-1.2982592959524921
G1 m05_production_wealth,1,home,14035704,0.40757329578415186
G1 m05_production_wealth,1,home,14035702,0.27201817501886383
G1 m05_production_wealth,1,home,14035701,0.12975676256637816
G1 m05_production_wealth,1,home,14035705,-1.4042486626976887
G1 m05_production_wealth,1,home,14501655,-1.7010320108813017
G1 m05_production_wealth,1,home,14035529,0.42154829626304613
G1 m05_production_wealth,1,home,14035528,-1.025741630860827
G1 m05_production_wealth,1,home,14035531,0.6964624985777345
G1 m05_production_wealth,1,home,14035527,-0.6253407746647841
G1 m05_production_wealth,1,home,14035530,-1.4043206678370015
G1 m05_production_wealth,1,home,14035709,0.8050268644792994
G1 m05_production_wealth,1,home,14035708,-0.6210053961027219
G1 m05_production_wealth,1,home,14035710,-0.42289702747746777
G1 m05_production_wealth,1,home,14035707,-0.2450422482194439
G1 m05_production_wealth,1,home,14035711,-1.5574630605142068
G1 m05_production_wealth,1,home,14035532,-0.49782885031645774
G1 m05_production_wealth,1,home,14035534,-1.1751281384466772
G1 m05_production_wealth,1,home,14035533,-2.88373633927961
G1 m05_production_wealth,1,home,14035535,-1.0395485709314336
G1 m05_production_wealth,1,home,14297746,-2.3909293670607528
G1 m05_production_wealth,1,home,14035538,-0.20668387544725178
G1 m05_production_wealth,1,home,14035539,-0.11715772515071689
G1 m05_production_wealth,1,home,14035536,0.8242570192150324
G1 m05_production_wealth,1,home,14035540,-0.8664139604481853
G1 m05_production_wealth,1,home,14035542,-0.535795121284766
G1 m05_production_wealth,1,home,14035713,-1.4447694356418903
G1 m05_production_wealth,1,home,14035714,1.0624702337288954
G1 m05_production_wealth,1,home,14035716,0.471775113320037
G1 m05_production_wealth,1,home,14035715,0.7034175904636175
G1 m05_production_wealth,1,home,14035712,0.24609211172609705
G1 m05_production_wealth,1,home,14035546,-0.09502304790105627
G1 m05_production_wealth,1,home,14035541,1.0682969802612667
G1 m05_production_wealth,1,home,14035544,0.40882186965000106
G1 m05_production_wealth,1,home,14035545,1.0042995789802631
G1 m05_production_wealth,1,home,14035543,-1.7770587301784628
G1 m05_production_wealth,1,home,14035548,-0.5256026920109537
G1 m05_production_wealth,1,home,14035555,0.5826152301598644
G1 m05_production_wealth,1,home,14035549,-0.6629672198933844
G1 m05_production_wealth,1,home,14035554,-0.5984749033672945
G1 m05_production_wealth,1,home,14035717,-0.27496776507571596
G1 m05_production_wealth,1,home,14035718,0.2959515334319786
G1 m05_production_wealth,1,home,14035719,-0.11331852338353123
G1 m05_production_wealth,1,home,14035735,-1.4267638041562187
G1 m05_production_wealth,1,home,14035720,0.04271863641599288
G1 m05_production_wealth,1,home,14035722,0.5255440425354571
G1 m05_production_wealth,1,home,14035721,-0.8967866690447955
G1 m05_production_wealth,1,home,14035725,-0.1292971055540269
G1 m05_production_wealth,1,home,14035724,-0.18021896163612516
G1 m05_production_wealth,1,home,14035723,-1.0568018091870934
G1 m05_production_wealth,1,home,14035551,0.9234944214315401
G1 m05_production_wealth,1,home,14035559,0.3644342937170779
G1 m05_production_wealth,1,home,14035550,-1.006241792590115
G1 m05_production_wealth,1,home,14035556,-0.6898648369341255
G1 m05_production_wealth,1,home,14035552,1.529469744408408
G1 m05_production_wealth,1,home,15017622,-0.5700240028686764
G1 m05_production_wealth,1,home,14035727,-0.18747311625301252
G1 m05_production_wealth,1,home,14035729,-0.37990799772437867
G1 m05_production_wealth,1,home,14035726,-0.6618400843634499
G1 m05_production_wealth,1,home,14035730,-2.2623988452674646
G1 m05_production_wealth,1,home,14035728,-0.6097290083632924
G1 m05_production_wealth,1,home,14035553,-0.9525739243962281
G1 m05_production_wealth,1,home,14035562,-2.9830033849668065
G1 m05_production_wealth,1,home,14035558,-2.2283322168094863
G1 m05_production_wealth,1,home,14035560,1.5752176272762053
G1 m05_production_wealth,1,home,14035563,-0.9993362180062864
G1 m05_production_wealth,1,home,14035564,1.5598770022363153
G1 m05_production_wealth,1,home,14035561,-1.5504550878762604
G1 m05_production_wealth,1,home,14035565,1.00262532094734
G1 m05_production_wealth,1,home,14035566,0.6532203452684054
G1 m05_production_wealth,1,home,14035731,-0.7706199814543908
G1 m05_production_wealth,1,home,14035732,1.3881962735905125
G1 m05_production_wealth,1,home,14035736,1.1474021069805616
G1 m05_production_wealth,1,home,14035733,-0.09054913733253771
G1 m05_production_wealth,1,home,14035734,-1.1957153497541944
G1 m05_production_wealth,1,home,14035739,0.6086248178861018
G1 m05_production_wealth,1,home,14035740,-0.22098513179726673
G1 m05_production_wealth,1,home,14035737,0.7860197889106617
G1 m05_production_wealth,1,home,14035738,-0.5552835204953882
G1 m05_production_wealth,1,home,14035741,-0.23356078548978287
G1 m05_production_wealth,1,home,14035568,-0.8887582956725434
G1 m05_production_wealth,1,home,14035569,0.5243948523935972
G1 m05_production_wealth,1,home,14035572,-0.5924058124566796
G1 m05_production_wealth,1,home,14035570,-0.6171657962213923
G1 m05_production_wealth,1,home,14035567,-1.4817459339792798
G1 m05_production_wealth,1,home,14035574,1.2713331966983614
G1 m05_production_wealth,1,home,14035575,0.2403879631328854
G1 m05_production_wealth,1,home,14035571,-1.7135353010797745
G1 m05_production_wealth,1,home,14035576,-2.0338584816988097
G1 m05_production_wealth,1,home,14035573,-1.4720974359295875
G1 m05_production_wealth,1,home,14035742,-0.5071325886965199
G1 m05_production_wealth,1,home,14035745,-0.5019042298192039
G1 m05_production_wealth,1,home,14035747,-0.6019826316578115
G1 m05_production_wealth,1,home,14035744,0.3933786330841333
G1 m05_production_wealth,1,home,14035743,-0.0992991308515282
G1 m05_production_wealth,1,home,14035750,-0.5286393740627561
G1 m05_production_wealth,1,home,14035751,1.71046776350175
G1 m05_production_wealth,1,home,14035749,-0.637512932124538
G1 m05_production_wealth,1,home,14035748,-0.6854402585054853
G1 m05_production_wealth,1,home,14035746,0.41289755938531886
G1 m05_production_wealth,1,home,14035582,0.5052387522049623
G1 m05_production_wealth,1,home,14035580,-0.6118577998726328
G1 m05_production_wealth,1,home,14035586,-1.0547127141072756
G1 m05_production_wealth,1,home,14035585,2.298929502364639
G1 m05_production_wealth,1,home,14035583,0.891728948570418
G1 m05_production_wealth,1,home,14035755,0.3329006927373862
G1 m05_production_wealth,1,home,14035756,-0.11707197529983181
G1 m05_production_wealth,1,home,14035752,-0.15549473158947572
G1 m05_production_wealth,1,home,14035760,-0.3715860520803439
G1 m05_production_wealth,1,home,14035761,0.20416276521978535
G1 m05_production_wealth,1,home,15363335,0.49039628820035286
G1 m05_production_wealth,1,home,15305942,-1.2779381751792591
G1 m05_production_wealth,1,home,15374710,1.4421864800804016
G1 m05_production_wealth,1,home,14035591,0.018843149046399433
G1 m05_production_wealth,1,home,14035588,0.797827585421026
G1 m05_production_wealth,1,home,14035587,-0.2513304971267333
G1 m05_production_wealth,1,home,14035590,-1.555111190900152
G1 m05_production_wealth,1,home,14035767,-0.8971717431754243
G1 m05_production_wealth,1,home,14035771,-0.018554141080662095
G1 m05_production_wealth,1,home,14035768,0.6029512037544327
G1 m05_production_wealth,1,home,14035766,0.3825279009962815
G1 m05_production_wealth,1,home,14035769,-0.9665247449008569
G1 m05_production_wealth,1,home,14035770,-1.5305715516956506
G1 m05_production_wealth,1,home,14035592,0.1710435418869047
G1 m05_production_wealth,1,home,14035594,0.35399623047489354
G1 m05_production_wealth,1,home,14035595,-1.6066210110019474
G1 m05_production_wealth,1,home,14035593,0.4608883277197425
G1 m05_production_wealth,1,home,14035597,0.5961985446943436
G1 m05_production_wealth,1,home,14035598,0.7317675678859944
G1 m05_production_wealth,1,home,14035596,-0.462076808810316
G1 m05_production_wealth,1,home,15399014,-1.453000102950725
G1 m05_production_wealth,1,home,14035774,-0.1870504202077027
G1 m05_production_wealth,1,home,14035773,0.6601892335163376
G1 m05_production_wealth,1,home,14035772,-0.5694074951321837
G1 m05_production_wealth,1,home,14035775,1.0987117610763106
G1 m05_production_wealth,1,home,14035776,-0.48342216611339633
G1 m05_production_wealth,1,home,14035782,-1.4970175088177178
G1 m05_production_wealth,1,home,14035777,0.11302504632553849
G1 m05_production_wealth,1,home,14035781,-1.4059963944668825
G1 m05_production_wealth,1,home,15456958,-0.7387478258978223
G1 m05_production_wealth,1,home,14035602,0.3015871791110655
G1 m05_production_wealth,1,home,14035606,-0.6879019504965322
G1 m05_production_wealth,1,home,14035603,-1.3539630833051295
G1 m05_production_wealth,1,home,14035604,0.09823453158719707
G1 m05_production_wealth,1,home,14035605,-0.8350254071314738
G1 m05_production_wealth,1,home,15332289,0.7081198345811981
G1 m05_production_wealth,1,home,15368752,-0.10822124595606318
G1 m05_production_wealth,1,home,14035607,-0.8098181476780313
G1 m05_production_wealth,1,home,14035608,-0.2644145797725968
G1 m05_production_wealth,1,home,14035610,0.8987932897773797
G1 m05_production_wealth,1,home,14035609,0.700987839169794
G1 m05_production_wealth,1,home,14035611,0.7405133456732134
G1 m05_production_wealth,1,home,15336943,-0.20969113012424867
G1 m05_production_wealth,1,home,15416466,-0.8158728675400154
G1 m05_production_wealth,1,home,14035787,-1.1518466272510604
G1 m05_production_wealth,1,home,14035778,0.11991533171896739
G1 m05_production_wealth,1,home,15366428,-0.8103579038701526
G1 m05_production_wealth,1,home,15547533,-1.1320697664629047
G1 m05_production_wealth,1,home,14035786,0.9681325756342752
G1 m05_production_wealth,1,home,14035788,2.1266561710012506
G1 m05_production_wealth,1,home,14035789,-0.7051052279912556
G1 m05_production_wealth,1,home,14035790,0.08584042917395691
G1 m05_production_wealth,1,home,14035792,0.04820179297253139
G1 m05_production_wealth,1,home,14035614,-1.689589428451393
G1 m05_production_wealth,1,home,14035616,-0.4706567099670277
G1 m05_production_wealth,1,home,14035613,-0.4754249219332127
G1 m05_production_wealth,1,home,14035612,-1.3366663299938455
G1 m05_production_wealth,1,home,14035615,-1.8247178744987196
G1 m05_production_wealth,1,home,15490658,-0.28767439855989885
G1 m05_production_wealth,1,home,15490775,-0.9989070061445983
G1 m05_production_wealth,1,home,14035620,0.8315529295437353
G1 m05_production_wealth,1,home,14035618,0.36025331243015946
G1 m05_production_wealth,1,home,14035619,-1.976856807508964
G1 m05_production_wealth,1,home,14035617,0.6049420595057139
G1 m05_production_wealth,1,home,14035621,-0.8239489668640102
G1 m05_production_wealth,1,home,15399013,-1.2949317044334119
G1 m05_production_wealth,1,home,15416481,0.6996091752824822
G1 m05_production_wealth,1,home,15395623,0.3260474282793438
G1 m05_production_wealth,1,home,14035796,1.6135488894898704
G1 m05_production_wealth,1,home,14035794,-0.52953025240202
G1 m05_production_wealth,1,home,14035791,-0.8401007667051399
G1 m05_production_wealth,1,home,14035793,-1.8730406349202764
G1 m05_production_wealth,1,home,14035795,-0.44536480299010567
G1 m05_production_wealth,1,home,15458714,0.08272407802304957
G1 m05_production_wealth,1,home,14035801,-0.8943763905215426
G1 m05_production_wealth,1,home,14035798,0.818682003258974
G1 m05_production_wealth,1,home,14035799,0.8893887050107342
G1 m05_production_wealth,1,home,14035800,1.7355474203625512
G1 m05_production_wealth,1,home,14035797,0.9041384188966747
G1 m05_production_wealth,1,home,15530801,0.791762873761142
G1 m05_production_wealth,1,home,14035622,-0.5251779494141805
G1 m05_production_wealth,1,home,14035624,-0.5608198004797817
G1 m05_production_wealth,1,home,14035626,-1.101461001539824
G1 m05_production_wealth,1,home,14035627,-0.1250204113823504
G1 m05_production_wealth,1,home,14035623,1.9924702707120592
G1 m05_production_wealth,1,home,15457468,1.1841275349460592
G1 m05_production_wealth,1,home,14035625,0.4829734093729009
G1 m05_production_wealth,1,home,14035628,-0.38646061759639727
G1 m05_production_wealth,1,home,14035631,0.4026952234167457
G1 m05_production_wealth,1,home,14035629,0.32246127647234135
G1 m05_production_wealth,1,home,14035632,-0.40896253959546935
G1 m05_production_wealth,1,home,15422405,-0.036404253400650885
G1 m05_production_wealth,1,home,15588942,0.04423653748732337
G1 m05_production_wealth,1,home,14035804,0.7859339245324557
G1 m05_production_wealth,1,home,14035803,-0.16970939606537097
G1 m05_production_wealth,1,home,14035805,0.19524381632456192
G1 m05_production_wealth,1,home,14035806,0.4014097819471002
G1 m05_production_wealth,1,home,14035802,-1.0164368125612666
G1 m05_production_wealth,1,home,15588903,-0.20059929727206874
G1 m05_production_wealth,1,home,14035808,0.27119183188176704
G1 m05_production_wealth,1,home,14035811,1.0408051718976314
G1 m05_production_wealth,1,home,14035810,-0.6744008165805071
G1 m05_production_wealth,1,home,14035809,-1.8072680619316164
G1 m05_production_wealth,1,home,14035807,0.09385229281500035
G1 m05_production_wealth,1,home,14035637,-0.45236496536545057
G1 m05_production_wealth,1,home,14035633,-0.5275900755062193
G1 m05_production_wealth,1,home,14035635,-0.021310665051177975
G1 m05_production_wealth,1,home,14035630,-0.2907710987544961
G1 m05_production_wealth,1,home,14035638,0.9623120721006955
G1 m05_production_wealth,1,home,14035636,-2.0260795148434663
G1 m05_production_wealth,1,home,14035634,-0.5946393463941888
G1 m05_production_wealth,1,home,14035645,-0.28855818907710945
G1 m05_production_wealth,1,home,15588896,0.32753303060547856
G1 m05_production_wealth,1,home,15588927,0.6919601557937743
G1 m05_production_wealth,1,home,14035814,0.4083329705031398
G1 m05_production_wealth,1,home,14035816,-0.8654446044294307
G1 m05_production_wealth,1,home,14035815,0.39141293069231486
G1 m05_production_wealth,1,home,14035813,-0.7383587912874222
G1 m05_production_wealth,1,home,14035812,-0.11778691197476762
G1 m05_production_wealth,1,home,14035819,-1.7346798553764693
G1 m05_production_wealth,1,home,14035818,-0.0048067075050567355
G1 m05_production_wealth,1,home,14035827,0.6080882476165915
G1 m05_production_wealth,1,home,14035820,-0.4185441521071913
G1 m05_production_wealth,1,home,14035817,0.8837886828903605
G1 m05_production_wealth,1,home,15881894,0.5197240253048665
G1 m05_production_wealth,1,home,14035640,-0.6532300570354753
G1 m05_production_wealth,1,home,14035642,0.6066710760714784
G1 m05_production_wealth,1,home,14035643,1.1670300540633873
G1 m05_production_wealth,1,home,14035641,-0.6590851353773624
G1 m05_production_wealth,1,home,14035644,-0.08208413329648134
G1 m05_production_wealth,1,home,15680573,-1.2594124420947126
G1 m05_production_wealth,1,home,14035650,-2.515346690881644
G1 m05_production_wealth,1,home,14035647,-0.002967873339940648
G1 m05_production_wealth,1,home,14035646,0.39383795600697014
G1 m05_production_wealth,1,home,14035648,-0.203295597047685
G1 m05_production_wealth,1,home,14035651,-0.6426924462003187
G1 m05_production_wealth,1,home,14035821,-0.04756817259623873
G1 m05_production_wealth,1,home,14035823,-0.3076566031680744
G1 m05_production_wealth,1,home,14035822,-0.6104557790724585
G1 m05_production_wealth,1,home,14035826,-1.673141021483264
G1 m05_production_wealth,1,home,14035824,-2.294455324529329
G1 m05_production_wealth,1,home,14032717,0.4583102356725911
G1 m05_production_wealth,1,home,14032707,1.557998828805284
G1 m05_production_wealth,1,home,14032715,0.5455964842250322
G1 m05_production_wealth,1,home,14032721,-1.2497938547191116
G1 m05_production_wealth,1,home,14032718,-1.4833697780994746
G1 m05_production_wealth,1,home,14035653,-1.1780075423500753
G1 m05_production_wealth,1,home,14035652,-0.15078569317660026
G1 m05_production_wealth,1,home,14035654,-0.04507994756392218
G1 m05_production_wealth,1,home,14035655,0.6398472400180876
G1 m05_production_wealth,1,home,14035656,-0.5740824123874436
G1 m05_production_wealth,1,home,14032710,1.1804356392946316
G1 m05_production_wealth,1,home,14032708,-1.4911051890828997
G1 m05_production_wealth,1,home,14032714,-0.4116765056269896
G1 m05_production_wealth,1,home,14032719,1.254057426292923
G1 m05_production_wealth,1,home,14032720,-0.12451434727416107
G1 m05_production_wealth,1,away,12477128,-0.0030514705942584234
G1 m05_production_wealth,1,away,12477134,0.21178622267398453
G1 m05_production_wealth,1,away,12477131,1.3578307743893105
G1 m05_production_wealth,1,away,12477135,-1.308115464876885
G1 m05_production_wealth,1,away,12477132,0.17244226242846442
G1 m05_production_wealth,1,away,12476800,-1.4712748475553792
G1 m05_production_wealth,1,away,12476794,0.07366577882036007
G1 m05_production_wealth,1,away,12476797,-0.6414929809259957
G1 m05_production_wealth,1,away,12476799,-0.8077731035304624
G1 m05_production_wealth,1,away,12476798,1.6152477743151812
G1 m05_production_wealth,1,away,12477129,0.9727304182397984
G1 m05_production_wealth,1,away,12477126,0.604053042327501
G1 m05_production_wealth,1,away,12477130,1.0282635320922082
G1 m05_production_wealth,1,away,12477123,-0.7255697052724164
G1 m05_production_wealth,1,away,12477133,-0.08876441528904172
G1 m05_production_wealth,1,away,12476632,-1.2279432117242801
G1 m05_production_wealth,1,away,12476633,-0.021928743667145145
G1 m05_production_wealth,1,away,12476630,-0.5655066018553903
G1 m05_production_wealth,1,away,12476635,-0.43553632395660336
G1 m05_production_wealth,1,away,12476636,-0.9238368019219143
G1 m05_production_wealth,1,away,12476793,-0.39563334543801576
G1 m05_production_wealth,1,away,12476795,-0.21954461018100224
G1 m05_production_wealth,1,away,12476796,1.5397508135027613
G1 m05_production_wealth,1,away,12476792,-0.9520704191328669
G1 m05_production_wealth,1,away,12476790,-1.9212057330211576
G1 m05_production_wealth,1,away,12476788,-1.5999350217310466
G1 m05_production_wealth,1,away,12476786,0.8427226372818896
G1 m05_production_wealth,1,away,12476787,-0.300335388363292
G1 m05_production_wealth,1,away,12476791,0.9386217017591464
G1 m05_production_wealth,1,away,12476789,-0.5084904238007029
G1 m05_production_wealth,1,away,12476629,-0.4081733879865672
G1 m05_production_wealth,1,away,12476634,0.7359038231517561
G1 m05_production_wealth,1,away,12476623,-2.2627813583456335
G1 m05_production_wealth,1,away,12476631,1.2081431722986269
G1 m05_production_wealth,1,away,12476624,-0.5134186832893698
G1 m05_production_wealth,1,away,12476627,1.6919751191433732
G1 m05_production_wealth,1,away,12476625,-0.21600381858631038
G1 m05_production_wealth,1,away,12476621,-0.11373478271753462
G1 m05_production_wealth,1,away,12476622,2.1027075232008667
G1 m05_production_wealth,1,away,12476782,-0.8404230076155642
G1 m05_production_wealth,1,away,12476785,-1.1508724473078504
G1 m05_production_wealth,1,away,12476784,0.7072861347075567
G1 m05_production_wealth,1,away,12476781,-2.3087321512907377
G1 m05_production_wealth,1,away,12476779,-0.18953916268286322
G1 m05_production_wealth,1,away,12476619,-0.2736294559442971
G1 m05_production_wealth,1,away,12476620,2.2545335832131785
G1 m05_production_wealth,1,away,12476618,-1.0589296830221038
G1 m05_production_wealth,1,away,12476626,-1.6148070013872127
G1 m05_production_wealth,1,away,12476617,-0.08820390067815438
G1 m05_production_wealth,1,away,12476780,0.6863574520217255
G1 m05_production_wealth,1,away,12476778,1.9004339214131187
G1 m05_production_wealth,1,away,12476776,-0.9234331107044205
G1 m05_production_wealth,1,away,12476777,0.1993906522352592
G1 m05_production_wealth,1,away,12476783,0.4271700597967602
G1 m05_production_wealth,1,away,12476772,-0.3236184825652853
G1 m05_production_wealth,1,away,12476774,-1.7186634626146846
G1 m05_production_wealth,1,away,12476771,-0.11720090462164579
G1 m05_production_wealth,1,away,12476773,-1.1190277263051565
G1 m05_production_wealth,1,away,12476775,-0.9214839066459801
G1 m05_production_wealth,1,away,12476611,0.24298540766971616
G1 m05_production_wealth,1,away,12476616,-0.11845212156010881
G1 m05_production_wealth,1,away,12476614,-0.39432820671599744
G1 m05_production_wealth,1,away,12476612,-0.8024346114038664
G1 m05_production_wealth,1,away,12476615,-0.40318314362417934
G1 m05_production_wealth,1,away,12811090,0.4224496305010524
G1 m05_production_wealth,1,away,12476607,-0.8545926297286875
G1 m05_production_wealth,1,away,12476613,-1.9596942709944196
G1 m05_production_wealth,1,away,12476606,1.2577929519712205
G1 m05_production_wealth,1,away,12476603,0.228182442023856
G1 m05_production_wealth,1,away,12476770,-2.001695295742058
G1 m05_production_wealth,1,away,12476767,-0.822522793776708
G1 m05_production_wealth,1,away,12476766,1.2124919451301344
G1 m05_production_wealth,1,away,12476769,-2.1307650162348346
G1 m05_production_wealth,1,away,12476768,2.197435955461164
G1 m05_production_wealth,1,away,12476761,-1.007455041774505
G1 m05_production_wealth,1,away,12476765,0.7242358769762446
G1 m05_production_wealth,1,away,12476764,2.6905686697014746
G1 m05_production_wealth,1,away,12476762,-0.5546851925708847
G1 m05_production_wealth,1,away,12476759,1.3208643900715482
G1 m05_production_wealth,1,away,12476604,0.9338281783394591
G1 m05_production_wealth,1,away,12476609,0.9007281527013564
G1 m05_production_wealth,1,away,12476610,1.3258124141612209
G1 m05_production_wealth,1,away,12476601,-0.20492058983597153
G1 m05_production_wealth,1,away,12476605,0.1987365141162998
G1 m05_production_wealth,1,away,12476600,-0.6974948952466932
G1 m05_production_wealth,1,away,12476598,-0.10076079086493378
G1 m05_production_wealth,1,away,12476599,0.44962397485313194
G1 m05_production_wealth,1,away,12476597,0.714245085999933
G1 m05_production_wealth,1,away,12476602,0.10911066084877145
G1 m05_production_wealth,1,away,12476760,-2.023082102216623
G1 m05_production_wealth,1,away,12476763,1.3172058281493066
G1 m05_production_wealth,1,away,12476758,-0.7508825592134069
G1 m05_production_wealth,1,away,12476757,1.2302081204166155
G1 m05_production_wealth,1,away,12476756,0.44303462340574895
G1 m05_production_wealth,1,away,12954858,-0.5180933588761102
G1 m05_production_wealth,1,away,12476594,0.44919441815548206
G1 m05_production_wealth,1,away,12476592,1.74805396233099
G1 m05_production_wealth,1,away,12476595,-1.8806629427990975
G1 m05_production_wealth,1,away,12476593,-2.12392279263908
G1 m05_production_wealth,1,away,12476596,-2.0544075040467984
G1 m05_production_wealth,1,away,12476750,1.166389895417064
G1 m05_production_wealth,1,away,12476753,-0.3858271191309347
G1 m05_production_wealth,1,away,12476755,-0.35640174389371093
