scope,market_key,group,line,selection,n_bets,n_matches,win_rate_pct,push_rate_pct,mean_odds,median_odds,mean_p_model,mean_p_market,mean_edge,calib_bias,market_bias,flat_roi_pct,kelly_roi_pct,total_pnl_units,pnl_share_pct,turnover_units,capital_share_pct,capital_efficiency,mean_stake_frac,max_stake_frac,standalone_dd_units,standalone_dd_pct_turnover,max_win_streak,max_loss_streak,payoff_autocorr
m05_negbin_production_wealth,OU1.5,OverUnder,1.5,ALL,162,162,26.543209876543212,0.0,4.386164242503989,4.6,0.32737978430307646,0.28774055348564703,0.039639230817429434,-0.06194768553764435,-0.02230845472021492,-9.753933536682306,-11.955120210701354,-105.32152553274769,-9.897397834674953,880.9742075071024,4.597689091220274,-2.1526896748140225,0.0026739189380242685,0.012288361103079902,-190.20880262052177,-21.590734552689877,3,9,-0.08786725573876543
m05_negbin_production_wealth,OU1.5,OverUnder,1.5,over_15,25,25,64.0,0.0,1.3927014496028127,1.39,0.7410622220783779,0.7178244065927081,0.02323781548566999,-0.1010622220783779,-0.07782440659270806,-11.351220824394856,-8.838811282727233,-15.151111938950308,-1.4237980482998083,171.41571931237567,0.8945962050084562,-1.5915538656754635,0.003367416821492679,0.012288361103079902,-40.26365024582802,-23.48889028809221,4,3,-0.06477615222180216
m05_negbin_production_wealth,OU1.5,OverUnder,1.5,under_15,137,137,19.708029197080293,0.0,4.932416576975006,4.8,0.2518902883586783,0.20925809853910307,0.04263218981957532,-0.0548099963878754,-0.012177806568300142,-9.462457754253006,-12.707960667655572,-90.17041359379736,-8.473599786375143,709.5584881947267,3.7030928862118175,-2.288249322053449,0.00254736822936215,0.007265486198628497,-161.381966869164,-22.74399778935142,2,9,-0.1294883851869798
m05_negbin_production_wealth,OU2.5,OverUnder,2.5,ALL,297,297,47.81144781144781,0.0,2.245144026578514,2.193935020204379,0.4935429242801048,0.44895305839159727,0.04458986588850775,-0.015428446165626719,0.029161419722880833,4.858914769405992,7.492203994104982,174.2402254127934,16.37390667283536,2325.6204122296876,12.137108565169235,1.3490780431695881,0.00413639727656524,0.0203048185421292,-180.37311103387668,-7.755913651486401,5,7,0.014065043402774301
m05_negbin_production_wealth,OU2.5,OverUnder,2.5,over_25,62,62,46.774193548387096,0.0,2.1627825288924716,2.145,0.49856862826889853,0.4631813471740428,0.03538728109485566,-0.030826692785027587,0.00456058830982814,-1.7208917636072267,-8.657676756641864,-28.70733327119791,-2.697719167287435,331.582410364012,1.7304852037440057,-1.5589380142926166,0.0027487711268833178,0.008220447872643975,-55.07125016035461,-16.608616271260367,4,4,0.001848328052745892
m05_negbin_production_wealth,OU2.5,OverUnder,2.5,under_25,235,235,48.08510638297872,0.0,2.2668734429892994,2.2099927208619747,0.49221699386604023,0.44519921198942014,0.04701778187662023,-0.011365930036253025,0.035651851840367066,6.594863727052032,10.177717701172599,202.94755868399128,19.07162584012279,1994.0380018656756,10.406623361425229,1.8326430368198556,0.004502494388396216,0.0203048185421292,-156.40280916818054,-7.843521990144915,5,7,-0.04336755901811679
m05_negbin_production_wealth,OU3.5,OverUnder,3.5,ALL,221,221,42.53393665158371,0.0,2.778898519596987,3.1999999999999997,0.46683970919525253,0.4277659589430401,0.03907375025221264,-0.041500342679415436,-0.0024265924272030004,-1.9055178244046118,-6.185908392182614,-102.36603108841273,-9.619660646898845,1654.826172624491,8.636321219063705,-1.1138609140272053,0.0036823864123821204,0.02101473480329852,-211.4127692026314,-12.77552728497996,6,9,-0.0877246752336089
m05_negbin_production_wealth,OU3.5,OverUnder,3.5,over_35,128,128,27.34375,0.0,3.6496847835243185,3.5875000000000004,0.29827770339354165,0.27748102851220835,0.020796674881333264,-0.02484020339354165,-0.00404352851220835,-1.7971788132830755,-4.859953410292523,-29.612647419680304,-2.7827944094809616,609.3195740717586,3.179959112201503,-0.8751038335063427,0.0024242062775138326,0.008539898759847564,-93.78457164442922,-15.39168863683745,3,11,-0.0888461794400121
m05_negbin_production_wealth,OU3.5,OverUnder,3.5,under_35,93,93,63.44086021505376,0.0,1.5803969950518444,1.5399999999999998,0.69883902900836,0.6346097341596681,0.06422929484869178,-0.06443042685782241,-0.00020113200913052243,-2.0546295816471543,-6.95867283568014,-72.75338366873243,-6.836866237417884,1045.5065985527326,5.456362106862203,-1.253008158827928,0.005414075200157827,0.02101473480329852,-158.80930504813674,-15.189698971577252,9,5,0.029845429842856288
m05_negbin_production_wealth,BTTS,BTTS,0.0,ALL,135,135,44.44444444444444,0.0,2.2320572232115,2.2555555555555555,0.48277491897503816,0.4526873628114772,0.030087556163561072,-0.03833047453059374,-0.008242918367032781,-3.5618957844896784,-4.546667545462828,-43.28459710106878,-4.067590888528212,952.007083611446,4.968400375160228,-0.8186922513057401,0.0034691070542778243,0.013723641757395093,-105.9531293732815,-11.129447584712029,6,7,-0.0023058296017322115
m05_negbin_production_wealth,BTTS,BTTS,0.0,btts_no,97,97,42.2680412371134,0.0,2.344612948145466,2.325972275777507,0.46681066155919115,0.4275908069091585,0.03921985465003264,-0.044130249188057136,-0.0049103945380244984,-3.081570967670911,-2.834404772259219,-17.666228045320185,-1.6601514867752252,623.2782352832043,3.2528075382201345,-0.5103749506445204,0.0032333900906104935,0.009823952200335774,-103.03661684545392,-16.531399784662188,5,6,-0.07060199771436061
m05_negbin_production_wealth,BTTS,BTTS,0.0,btts_yes,38,38,50.0,0.0,1.9447439253537453,1.94,0.5235257865891741,0.5167496239305536,0.00677616265862051,-0.023525786589174147,-0.01674962393055357,-4.7879880800533705,-7.793161198364981,-25.618369055748627,-2.407439401752989,328.728848328242,1.7155928369400957,-1.4032696744332762,0.004070805619428645,0.013723641757395093,-45.16948180971794,-13.74065039908373,3,3,-0.38041674462497044
m00_joint_baseline,1X2,1X2,0.0,ALL,1011,591,28.18991097922849,0.0,4.0612841745059916,3.775,0.31862213664827793,0.2734449580380436,0.04517717861023427,-0.036723026855993046,0.008454151754241301,2.88614211282715,7.7621964327147035,814.0230870231394,76.78865069262996,10487.01993152791,61.82591352257461,1.2420140086501426,0.005847386183045673,0.0227532442763578,-520.7935115863422,-4.966077255375875,4,14,-0.1399187947480694
m00_joint_baseline,1X2,1X2,0.0,away,383,383,25.06527415143603,0.0,4.53974507114815,3.9094589716500696,0.3192039199530211,0.2554336613620092,0.06377025859101203,-0.06855117843866082,-0.00478091984764889,1.948286233490727,8.73100194180265,400.34967287020396,37.76589592484726,4585.380641749641,27.03297494196686,1.3970307006876355,0.00683034283204736,0.01855589469561672,-591.7549599878844,-12.905252719915719,3,13,0.018030076115153452
m00_joint_baseline,1X2,1X2,0.0,draw,327,327,23.24159021406728,0.0,4.169145839041953,3.9438206631226973,0.253480387570402,0.24548644108948475,0.00799394648091723,-0.02106448542972919,-0.013070538948811966,-3.836505278240914,8.331571723490754,167.61812756646972,15.811799508689434,2011.8428206513868,11.860759401883112,1.3331186455210469,0.0033399720810930473,0.013018977871717017,-203.48907340194364,-10.114561202950176,3,19,0.09630166343205014
m00_joint_baseline,1X2,1X2,0.0,home,301,301,37.54152823920266,0.0,3.3352998299305576,2.951620321469392,0.38865047200624714,0.3267365250450202,0.06191394696122695,-0.013235189614220544,0.048678757347006385,11.382834799422193,6.325659672412017,246.0552865864656,23.210955259093254,3889.79646912688,22.93217917872463,1.0121565455335033,0.007320648690590067,0.0227532442763578,-451.3449911305009,-11.603306103874676,6,10,-0.023862818400136352
m00_joint_baseline,OU0.5,OverUnder,0.5,ALL,110,110,36.36363636363637,0.0,11.047596953492198,13.383028523908944,0.3993954623396463,0.385116212041616,0.01427925029803021,-0.035759098703282644,-0.021479848405252355,-33.07354318100676,-6.628025715103812,-45.372396090056135,-4.280081400624859,684.5537123771628,4.035766013541046,-1.0605375500621372,0.003273161474811376,0.029454629517186283,-48.491595421845666,-7.083680147384645,6,9,-0.05271328426183474
m00_joint_baseline,OU0.5,OverUnder,0.5,over_05,41,41,92.6829268292683,0.0,1.0775215656742354,1.077142857142857,0.9390448043143644,0.9267924356374846,0.012252368676879887,-0.012215536021681461,3.683265519838219e-5,-0.3722914419737393,1.627071714381078,9.258796059828434,0.8734033073588418,569.0465870676381,3.354797198066753,0.2603445918764187,0.007179977199944002,0.029454629517186283,-14.583912551963119,-2.5628679414660374,16,1,-0.07638303719429697
m00_joint_baseline,OU0.5,OverUnder,0.5,under_05,69,69,2.898550724637681,0.0,16.971844647702873,15.485981308411215,0.07873425913727754,0.06325062990494063,0.015483629232336924,-0.04974875189090072,-0.03426512265856381,-52.50472175057711,-47.29681567564704,-54.63119214988458,-5.153484707983702,115.50712530952478,0.6809688154742937,-7.567871818615231,0.0009517202468340171,0.002670482791264109,-54.4043294934532,-47.100409907757424,1,35,-0.03012079957317607
m00_joint_baseline,OU1.5,OverUnder,1.5,ALL,169,169,35.50295857988166,0.0,3.867601606590243,4.2,0.40378851682485206,0.3683672504783479,0.03542126634650403,-0.04875893102603551,-0.013337664679531347,-8.251961190714125,1.2440581208168757,11.459804574210459,1.0810294504949778,921.1631179004484,5.43068971350765,0.19905932902153367,0.002891349977747335,0.016220075435083633,-164.90857439053917,-17.90221201717296,4,7,-0.09710393787800854
m00_joint_baseline,OU1.5,OverUnder,1.5,over_15,50,50,74.0,0.0,1.346081899583932,1.3389440993788821,0.7677324145005668,0.7422140492579975,0.02551836524256953,-0.02773241450056685,-0.002214049257997508,-0.8243337592470492,-3.542215625751918,-15.225925164696324,-1.4362961783057577,429.84184966052896,2.534119816593452,-0.566783057731079,0.0044541318715930756,0.016220075435083633,-77.177262125071,-17.954804118310573,7,3,0.08548338409164255
m00_joint_baseline,OU1.5,OverUnder,1.5,under_15,119,119,19.327731092436977,0.0,4.927063668357601,4.8431372549019605,0.2508709127594255,0.21128876359614226,0.039582149163283245,-0.05759360183505577,-0.01801145267177251,-11.372813052675081,5.4314216509503375,26.685729738906765,2.5173256288007337,491.3212682399194,2.8965698969141984,0.8690712526849482,0.002234718929912991,0.007780059779871885,-99.87551505899381,-20.32794456807905,2,14,-0.1439704559304991
m00_joint_baseline,OU2.5,OverUnder,2.5,ALL,284,284,49.29577464788733,0.0,2.177706463198811,2.1114304461942255,0.5119136048442927,0.4647768503568858,0.04713675448740705,-0.018955858365419465,0.02818089612198743,5.1736740285587945,11.802442810717423,256.90167055330255,24.23411934741586,2176.682189216103,12.832564987506053,1.8884860019030105,0.004469697406940292,0.020550937293491695,-149.02709950700014,-6.8465254250401095,9,7,0.08473537275782128
m00_joint_baseline,OU2.5,OverUnder,2.5,over_25,74,74,47.2972972972973,0.0,2.023628486340655,1.9999167312670845,0.5385334392728176,0.49662326460620476,0.04191017466661292,-0.06556046629984463,-0.02365029163323179,-7.107490555934783,-9.491152871891616,-43.1327984700106,-4.06881505931428,454.45267874411655,2.679212226122139,-1.5186609778962659,0.0034596391729626577,0.010732800035309907,-85.58333448308038,-18.832177361038024,4,5,-0.03877716433044043
m00_joint_baseline,OU2.5,OverUnder,2.5,under_25,210,210,50.0,0.0,2.2320006074250194,2.1403892758991327,0.5025332822361459,0.45355478057379234,0.04897850166235355,-0.002533282236145906,0.04644521942620766,9.501322501189865,17.421282540971394,300.03446902331314,28.30293440673014,1722.2295104719856,10.153352761383909,2.787545658255296,0.004825622689389552,0.020550937293491695,-110.39366254224342,-6.409927473138553,8,8,0.045091833349161385
m00_joint_baseline,OU3.5,OverUnder,3.5,ALL,216,216,49.074074074074076,0.0,2.528999325094345,2.3900785170763736,0.5173898405864606,0.4714706054561756,0.04591923513028502,-0.026649099845719892,0.01927013528456517,2.4310614302617006,2.253562698225923,42.64834874235983,4.02311581379195,1892.4855641218228,11.157092252524176,0.3605882001093755,0.00472434144724222,0.01951962054233387,-132.3534587883391,-6.993631090113788,7,6,-0.009772430122298795
m00_joint_baseline,OU3.5,OverUnder,3.5,over_35,108,108,29.629629629629626,0.0,3.5202639739724066,3.495583038869258,0.32229201313227274,0.2897804407727327,0.03251157235954002,-0.025995716835976457,0.006515855523563596,1.7867339737579486,-2.7267165531494797,-15.962542314076845,-1.505782950707796,585.412601674325,3.4512825495191928,-0.4362966314993743,0.0030570220096906623,0.009880889663911563,-85.94538112628906,-14.681163487167629,3,9,0.06516061183843067
m00_joint_baseline,OU3.5,OverUnder,3.5,under_35,108,108,68.51851851851852,0.0,1.5377346762162856,1.5,0.7124876680406487,0.6531607701396186,0.059326897901030046,-0.02730248285546344,0.032024415045566634,3.075388886765449,4.4841330775206,58.61089105643667,5.528898764499746,1307.0729624474982,7.705809703004984,0.7174974438239342,0.0063916608847937794,0.01951962054233387,-115.44592234995991,-8.832400766196484,10,2,-0.04038118275785879
m00_joint_baseline,BTTS,BTTS,0.0,ALL,120,120,48.333333333333336,0.0,2.01368069651977,1.9725,0.523680486899,0.5062844976558686,0.017395989243131398,-0.040347153565666705,-0.022951164322535245,-6.615294571076046,-2.446416939032217,-19.57796395632663,-1.8468339037078572,800.2709449874687,4.717973510346487,-0.3914464334438847,0.0034998553723837194,0.013553335036697329,-66.27372065378187,-8.281410323452343,6,5,-0.13133043630883573
m00_joint_baseline,BTTS,BTTS,0.0,btts_no,45,45,35.55555555555556,0.0,2.320426955432127,2.3,0.46435126194946974,0.43311251483319624,0.03123874711627346,-0.10879570639391417,-0.07755695927764067,-17.83114990286115,-7.203485980083911,-17.581123982057203,-1.6584674436925817,244.06411049685153,1.4388726910089862,-1.1526158318632125,0.002900393260552424,0.0063244244425311,-53.9421537820201,-22.10163291612511,3,5,-0.03495801489322795
m00_joint_baseline,BTTS,BTTS,0.0,btts_yes,75,75,56.00000000000001,0.0,1.8296329411723555,1.8,0.5592780218687184,0.5501876873494721,0.009090334519246162,0.0007219781312816087,0.009812312650527955,0.11421862799501763,-0.3590103268145113,-1.9968399742694132,-0.18836646001527407,556.2068344906173,3.2791008193375015,-0.057444546658779155,0.003859532639482496,0.013553335036697329,-67.51694030715522,-12.138818892613621,6,4,-0.068417263210517
m05_joint_production_wealth,1X2,1X2,0.0,ALL,1013,590,28.726554787759127,0.0,4.057549525823155,3.787970940105405,0.3186682821667516,0.2739947201706783,0.044673561996073335,-0.031402734289160295,0.013270827706913013,4.458839205729865,8.85183635258247,973.7809921854781,78.48914090374906,11000.892395637016,62.253762964063796,1.260793519406324,0.005788530239856517,0.023802593549201844,-543.5124383300365,-4.940621349460659,3,15,-0.12424303505549202
m05_joint_production_wealth,1X2,1X2,0.0,away,387,387,25.064599483204137,0.0,4.518704853678063,3.8694251478998862,0.31981389518059483,0.25676041424045226,0.0630534809401425,-0.06916790034855347,-0.006114419408410898,1.3736739090097596,9.969560252806762,481.547366650671,38.81390108883405,4830.176601972986,27.333843331932822,1.4199942766003062,0.006756461489543487,0.02356841415362088,-600.784551193705,-12.438148761440775,3,12,0.0218984642820114
m05_joint_production_wealth,1X2,1X2,0.0,draw,326,326,24.233128834355828,0.0,4.180791588113219,3.958052382457936,0.2526936947489054,0.24470731802469145,0.007986376724213972,-0.010362406405347135,-0.0023760296811331794,-0.09637186578340858,10.520884711740553,220.646474849312,17.784648081387598,2097.2235785749685,11.868133497518091,1.4985210677910548,0.0033001798694616805,0.011096218465293153,-204.92235338735227,-9.771125762690207,4,17,0.131549665530632
m05_joint_production_wealth,1X2,1X2,0.0,home,300,300,38.333333333333336,0.0,3.3287361118684564,2.9582027455916764,0.3888828263729533,0.32805261848597533,0.060830207886977954,-0.005549493039619935,0.055280714847358026,13.38869846954323,6.667182268803165,271.5871506854952,21.890591733527426,4073.492215089062,23.05178613461288,0.9496267059608935,0.00724390633025605,0.023802593549201844,-440.01827336147403,-10.801991267629159,6,9,-0.009939312225201674
m05_joint_production_wealth,OU0.5,OverUnder,0.5,ALL,110,110,37.27272727272727,0.0,11.128660922586304,13.499999999999998,0.40561783397247836,0.39177057956300476,0.013847254409473512,-0.03289056124520562,-0.01904330683573202,-32.05250760788423,-8.643805806473607,-63.536703838310316,-5.12121446212727,735.0547346948234,4.1596555600755485,-1.2311631066958477,0.0032926015037470016,0.030705362187556973,-66.99482555256371,-9.114263522209445,6,8,-0.05123505208382634
m05_joint_production_wealth,OU0.5,OverUnder,0.5,over_05,42,42,92.85714285714286,0.0,1.078667532537064,1.0799999999999998,0.9375967679907837,0.9258269820804822,0.011769785910301275,-0.009025339419355127,0.002744446490946406,-0.07023895422488234,-0.06507176632138804,-0.40047807263514246,-0.03227951677448065,615.4406054650336,3.4827623244706354,-0.00926836624700969,0.007105408735498932,0.030705362187556973,-24.70119263712873,-4.013578632574014,15,1,-0.07149834350094046
m05_joint_production_wealth,OU0.5,OverUnder,0.5,under_05,68,68,2.941176470588235,0.0,17.33600978114613,15.492990654205608,0.07704261001999575,0.06191221330220995,0.015130396717785781,-0.0476308453141134,-0.0325004485963276,-51.806261776320895,-52.78325075157693,-63.13622576567518,-5.08893494535279,119.61412922978973,0.6768932356049131,-7.518076230744139,0.0009376323311943384,0.002604180947942446,-62.95431002709957,-52.63116525821005,1,33,-0.03058411326748994
m05_joint_production_wealth,OU1.5,OverUnder,1.5,ALL,168,168,35.11904761904761,0.0,3.9080931951355717,4.2824427480916025,0.3968534926818197,0.3619991225438661,0.03485437013795356,-0.04566301649134352,-0.010808646353389961,-8.001568513072648,2.31550216564176,21.72838572765752,1.7513612841852246,938.3876227831264,5.310311067156776,0.3298038969914678,0.0028077988055452384,0.01606746701750469,-170.2094294429559,-18.13849898596686,4,7,-0.09543066101876067
m05_joint_production_wealth,OU1.5,OverUnder,1.5,over_15,48,48,75.0,0.0,1.35081417183795,1.3406996446131207,0.7651649148878561,0.7395237231303419,0.02564119175751441,-0.015164914887856096,0.01047627686965813,0.9458592306693812,-3.234885543086214,-13.967947194920017,-1.1258508682303205,431.79107912405516,2.4434944478183582,-0.4607544204716822,0.004437536710095728,0.01606746701750469,-82.16307521826772,-19.028432774698885,7,3,0.025821128469390088
m05_joint_production_wealth,OU1.5,OverUnder,1.5,under_15,120,120,19.166666666666668,0.0,4.93100480445462,4.82156862745098,0.2495289237994051,0.2109892823092759,0.03853964149012922,-0.05786225713273843,-0.01932261564260923,-11.580539610569456,7.046304079524162,35.69633292257754,2.8772121524155456,506.5965436590713,2.866816619338418,1.0036261590668212,0.002155903643725043,0.007403770147357697,-98.06971547953042,-19.358544132809808,2,14,-0.14314086031694584
m05_joint_production_wealth,OU2.5,OverUnder,2.5,ALL,288,288,48.95833333333333,0.0,2.1877568509411365,2.12,0.5082925667766864,0.4624631821881736,0.04582938458851278,-0.018709233443353124,0.0271201511451597,4.768111911790565,12.528570684667006,280.47287090636837,22.6068026187719,2238.6661492808826,12.668553313754638,1.7844817840587213,0.004285225201833099,0.02009408152011054,-168.25741666878628,-7.515967341661682,9,7,0.04693662707296429
m05_joint_production_wealth,OU2.5,OverUnder,2.5,over_25,72,72,47.22222222222222,0.0,2.0361921550739375,2.0,0.5348651465435126,0.49360314371404335,0.04126200282946917,-0.06264292432129037,-0.021380921491821137,-6.6760928744069234,-8.357209446186001,-39.07910294892918,-3.14987172923415,467.60947180477575,2.6461897972050763,-1.1903423301537426,0.003447244942569396,0.011045409801616474,-83.53543498837887,-17.86435904858113,7,5,-0.010981131744069516
m05_joint_production_wealth,OU2.5,OverUnder,2.5,under_25,216,216,49.53703703703704,0.0,2.2382784162302034,2.1520202968317843,0.49943504018774443,0.45208319501288374,0.04735184517486064,-0.004064669817374078,0.04328717535748661,8.582846840523064,18.043012282965663,319.55197385529755,25.75667434800605,1771.0566774761069,10.02236351654956,2.569920189531641,0.004564551954921001,0.02009408152011054,-122.7822966391654,-6.932714136181102,8,8,0.03831727294483922
m05_joint_production_wealth,OU3.5,OverUnder,3.5,ALL,209,209,49.760765550239235,0.0,2.528138436082398,1.92,0.5188300874960524,0.4721814213568642,0.04664866613918833,-0.021222431993660085,0.025426234145528137,4.504897499650369,2.8511472275801095,55.87242807270916,4.503455001510403,1959.6472441772319,11.089592611647937,0.40609742478548816,0.0047978657002152175,0.021090395461409738,-141.38335398013538,-7.2147349172272035,9,6,-0.04415278277312837
m05_joint_production_wealth,OU3.5,OverUnder,3.5,over_35,102,102,30.392156862745097,0.0,3.559259122276158,3.5374999999999996,0.3185348740009312,0.2860771026203012,0.03245777138063002,-0.014613305373480268,0.01784446600714973,6.128704570399841,0.18442128672943497,1.069556657118524,0.08620889485294943,579.952930643887,3.2819384988201246,0.02626767530346532,0.00304948495683409,0.009593409643106628,-82.56779060761613,-14.236981355701756,3,8,-0.013013738772221664
m05_joint_production_wealth,OU3.5,OverUnder,3.5,under_35,107,107,68.22429906542055,0.0,1.5452009595238596,1.5072747230779056,0.7097657115755135,0.649589276601064,0.060176434974449536,-0.02752272092130792,0.03265371405314155,2.9569692639826473,3.972102434432923,54.80287141559058,4.417246106657449,1379.6943135333445,7.807654112827811,0.5657584266444394,0.00646454640885891,0.021090395461409738,-136.137029143431,-9.86718781168194,10,2,-0.05085182099163666
m05_joint_production_wealth,BTTS,BTTS,0.0,ALL,115,115,45.21739130434783,0.0,2.029120095753363,1.98,0.5174628313785707,0.5020480834557938,0.015414747922776856,-0.06528891833509248,-0.04987417041231551,-11.569477830407166,-3.46455552401299,-27.66100958984628,-2.2295453460893464,798.3999505312177,4.518124483301299,-0.4934670025869372,0.0034517301761879463,0.012479052528110083,-65.82126313716985,-8.244146695321747,5,5,-0.08432845198588561
m05_joint_production_wealth,BTTS,BTTS,0.0,btts_no,44,44,34.090909090909086,0.0,2.325613627896865,2.3020439919115505,0.46353665910674774,0.43207494238057076,0.03146171672617684,-0.12262756819765686,-0.09116585147147988,-21.310039673380718,-9.041047529730422,-22.1790676948028,-1.7876873582264268,245.3152427511253,1.388232556456707,-1.287743433124259,0.0028467360506254967,0.006071597903013462,-54.238638594722566,-22.109771079226494,3,6,0.023448301173678892
m05_joint_production_wealth,BTTS,BTTS,0.0,btts_yes,71,71,52.112676056338024,0.0,1.8453776251292202,1.85,0.5508818677160385,0.5454117201784673,0.005470147537571222,-0.029755107152658278,-0.02428495961508703,-5.533073308001017,-0.9911577409265635,-5.481941895043448,-0.44185798786291713,553.0847077800923,3.129891926844592,-0.14117356068213427,0.0038266561131562226,0.012479052528110083,-65.57982818652549,-11.857103851188048,4,4,-0.118790875595223
m12_joint_hybrid_synergy,1X2,1X2,0.0,ALL,1028,592,28.98832684824903,0.0,4.057341239086959,3.7948027628730854,0.32099171521410347,0.2738472143140795,0.04714450090002401,-0.03110844673161317,0.016036054168410807,5.000596579744884,8.711808500875929,1078.348200122528,87.00772304511035,12378.006243067732,65.23063272198104,1.3338476021832453,0.006269780445512989,0.027063069196979754,-587.0058558651651,-4.742329615433149,4,16,-0.1498316562840739
m12_joint_hybrid_synergy,1X2,1X2,0.0,away,374,374,25.668449197860966,0.0,4.556252392681374,3.9122652020816897,0.32594027587395574,0.2555004656126871,0.07043981026126858,-0.06925578389534609,0.0011840263659225747,3.061115418727832,6.458269721833976,347.30998327874977,28.023092014699664,5377.755935224753,28.340139388406023,0.9888127800163162,0.0075770871354625706,0.024424465896227338,-650.2718115688056,-12.09188031962311,3,11,-0.006395921704263479
m12_joint_hybrid_synergy,1X2,1X2,0.0,draw,361,361,24.37673130193906,0.0,4.132836243366695,3.9236856409724825,0.25362091559698197,0.2473244573242617,0.0062964582727202826,-0.00985360257759138,-0.0035571443048711127,-0.5922491488684486,9.578286030945323,231.67486333290816,18.692943840489608,2418.7507303960015,12.74653101979548,1.4665122464660618,0.0033954576542442544,0.01250272780525585,-239.1864127927748,-9.888840953594869,5,18,0.08355950416445224
m12_joint_hybrid_synergy,1X2,1X2,0.0,home,293,293,38.907849829351534,0.0,3.327489812502332,2.9792579740830862,0.3976814659820084,0.32994414021047863,0.06773732577152973,-0.008602967688493002,0.05913435808303674,14.367092355341434,10.899561269612468,499.36335351086984,40.29168718992106,4581.49957744698,24.143962313779546,1.6688100596862523,0.008142469270109818,0.027063069196979754,-443.94633509717653,-9.689978741514228,5,9,-0.05004807546669082
m12_joint_hybrid_synergy,OU0.5,OverUnder,0.5,ALL,97,97,32.98969072164948,0.0,12.199670171192484,14.5,0.3654817622480217,0.35251315718875004,0.012968605059271573,-0.03558485503152686,-0.022616249972255198,-32.74538887375435,-8.003297784221685,-50.963226029147954,-4.112024534677785,636.7778308789256,3.355744050850343,-1.2253689412444315,0.003074586718522866,0.029750497934724528,-68.82636580652552,-10.808536740597035,6,10,-0.04543480816717915
m12_joint_hybrid_synergy,OU0.5,OverUnder,0.5,over_05,33,33,90.9090909090909,0.0,1.0844986642039733,1.085,0.9333584624889887,0.9206524822707904,0.012705980218198293,-0.024267553398079622,-0.01156157317988138,-1.6205127261924726,-3.3457106993093144,-17.676939450098025,-1.4262835063707202,528.3463227632693,2.78432279426921,-0.5122550838237386,0.0073605375503855205,0.029750497934724528,-43.766850449012935,-8.283742795844743,10,1,-0.11906055525201822
m12_joint_hybrid_synergy,OU0.5,OverUnder,0.5,under_05,64,64,3.125,0.0,17.93093047948344,16.927570093457945,0.07267033868627325,0.059566317693323254,0.01310402099294998,-0.04142033868627325,-0.028316317693323254,-48.79415313734094,-30.697983600436316,-33.28628657904994,-2.6857410283070653,108.4315081156563,0.5714212565811339,-4.700106965526803,0.0008646433208436845,0.002193344918780253,-44.594544298099684,-41.12692433506855,1,28,-0.0325892451043829
m12_joint_hybrid_synergy,OU1.5,OverUnder,1.5,ALL,161,161,32.91925465838509,0.0,3.94362544943426,4.346153846153846,0.39524817056396927,0.3596719990585519,0.0355761715054174,-0.06605562398011833,-0.030479452474700963,-13.26397552695833,-1.8077912478428548,-16.087588253557954,-1.298044938611011,889.902983696511,4.6896837461374155,-0.27678730781795796,0.002712034737085492,0.01495117409590094,-184.31371094629066,-20.71166344230938,3,7,-0.06981588014967334
m12_joint_hybrid_synergy,OU1.5,OverUnder,1.5,over_15,47,47,70.2127659574468,0.0,1.370503849462643,1.378082191780822,0.7522411900143264,0.7293036463719392,0.02293754364238709,-0.050113530439858334,-0.02717598679747113,-4.340172007441155,-2.6729009577265255,-9.49006486207412,-0.7657164310244657,355.04738155902464,1.871057817437156,-0.4092425278836603,0.0036196524760032356,0.01495117409590094,-70.47620431077198,-19.849802581646614,6,4,0.07699064983638915
m12_joint_hybrid_synergy,OU1.5,OverUnder,1.5,under_15,114,114,17.543859649122805,0.0,5.0044738283699255,4.873578302712161,0.24806683798355889,0.20728000411355882,0.040786833870000073,-0.07262824149233083,-0.03184140762233076,-16.94308750430313,-1.233514871138602,-6.597523391483811,-0.5323285075865435,534.8556021374866,2.81862592870026,-0.1888609986043851,0.0023378414587597557,0.006990776477745655,-130.22889528525923,-24.348421286944546,2,13,-0.1215310883363285
m12_joint_hybrid_synergy,OU2.5,OverUnder,2.5,ALL,286,286,48.6013986013986,0.0,2.2235534210004055,2.1537398735513613,0.4981390042357742,0.4538763030070705,0.044262701228704085,-0.012125018221788186,0.032137683006915496,5.952595230232644,13.736628319141438,305.968678613316,24.687422899431628,2227.3928616599533,11.73809762520312,2.103187730047903,0.004116853293795832,0.018577861803453444,-184.89311356191251,-8.30087573433821,7,12,0.06025330803689928
m12_joint_hybrid_synergy,OU2.5,OverUnder,2.5,over_25,59,59,47.45762711864407,0.0,2.117164722658661,2.1199999999999997,0.5152415219824825,0.4735898750644993,0.04165164691798326,-0.04066525079604183,0.000986396121941402,-1.4816823256856193,-10.717785161631301,-42.78742058265286,-3.452350585318457,399.21886786672997,2.1038363395626902,-1.6409786827981465,0.003464873407405511,0.010987238084830292,-87.26251653177309,-21.858314712946804,4,6,0.011135087959353543
