container,scope,model,market_key,direction,full_bets,full_kelly_roi,full_flat_roi,full_eff,full_cap_share,anchor_book_roi,sel_bets,sel_kelly_roi,sel_eff,sel_eff_anch,eval_bets,eval_kelly_roi,eval_eff,eval_eff_anch,sign_across_split,verdict_selection,verdict_reason,oos_gate,oos_gate_reason
inv,POOLED,POOLED,OU1.5,ALL,196,6.701151583440794,3.370459650257978,1.1162912976405432,5.6149256608497735,16.788081734349202,69,18.488620307043494,1.1012943944164217,1.1012943944164217,127,3.442308409717617,NaN,0.20504477308294805,held,KEEP,"Kelly ROI +18.49%, efficiency 1.10",false,OOS efficiency 0.21
inv,POOLED,POOLED,OU1.5,over_15,75,16.1187040298168,14.888288008193673,2.68508611000398,3.26532103362661,16.788081734349202,23,29.13367027083826,1.7353781528969687,1.7353781528969687,52,13.796586976009205,NaN,0.8218084230422075,held,CONDITIONAL,"only 23 bets, below the 60 floor",true,all four conditions hold
inv,POOLED,POOLED,OU1.5,under_15,121,-6.386723598681312,-3.7686901583798513,-1.0639132520537218,2.3496046272231643,16.788081734349202,46,11.196785429187305,0.6669484701327226,0.6669484701327226,75,-14.182586104178162,NaN,-0.844800872940708,reversed,CONDITIONAL,"only 46 bets, below the 60 floor",false,OOS Kelly ROI -14.18%; OOS efficiency -0.84
inv,POOLED,POOLED,OU2.5,ALL,412,29.354885555358777,11.224698076170059,4.889995828426795,14.936969637066356,16.788081734349202,190,6.659304267460057,0.3966685636176532,0.3966685636176532,222,42.76167159902353,NaN,2.5471445919596127,held,CONDITIONAL,"Kelly ROI +6.66%, efficiency 0.40 — profitable but dilutive",true,all four conditions hold
inv,POOLED,POOLED,OU2.5,over_25,89,3.845702665660649,-0.4462991439956136,0.6406248785056977,2.351324292062682,16.788081734349202,50,29.950749519138455,1.7840483500778899,1.7840483500778899,39,-35.04682063097793,NaN,-2.087601262940631,reversed,CONDITIONAL,"only 50 bets, below the 60 floor",false,OOS Kelly ROI -35.05%; OOS efficiency -2.09
inv,POOLED,POOLED,OU2.5,under_25,323,34.12066114771077,14.440545607423136,5.683888304071797,12.58564534500368,16.788081734349202,140,-1.2562675166150177,-0.07483091496061968,-0.07483091496061968,183,51.461922130772585,NaN,3.0653842973303544,reversed,PRUNE,Kelly ROI -1.26% <= 0 on 140 bets,false,IS Kelly ROI -1.26%; IS efficiency -0.07
inv,POOLED,POOLED,OU3.5,ALL,214,-25.588556721792614,-16.35619878016255,-4.2625932023838535,10.083135246909618,16.788081734349202,76,-23.430018601235705,-1.3956340558729108,-1.3956340558729108,138,-26.27791370373895,NaN,-1.5652719661218415,held,PRUNE,Kelly ROI -23.43% <= 0 on 76 bets,false,IS Kelly ROI -23.43%; OOS Kelly ROI -26.28%; IS efficiency -1.40; OOS efficiency -1.57
inv,POOLED,POOLED,OU3.5,over_35,71,-3.1714529031507923,-24.662345964491575,-0.5283069980706616,0.8504799818360185,16.788081734349202,32,-16.71707036023711,-0.9957701317377553,-0.9957701317377553,39,5.961109245737165,NaN,0.3550798322324376,reversed,CONDITIONAL,"only 32 bets, below the 60 floor",false,IS Kelly ROI -16.72%; IS efficiency -1.00
inv,POOLED,POOLED,OU3.5,under_35,143,-27.653542091777926,-12.232167660670502,-4.606582615183563,9.232655265073598,16.788081734349202,44,-24.52576836755703,-1.4609035597781348,-1.4609035597781348,99,-28.573411152029966,NaN,-1.7020057207350514,held,CONDITIONAL,"only 44 bets, below the 60 floor",false,IS Kelly ROI -24.53%; OOS Kelly ROI -28.57%; IS efficiency -1.46; OOS efficiency -1.70
inv,m05,m05,1X2,ALL,778,10.69452578032639,4.826575033487381,1.7247127972996188,56.11285772869869,15.816171623190508,400,30.07255467797594,1.9013801439712483,1.9013801439712483,378,-2.4705040046717066,-2.864017032337266,-0.15620113789416162,reversed,KEEP,"Kelly ROI +30.07%, efficiency 1.90",false,OOS Kelly ROI -2.47%; OOS efficiency -0.16
inv,m05,m05,1X2,away,358,6.0148885386246365,3.406585733047866,0.9700248005367945,26.36589875863949,15.816171623190508,192,26.267655501369088,1.6608099688836242,1.6608099688836242,166,-8.95794820376816,-10.384810622396174,-0.5663790465344687,reversed,KEEP,"Kelly ROI +26.27%, efficiency 1.66",false,OOS Kelly ROI -8.96%; OOS efficiency -0.57
inv,m05,m05,1X2,draw,143,22.56821299298433,5.422192516529426,3.6395896892209536,7.994273661414483,15.816171623190508,64,25.91898107444396,1.6387645311359784,1.6387645311359784,79,21.384290459117413,24.790476754356895,1.352052251871283,held,KEEP,"Kelly ROI +25.92%, efficiency 1.64",true,all four conditions hold
inv,m05,m05,1X2,home,277,12.002931450247608,6.354311024398333,1.9357201901775511,21.752685308644708,15.816171623190508,144,35.527713445143455,2.2462903344479925,2.2462903344479925,133,-5.9183911277964985,-6.861099177329763,-0.37419871690811957,reversed,KEEP,"Kelly ROI +35.53%, efficiency 2.25",false,OOS Kelly ROI -5.92%; OOS efficiency -0.37
inv,m05,m05,BTTS,ALL,108,-18.32090103777775,1.2977154030631,-2.954623059214393,7.493909238438819,15.816171623190508,32,-13.190453490744352,-0.8339852275884393,-0.8339852275884393,76,-19.91468193292268,-23.0867823495186,-1.2591341575810115,held,CONDITIONAL,"only 32 bets, below the 60 floor",false,IS Kelly ROI -13.19%; OOS Kelly ROI -19.91%; IS efficiency -0.83; OOS efficiency -1.26
inv,m05,m05,BTTS,btts_no,58,12.42764381443403,2.430273971117985,2.00421381623727,2.917067421781814,15.816171623190508,20,17.88602412946614,1.1308693756990285,1.1308693756990285,38,9.408252347322165,10.906841242234046,0.594850168009513,held,CONDITIONAL,"only 20 bets, below the 60 floor",true,all four conditions hold
inv,m05,m05,BTTS,btts_yes,50,-37.91860225811378,-0.01605253588056499,-6.11515647478173,4.576841816657003,15.816171623190508,12,-56.98094860731615,-3.6027017134644437,-3.6027017134644437,38,-34.25817742055432,-39.71497453303569,-2.1660221093152003,held,CONDITIONAL,"only 12 bets, below the 60 floor",false,IS Kelly ROI -56.98%; OOS Kelly ROI -34.26%; IS efficiency -3.60; OOS efficiency -2.17
inv,m05,m05,OU0.5,ALL,47,-24.541974425106122,-56.390633999570184,-3.957899418022504,4.470040289135734,15.816171623190508,19,-51.016765055933156,-3.2256077052887866,-3.2256077052887866,28,-6.0247039130398,-6.984345942814157,-0.38092049432531827,held,CONDITIONAL,"only 19 bets, below the 60 floor",false,IS Kelly ROI -51.02%; OOS Kelly ROI -6.02%; IS efficiency -3.23; OOS efficiency -0.38
inv,m05,m05,OU0.5,over_05,21,-15.276428774846242,-2.3980856180856214,-2.463639131478099,3.9811874025238034,15.816171623190508,7,-46.86318692000232,-2.962991805886137,-2.962991805886137,14,8.164340173296662,9.464793123144219,0.516202047360543,reversed,CONDITIONAL,"only 7 bets, below the 60 floor",false,IS Kelly ROI -46.86%; IS efficiency -2.96
inv,m05,m05,OU0.5,under_05,26,-100.0,-100.0,-16.12706194483531,0.48885288661193194,15.816171623190508,12,-100.0,-6.32264257004993,-6.32264257004993,14,-100.0,-115.92845131687416,-6.32264257004993,held,CONDITIONAL,"only 12 bets, below the 60 floor",false,IS Kelly ROI -100.00%; OOS Kelly ROI -100.00%; IS efficiency -6.32; OOS efficiency -6.32
inv,m05,m05,OU1.5,ALL,101,9.530477596080535,4.486323393530278,1.5369860255585592,6.2808349399416725,15.816171623190508,34,15.232697562930316,0.9631090206807903,0.9631090206807903,67,8.03151818004935,9.310814643364408,0.5078041874730995,held,CONDITIONAL,"only 34 bets, below the 60 floor",true,all four conditions hold
inv,m05,m05,OU1.5,over_15,41,19.30969476166242,11.249531714811292,3.1140864355719176,3.797510662470333,15.816171623190508,12,28.30298791936011,1.7894967627855511,1.7894967627855511,29,17.584006869374637,20.384866843118782,1.1117739038435848,held,CONDITIONAL,"only 12 bets, below the 60 floor",true,all four conditions hold
inv,m05,m05,OU1.5,under_15,60,-5.423945309463111,-0.13520229267840614,-0.8747230199111052,2.4833242774713438,15.816171623190508,22,3.751760581746768,0.23721041166787404,0.23721041166787404,38,-8.997120262125868,-10.430222182999207,-0.568855755771758,reversed,CONDITIONAL,"only 22 bets, below the 60 floor",false,OOS Kelly ROI -9.00%; IS efficiency 0.24; OOS efficiency -0.57
inv,m05,m05,OU2.5,ALL,205,30.860912626296734,9.703156214272468,4.976958495984376,15.386421972845625,15.816171623190508,93,8.527567795902508,0.5391676316536005,0.5391676316536005,112,43.25592206188225,50.14592054917419,2.7349173423521864,held,KEEP,"Kelly ROI +8.53%, efficiency 0.54",true,all four conditions hold
inv,m05,m05,OU2.5,over_25,47,1.113820886327467,-2.08818775127905,0.1796265842925443,2.5767725648117192,15.816171623190508,25,27.983440410045848,1.7692929159301134,1.7692929159301134,22,-32.91583279869589,-38.158815201579856,-2.0811504568168036,reversed,CONDITIONAL,"only 25 bets, below the 60 floor",false,OOS Kelly ROI -32.92%; OOS efficiency -2.08
inv,m05,m05,OU2.5,under_25,158,36.84479926026004,13.210707900227666,5.9419836001523585,12.809649408033904,15.816171623190508,68,1.6135706698955243,0.10202030607265425,0.10202030607265425,90,53.144177621367156,61.609222081539755,3.360116397791508,held,PRUNE,capital efficiency 0.10 < 0.25 on 68 bets,false,IS efficiency 0.10
inv,m05,m05,OU3.5,ALL,113,-26.104322094357567,-25.880769054520584,-4.209860194436375,10.255935830939467,15.816171623190508,42,-26.128696036786046,-1.6520240586207833,-1.6520240586207833,71,-26.09611576573982,-30.25282286108081,-1.6499641245341772,held,CONDITIONAL,"only 42 bets, below the 60 floor",false,IS Kelly ROI -26.13%; OOS Kelly ROI -26.10%; IS efficiency -1.65; OOS efficiency -1.65
inv,m05,m05,OU3.5,over_35,44,-18.670710462291243,-43.43045454545454,-3.011037041794556,1.0187661591708894,15.816171623190508,20,-29.13322601111455,-1.8419897498075877,-1.8419897498075877,24,-12.233139007005947,-14.181688598262433,-0.7734576545103413,held,CONDITIONAL,"only 20 bets, below the 60 floor",false,IS Kelly ROI -29.13%; OOS Kelly ROI -12.23%; IS efficiency -1.84; OOS efficiency -0.77
inv,m05,m05,OU3.5,under_35,69,-26.924174088016823,-14.689665263200382,-4.3420782333097705,9.237169671768575,15.816171623190508,22,-25.59755483100284,-1.6184418986368578,-1.6184418986368578,47,-27.33772249440756,-31.692198313071426,-1.7284664801135279,held,CONDITIONAL,"only 22 bets, below the 60 floor",false,IS Kelly ROI -25.60%; OOS Kelly ROI -27.34%; IS efficiency -1.62; OOS efficiency -1.73
inv,m12,m12,1X2,ALL,802,11.354923801567757,5.834244554162496,1.9512588877727923,58.82547669019247,17.66271096018181,408,31.604066017975452,1.7893100379224085,1.7893100379224085,394,-2.8858181035850503,NaN,-0.1633847776873401,reversed,KEEP,"Kelly ROI +31.60%, efficiency 1.79",false,OOS Kelly ROI -2.89%; OOS efficiency -0.16
inv,m12,m12,1X2,away,351,5.462536591811884,2.753210445464069,0.9386961340141613,27.753584991326992,17.66271096018181,187,28.343822590149436,1.6047266274156187,1.6047266274156187,164,-11.40322551651565,NaN,-0.6456101524971268,reversed,KEEP,"Kelly ROI +28.34%, efficiency 1.60",false,OOS Kelly ROI -11.40%; OOS efficiency -0.65
inv,m12,m12,1X2,draw,170,21.325974807816646,6.398429832727426,3.664709566648569,8.763017063012754,17.66271096018181,75,30.927494802085036,1.7510049771978315,1.7510049771978315,95,17.242263267623187,NaN,0.9761957440448149,held,KEEP,"Kelly ROI +30.93%, efficiency 1.75",true,all four conditions hold
inv,m12,m12,1X2,home,281,14.768739171772214,9.341474001839044,2.5378975741026033,22.308874635852654,17.66271096018181,146,35.66212012863368,2.0190626574272263,2.0190626574272263,135,-1.8921641759562848,NaN,-0.10712761932309899,reversed,KEEP,"Kelly ROI +35.66%, efficiency 2.02",false,OOS Kelly ROI -1.89%; OOS efficiency -0.11
inv,m12,m12,BTTS,ALL,106,-20.17803585476333,-6.839925045077814,-3.467444827235997,7.481851694846184,17.66271096018181,29,-14.119956859670753,-0.7994218379897788,-0.7994218379897788,77,-22.009925264682145,NaN,-1.246123843293396,held,CONDITIONAL,"only 29 bets, below the 60 floor",false,IS Kelly ROI -14.12%; OOS Kelly ROI -22.01%; IS efficiency -0.80; OOS efficiency -1.25
