scope,window,model,container,trust,book_kelly_roi_pct,book_turnover_units,anchor_book_roi_pct,market_key,direction,n_bets,n_matches,win_rate_pct,push_rate_pct,mean_odds,mean_p_model,mean_p_market,mean_edge,calib_bias,flat_roi_pct,kelly_roi_pct,total_pnl_units,turnover_units,capital_share_pct,capital_efficiency,capital_efficiency_anchored,mean_stake_frac,max_stake_frac,standalone_dd_units,standalone_dd_pct_turnover,max_win_streak,max_loss_streak
m05,full,m05,raw,flat_1.00,5.469932777838944,14690.963100391247,13.924446221325512,OU2.5,under_25,187,187,51.87165775401069,0.0,2.2250887725930344,0.4998748611203814,0.45426457294949524,0.04561028817088602,0.01884171641972554,13.264929713394277,29.587073023031717,462.5708401063086,1563.4221058170426,10.642066793942229,5.409037775181023,2.124829422495714,0.0049061239828668435,0.020200159058198424,-130.02177783263505,-8.31648582611577,6,9
m05,full,m05,raw,flat_1.00,5.469932777838944,14690.963100391247,13.924446221325512,OU3.5,ALL,136,136,41.911764705882355,0.0,2.287943425606558,0.5559903835670793,0.5103609085317287,0.04562947503535054,-0.13687273650825577,-20.286986132309366,-19.920723645567406,-253.45676627629496,1272.3271041044336,8.660610576787503,-3.6418589504929284,-1.4306295079123865,0.005454867579767846,0.02322672074847048,-278.15656334148616,-21.8620323692055,5,7
m05,full,m05,raw,flat_1.00,5.469932777838944,14690.963100391247,13.924446221325512,OU3.5,over_35,54,54,20.37037037037037,0.0,3.4138903117556425,0.3254474311390347,0.29921938241871304,0.026228048720321823,-0.12174372743533099,-27.88574643717482,-10.54638467412415,-22.839381832574286,216.56124386029032,1.474111958354336,-1.928064768337209,-0.7574006539644064,0.0023691432260580674,0.005909923837283,-36.80261869562823,-16.99409277468439,1,10
m05,full,m05,raw,flat_1.00,5.469932777838944,14690.963100391247,13.924446221325512,OU3.5,under_35,82,82,56.09756097560976,0.0,1.5464662078986233,0.7078113522392062,0.6494053281671294,0.05840602407207675,-0.1468357424831086,-15.282924468129666,-21.84361070269794,-230.6173844437207,1055.7658602441434,7.186498618433167,-3.9933965534632936,-1.5687238368764784,0.007486929959040139,0.02322672074847048,-260.40769431755825,-24.665288405645132,5,5
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,1X2,ALL,485,282,30.103092783505154,0.0,3.7788544479750263,0.31997608589648274,0.28184173590713335,0.03813434998934883,-0.01894515806143121,8.690126720482702,20.952157797769644,745.6771351020824,3558.9515041809186,68.94283596019308,1.5047031289245154,1.5047031289245154,0.005144329792033036,0.02344522886990615,-213.429283665399,-5.996970832973429,3,18
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,1X2,away,189,189,26.984126984126984,0.0,4.122240795423214,0.31975455627256366,0.26360238308991935,0.05615217318264421,-0.049913286431293835,8.315878413426168,24.355573748852347,392.997733051644,1613.5843774575928,31.25782492745481,1.749123330416645,1.749123330416645,0.00608809090933738,0.016399476011624982,-176.72222540567793,-10.95215272746544,3,12
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,1X2,draw,151,151,25.82781456953642,0.0,3.9490529512376,0.2550153130658054,0.2547933722542418,0.00022194081156348707,0.003262832629558843,1.0464245710542404,-3.5458794831770293,-20.070241703312682,566.0159009501979,10.964673546191339,-0.25465138267017456,-0.25465138267017456,0.0026137505476582904,0.009799517420489146,-142.10258221161834,-25.105757978364903,3,14
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,1X2,home,145,145,38.62068965517241,0.0,3.154026905489816,0.3879136431127099,0.3337833951763765,0.05413024793633363,-0.0017067465609857946,17.13793330391293,27.02354822969943,372.74964375375254,1379.3512257731318,26.720337486547013,1.9407269632247517,1.9407269632247517,0.006549478859136935,0.02344522886990615,-268.37812560637656,-19.456837431376453,6,9
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,BTTS,ALL,39,39,53.84615384615385,0.0,2.069767466954731,0.5143219477832958,0.4862264963466484,0.02809545143664744,0.024139590678242673,10.7956988774859,10.305496402669958,22.00254548791092,213.5030145875407,4.135910055088872,0.7401009877783811,0.7401009877783811,0.003765584429666524,0.014094656439460073,-37.92990619147881,-17.76551317776675,10,4
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,BTTS,btts_no,21,21,52.38095238095239,0.0,2.216219248837497,0.48341112656639273,0.4511343553740851,0.0322767711923078,0.0403983972431311,17.785913621262456,44.165680707426674,44.897298910458545,101.65653102434545,1.9692568259107843,3.171808774684786,3.171808774684786,0.0033878845774047645,0.009884822824230739,-12.722510198059197,-12.515192157218424,4,3
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,BTTS,btts_yes,18,18,55.55555555555556,0.0,1.8989070547581701,0.5503845725363494,0.5271673274813056,0.023217245055043696,0.0051709830192061546,2.6404483430799215,-20.469801725694552,-22.894753422547616,111.84648356319525,2.1666532291780882,-1.4700621770038311,-1.4700621770038311,0.004206234257305242,0.014094656439460073,-37.62546154974102,-33.64027222946349,8,4
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU0.5,ALL,24,24,16.666666666666664,0.0,12.127308659665802,0.2895540779228661,0.28002953823654264,0.009524539686323557,-0.12288741125619942,-81.94500000000001,-62.60750877880813,-68.41005782342803,109.26813597570263,2.1167063292093644,-4.496229708792565,-4.496229708792565,0.0029858129132217964,0.02116294475212978,-68.21729550493767,-62.43109658254515,1,7
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU0.5,over_05,6,6,66.66666666666666,0.0,1.085,0.929105344806671,0.9208057384317027,0.008299606374968349,-0.2624386781400043,-27.779999999999998,-54.13195100423593,-48.21934948378609,89.07742763606069,1.725578579549173,-3.887547852447588,-3.887547852447588,0.009785814688800024,0.02116294475212978,-49.50995652771389,-55.580810808765506,2,1
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU0.5,under_05,18,18,0.0,0.0,15.808078212887741,0.07637032229493126,0.06643747150482263,0.009932850790108626,-0.07637032229493126,-100.0,-100.0,-20.19070833964194,20.19070833964194,0.3911277496601916,-7.181614148995627,-7.181614148995627,0.0007191456546957214,0.00176860801261648,-19.576716247547832,-96.95903639552549,0,18
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU1.5,ALL,42,42,52.38095238095239,0.0,3.1629942782354936,0.46173953505197707,0.4316185191759034,0.030121015876073794,0.06206998875754677,12.710302433075043,19.109720277297935,36.268774110633196,189.79228154228903,3.6765935465850754,1.372386375267915,1.372386375267915,0.003071505233124849,0.011512097311200564,-16.89417960115024,-8.90140498015243,4,4
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU1.5,over_15,16,16,93.75,0.0,1.3396959087394902,0.7714777573683561,0.7455730833211213,0.025904674047235107,0.1660222426316439,25.508949056470037,33.5090987215955,33.267692843881925,99.27958110804693,1.9232113352733167,2.4064941749910154,2.4064941749910154,0.004111541460025434,0.011512097311200564,-0.58243727897014,-0.586663715206723,13,1
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU1.5,under_15,26,26,26.923076923076923,0.0,4.285024044079187,0.27113139824189775,0.23841571047115398,0.03271568777074377,-0.0019006290111285296,4.834212203293513,3.3156465914212467,3.0010812667512736,90.51270043424215,1.7533822113117599,0.2381169447401995,0.2381169447401995,0.0024314829396475664,0.00565477058320923,-22.91894730911049,-25.321250166169996,1,8
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU2.5,ALL,132,132,48.484848484848484,0.0,2.070472505511955,0.5199189534321461,0.4841819724143574,0.03573698101778855,-0.03507046858366125,-0.6526468622654749,3.5154211327195206,27.02802161379855,768.8416435299102,14.893747005818511,0.25246398146416743,0.25246398146416743,0.0041374888044047485,0.01870576243194452,-139.11395231992205,-18.093966877395093,7,6
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU2.5,over_25,44,44,52.27272727272727,0.0,2.0334084962341055,0.5273716433764309,0.49204937239199553,0.03532227098443534,-0.004644370649158236,8.26095654438636,21.026710406169922,52.14436801776922,247.99108852742063,4.804001660559448,1.510057209597835,1.510057209597835,0.003977109468024728,0.01870576243194452,-41.88154451202318,-16.888326415564848,7,4
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU2.5,under_25,88,88,46.590909090909086,0.0,2.0890045101508807,0.5161926084600036,0.4802482724255382,0.035944336034465126,-0.050283517550912704,-5.109448565591391,-4.8221790612953495,-25.116346403970688,520.85055500249,10.08974534525907,-0.34631029375589134,-0.34631029375589134,0.004217678472594761,0.017350926138102463,-130.02177783263505,-24.96335591540523,5,8
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU3.5,ALL,51,51,43.13725490196079,0.0,2.544810526518847,0.5110629425279398,0.47540194385657275,0.03566099867136726,-0.07969039350833196,-17.74099586613323,-13.598187845489438,-43.76180109919051,321.82083080802886,6.234207103105022,-0.9765693823186732,-0.9765693823186732,0.004608948464348817,0.014210854661739757,-88.04108418790268,-27.357173855666467,4,7
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU3.5,over_35,27,27,18.51851851851852,0.0,3.5066799360758614,0.317651520836036,0.29183424396080426,0.025817276875231724,-0.1324663356508508,-36.058967136150244,-8.707123008470727,-7.9191336574286595,90.95006065407055,1.7618546093918466,-0.6253119779467875,-0.6253119779467875,0.002347499308208642,0.005909923837283,-33.01633083971861,-36.30160398165818,1,10
m05,selection,m05,raw,flat_1.00,13.924446221325512,5162.177410624394,13.924446221325512,OU3.5,under_35,24,24,70.83333333333334,0.0,1.4627074407672067,0.7286507919313318,0.6819156062393121,0.04673518569201971,-0.020317458597998383,2.866721812635921,-15.524991499729413,-35.842667441761854,230.8707701539583,4.472352493713175,-1.114944986174936,-1.114944986174936,0.007153078765006512,0.014210854661739757,-72.19797768758836,-31.272030512759358,5,3
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,1X2,ALL,440,256,26.81818181818182,0.0,4.349489900196113,0.31540400469137025,0.26306666451183175,0.05233734017953899,-0.04722218650955207,0.9025275545532585,-0.39149011628654945,-21.939225589984034,5604.030517573965,58.811591529361834,-0.4400062653781728,-0.02811530958315427,0.006651283102295686,0.022756793269377247,-568.8453921308958,-10.150647651668292,3,15
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,1X2,away,158,158,24.68354430379747,0.0,4.990393345963714,0.32168794015544516,0.24637245151393894,0.07531548864150636,-0.07485249711747047,-3.318813074023492,-3.967511535189922,-95.31889429529197,2402.4856248018223,25.212925371822536,-4.459192865461664,-0.2849313697742331,0.007899028923851819,0.022756793269377247,-653.3622648286286,-27.195262193609317,6,20
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,1X2,draw,154,154,27.27272727272727,0.0,4.346420772220947,0.25174273814659964,0.23799610821659084,0.01374662993000872,0.020984534580673064,13.219655230758939,13.472753486067504,158.70852210464756,1177.9961851804967,12.362500569674575,15.142389805382154,0.9675611706147255,0.004021479356201437,0.01164975529377199,-133.07359339656662,-11.296606480620866,4,15
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,1X2,home,128,128,28.90625,0.0,3.5620672539218567,0.3842397331645805,0.3138365967238162,0.07040313644076426,-0.09517723316458049,-8.705799342482274,-4.216792661289351,-85.32885339933986,2023.548707591642,21.236165587864672,-4.739366624034898,-0.3028337783969653,0.008275079485832008,0.02228961483767679,-288.9582869297964,-14.279779174364657,4,10
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,BTTS,ALL,102,102,51.9607843137255,0.0,2.0877945708544847,0.5132503630165204,0.4915049201955884,0.021745442820931892,0.00635748012073456,3.910627676470993,-11.98372705419126,-94.01077921565499,784.4869863151222,8.232811733373309,-13.46883297193276,-0.8606250377008164,0.003968029253373294,0.020065426190063667,-131.67485171054366,-16.784835696133648,10,5
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,BTTS,btts_no,44,44,45.45454545454545,0.0,2.4142959400955317,0.4530820295908246,0.4169090330112427,0.03617299657958175,0.0014634249546299216,5.929274782619974,-3.0146212892574913,-7.7122111445916595,255.8268652873209,2.6847792952470146,-3.3882139033232455,-0.2164984690479504,0.003228561105137209,0.009729150653927016,-59.35576960707944,-23.201538876855867,5,5
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,BTTS,btts_yes,58,58,56.896551724137936,0.0,1.840103876947484,0.5588953056153241,0.5480949035768162,0.010800402038507868,0.010070211626055259,2.37924021663384,-16.324017007994637,-86.29856807106331,528.6601210278012,5.548032438126293,-18.34700152276685,-1.1723279151305956,0.004529005089966187,0.020065426190063667,-114.26486843644096,-21.61405104933799,6,4
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU0.5,ALL,33,33,36.36363636363637,0.0,12.102691910582935,0.41725563396836507,0.40120525099206106,0.01605038297630378,-0.05361927033200142,-60.916026936026924,-12.09353279714853,-32.3434383526384,267.44408681195694,2.8066964198719497,-13.592246598141244,-0.8685108624734456,0.003963072859287308,0.023784678321691746,-32.704053789067196,-12.22837049003884,3,7
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU0.5,over_05,13,13,92.3076923076923,0.0,1.0766178266178266,0.9397618580874771,0.9278127070780712,0.011949151009405702,-0.016684935010554014,-0.7868376068376086,2.3294258163425647,5.351828328861314,229.74882013045726,2.411102816355592,2.618104292508312,0.16729037401681454,0.008546683876761208,0.023784678321691746,-12.854667708628545,-5.595096288777167,6,1
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU0.5,under_05,20,20,0.0,0.0,19.269640065160253,0.07762658829094211,0.05891040453615458,0.018716183754787525,-0.07762658829094211,-100.0,-100.0,-37.69526668149972,37.69526668149972,0.3955936035163577,-112.39268810968197,-7.181614148995627,0.0009837256979292723,0.004410169288023989,-37.32651834913317,-99.02176489297122,0,20
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU1.5,ALL,80,80,45.0,0.0,3.327183375720672,0.4827270528687301,0.4404990518143955,0.042228001054334725,-0.03272705286873007,-2.544721200519177,-0.02501579150676586,-0.14460341258285148,578.0485200467933,6.06633981355642,-0.028115920526367664,-0.0017965376223331435,0.003640152654407161,0.014262761715791314,-82.7076697546706,-14.308084336583956,4,4
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU1.5,over_15,35,35,77.14285714285715,0.0,1.3593184685917208,0.7667846607989292,0.7336396652708413,0.03314499552808767,0.004643910629642312,4.169844842623557,10.0873794639396,35.22992834338442,349.24757682928947,3.665184507238453,11.337476939345743,0.7244366708451656,0.0049613398315468725,0.014262761715791314,-27.298590501114923,-7.816400832025913,9,2
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU1.5,under_15,45,45,20.0,0.0,4.8577449701543,0.2617933578119086,0.21250079690382626,0.04929256090808244,-0.06179335781190859,-7.767161456296859,-15.460833009914369,-35.37453175596726,228.8009432175038,2.4011553063179663,-17.37684582399181,-1.1103373709925968,0.0026125626277429402,0.008305327315058562,-97.9331443522725,-42.80277125395189,2,9
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU2.5,ALL,136,136,55.88235294117647,0.0,2.2652057293627306,0.4991563586286856,0.4472102746089976,0.05194608401968829,0.05966717078307909,24.22832088434223,32.94832355980877,442.91420036468264,1344.2693057226163,14.107456600333167,37.031506535944736,2.3662214666280863,0.005110642221488918,0.020200159058198424,-146.40102084453963,-10.890750850391639,6,8
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU2.5,over_25,37,37,54.054054054054056,0.0,2.0488858273435464,0.5360436564451418,0.49013432915447,0.04590932729067154,0.004496884095398723,9.861575948480308,-14.84034448955055,-44.77298614559656,301.69775490806376,3.1661721097585684,-16.679462096542924,-1.065776279621255,0.004020482781479236,0.014465349820454682,-121.37120187649955,-40.229401744631794,5,6
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU2.5,under_25,99,99,56.56565656565656,0.0,2.346052561430507,0.48537019681849486,0.43116795119301254,0.054202245625482405,0.08028636883807078,29.59771040582598,46.77733495885755,487.6871865102793,1042.5715508145531,10.941284490574605,52.57430418633,3.359367705928392,0.005518075547553142,0.020200159058198424,-73.02631774594443,-7.0044418235745605,6,9
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU3.5,ALL,85,85,41.17647058823529,0.0,2.1338231650591832,0.5829468481905629,0.5313362873368225,0.051610560853740495,-0.17118214230820994,-21.814580292015037,-22.061397285666665,-209.69496517710445,950.506273296405,9.975103903503381,-24.795397443917178,-1.5843644289335745,0.005962419049019259,0.02322672074847048,-254.25053746637948,-26.74895943449437,4,5
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU3.5,over_35,27,27,22.22222222222222,0.0,3.3211006874354236,0.3332433414420335,0.30660452087662154,0.026638820565411937,-0.11102111921981128,-19.712525738199385,-11.878120876109096,-14.920248175145634,125.61118320621978,1.3182286525880842,-13.350139349576319,-0.8530408094734542,0.002390787143907492,0.004831099347771455,-36.80261869562824,-29.298839288225036,1,5
m05,evaluation,m05,raw,flat_1.00,0.8897375948728251,9528.785689766853,13.924446221325512,OU3.5,under_35,58,58,50.0,0.0,1.581125008090933,0.6991881358148785,0.6359527993096747,0.0632353365052038,-0.1991881358148785,-22.79312292913612,-23.612059199026667,-194.7747170019589,824.8950900901852,8.656875250915297,-26.53822805183551,-1.6957269843065228,0.007625075280709221,0.02322672074847048,-241.08650783802284,-29.226323533052557,5,5
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,1X2,ALL,1580,524,29.55696202531646,0.0,4.039966294602995,0.3076886493617467,0.28168506745224553,0.026003581909500768,-0.012119029108582147,5.338062980057913,11.04456687611831,693.5883978401124,6279.905818125472,57.51873010814555,1.8398261457755904,0.6578814096145725,0.0030473503479666194,0.014587261940951377,-464.6722251335974,-7.399350222616883,5,30
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,1X2,away,709,372,26.516220028208743,0.0,4.455798677785614,0.29231782989317256,0.2614920318138619,0.030825798079310896,-0.02715562961108514,3.083123496176337,5.72155501766407,169.19530548261815,2957.1559647729346,27.085096616343677,0.9531081330815886,0.3408105290527327,0.0032088208963029973,0.012937194151654981,-487.9961823236912,-16.502213212185524,9,34
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,1X2,draw,313,178,24.281150159744406,0.0,4.456726269968333,0.24425697873149266,0.23201460156913192,0.012242377162360606,-0.0014454771340485784,5.952417256956453,21.89598840926254,200.63636115806935,916.3156163948062,8.392691253612497,3.6474777521668535,1.3042579108048016,0.002207862502741666,0.01030851553768073,-149.07278829161442,-16.26871632703731,7,27
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,1X2,home,558,296,36.37992831541219,0.0,3.2778318287144206,0.362799803323195,0.3352042754970996,0.027595527826094854,0.0009994798309268527,7.858599190457186,13.453795089315525,323.7567311994264,2406.4342369577284,22.040942238189352,2.2411602232001187,0.8013896585807317,0.0033130798762550187,0.014587261940951377,-185.8446083612919,-7.722820989957369,10,22
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,BTTS,ALL,214,126,47.19626168224299,0.0,2.157219402221552,0.4901135459504817,0.4738859359537649,0.016227609996717053,-0.018150929128051774,-2.733078463773053,-19.28265394519374,-157.63649636447235,817.5041506864968,7.487660160429156,-3.212143245293004,-1.1485918552410026,0.0028164114405139474,0.021765710297494405,-168.56143422780335,-20.61903099650985,14,12
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,BTTS,btts_no,123,72,42.27642276422765,0.0,2.3673089341895257,0.44436708684786874,0.4249756984328036,0.0193913884150654,-0.021602859205592295,-2.3839052480418315,8.991870337693705,29.069050722778563,323.28147127435545,2.9609902176437926,1.4978838312333336,0.535610350246027,0.0020053124181188585,0.010336899269136373,-49.50463286874749,-15.313167399790444,9,12
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,BTTS,btts_yes,91,54,53.84615384615385,0.0,1.8732522326384664,0.5519466719902769,0.5399953778777009,0.01195129411257587,-0.01348513352873848,-3.205037865255915,-37.777616217315206,-186.7055470872509,494.2226794121415,4.5266699427853645,-6.293071228712613,-2.2502640155736455,0.00391273209715786,0.021765710297494405,-172.56476358456746,-34.916399180593345,11,10
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU0.5,ALL,95,53,38.94736842105263,0.0,11.316567728672833,0.44260561944566,0.4317283176800658,0.010877301765594139,-0.05313193523513371,-57.995153641679956,-24.932254469417718,-118.64524373076364,475.8704989005134,4.358579186599567,-4.1532650542550495,-1.4851163381224881,0.003740045173395131,0.023920398263224212,-120.4349328572318,-25.308341898792563,7,12
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU0.5,over_05,41,23,90.2439024390244,0.0,1.0805824798507726,0.933110457872093,0.9243389187017694,0.00877153917032308,-0.030671433481849086,-2.6716974624291727,-15.959455018355573,-67.83773704165543,425.06299221140495,3.893224554005578,-2.658558089642329,-0.9506419655857274,0.007750994263162976,0.023920398263224212,-90.75643140660068,-21.3512898251709,27,2
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU0.5,under_05,54,30,0.0,0.0,19.08833430648217,0.07018527915892403,0.05770915764506851,0.012476121513855501,-0.07018527915892403,-100.0,-100.0,-50.80750668910823,50.80750668910823,0.4653546325939863,-16.658200963533034,-5.95660669172198,0.0006946949385713953,0.004114187999552683,-50.42237669771285,-99.24198210758107,0,54
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU1.5,ALL,196,108,46.42857142857143,0.0,3.4264054631392784,0.44007807196647053,0.41655741400727264,0.023520657959197958,0.024207642319243772,3.370459650257978,6.701151583440794,41.0806488179327,613.0386442749189,5.6149256608497735,1.1162912976405432,0.3991612436416677,0.0022661405557715896,0.014435372638585795,-51.276309996596375,-8.364286733872092,7,12
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU1.5,over_15,75,42,85.33333333333334,0.0,1.360101805072271,0.751432511982408,0.734896933458722,0.01653557852368642,0.10190082135092537,14.888288008193673,16.1187040298168,57.46452855847812,356.50836724949306,3.26532103362661,2.68508611000398,0.960127802858928,0.0034023972380894606,0.014435372638585795,-37.55927037908472,-10.535312444097519,23,2
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU1.5,under_15,121,66,22.31404958677686,0.0,4.707172193346103,0.24708978270039347,0.21923953004976274,0.027850252650630743,-0.023949286832624872,-3.7686901583798513,-6.386723598681312,-16.383879740545414,256.53027702542585,2.3496046272231643,-1.0639132520537218,-0.38043200526083787,0.0015618492237563807,0.00800400280714574,-84.0259676933612,-32.754795522648195,4,28
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU2.5,ALL,412,229,50.728155339805824,0.0,2.208439646116831,0.48517556587326927,0.45788743287475403,0.0272881329985152,0.022105987524788984,11.224698076170059,29.354885555358777,478.7256870305373,1630.8211664723906,14.936969637066356,4.889995828426795,1.7485550773378298,0.0030192660986078823,0.020477445539449798,-118.95196575496472,-7.293992020735677,13,10
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU2.5,over_25,89,52,47.19101123595505,0.0,2.071410294228855,0.5041179549535012,0.48415217132644495,0.019965783627056432,-0.03220784259395065,-0.4462991439956136,3.845702665660649,9.872612136687508,256.718030357438,2.351324292062682,0.6406248785056977,0.22907338232647279,0.002290362231388528,0.010384287305139659,-67.44649992586434,-26.272599486664834,10,9
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU2.5,under_25,323,177,51.702786377708975,0.0,2.2461969597949416,0.4799561459719042,0.45065039967908677,0.029305746292818097,0.03707171780518553,14.440545607423136,34.12066114771077,468.85307489385,1374.103136114953,12.58564534500368,5.683888304071797,2.0324335851843216,0.0032201095790491295,0.020477445539449798,-125.95047625463951,-9.16601330310208,10,15
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU3.5,ALL,214,122,45.794392523364486,0.0,2.1776895109638184,0.5623362625663391,0.531566329415983,0.030769933150356046,-0.10439233733269421,-16.35619878016255,-25.588556721792614,-281.69894778745703,1100.8786108969828,10.083135246909618,-4.2625932023838535,-1.5242096820053734,0.0038859052938067374,0.024367080407735955,-306.3554208693665,-27.828265336152885,10,10
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU3.5,over_35,71,47,21.12676056338028,0.0,3.4346918713322383,0.308079173733741,0.298416126790616,0.009663046943125232,-0.09681156809993818,-24.662345964491575,-3.1714529031507923,-2.9448705140561744,92.85556506705454,0.8504799818360185,-0.5283069980706616,-0.1889109758538911,0.0009865350111702394,0.004471104767232278,-25.51961663033742,-27.4831310454131,2,15
POOLED,full,POOLED,inv,flat_1.00,6.003049201946417,10918.018889356772,16.788081734349202,OU3.5,under_35,143,77,58.04195804195804,0.0,1.5535834439277503,0.6885757961825241,0.647326220229976,0.04124957595254756,-0.10815621576294365,-12.232167660670502,-27.653542091777926,-278.75407727340104,1008.023045829928,9.232655265073598,-4.606582615183563,-1.6472127387369984,0.0053254527767940905,0.024367080407735955,-305.9159148951729,-30.348107234324726,10,10
POOLED,selection,POOLED,inv,flat_1.00,16.788081734349202,3963.9429280231416,16.788081734349202,1X2,ALL,808,272,31.31188118811881,0.0,3.7469367705555454,0.31245807825340643,0.29051067950116427,0.02194739875224171,0.0006607336277816844,10.168943314423226,30.892118674233288,793.4002302199708,2568.2933520572533,64.79138067051049,1.8401220081640755,1.8401220081640755,0.002686311095319912,0.014248749516671967,-137.28230239706113,-5.345273439542855,5,28
POOLED,selection,POOLED,inv,flat_1.00,16.788081734349202,3963.9429280231416,16.788081734349202,1X2,away,379,201,27.96833773087071,0.0,4.089012598773372,0.29430770350084934,0.2677587881936771,0.026548915307172263,-0.014624326192142212,9.963333358939765,27.3693439611616,343.7075057564271,1255.8119998936197,31.680879939406843,1.6302841738709575,1.6302841738709575,0.0028170731931810473,0.01095736897687489,-102.62703685449736,-8.172165647659911,6,28
