model,container,basket,setting,t1,ratio,lambda,cap,deployable,n_directions,n_slates,n_bets,return_pct,cagr_pct,flat_roi_pct,sharpe_ann,sortino,mdd_pct,calmar,ulcer,turnover,mean_exposure,max_exposure,worst_slate,mean_k_risk,frac_k_pinned,n_capped,is_return_pct,is_sharpe,is_mdd_pct,is_calmar,is_slates,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_mdd_pct,oos_calmar,oos_slates,oos_k_pinned,g3_sharpe,g3_calmar,g3_mdd,gate3
m12,inv,B0_canonical,matched,1.0,1.4,8.0,0.25,true,4,99,975,250.12725450180335,106.78615358924195,17.410156413826623,1.6485529937391885,0.2538568089702319,-20.451580635552112,12.230216282989558,8.076712178712242,8.216947117093502,0.08299946582922729,0.20408283686815837,-0.1231116048611494,0.8485952950068804,0.0707070707070707,0,153.69119502723441,2.884672167802635,-15.863860047550467,15.599999485785755,49,38.01316772709284,55.64232585316411,0.8546970663383356,-20.451580635552116,2.7206858406062744,50,0.06,false,false,false,false
m12,inv,B0_canonical,tuned,1.0,1.4,8.0,0.25,true,4,99,975,250.12725450180335,106.78615358924195,17.410156413826623,1.6485529937391885,0.2538568089702319,-20.451580635552112,12.230216282989558,8.076712178712242,8.216947117093502,0.08299946582922729,0.20408283686815837,-0.1231116048611494,0.8485952950068804,0.0707070707070707,0,153.69119502723441,2.884672167802635,-15.863860047550467,15.599999485785755,49,38.01316772709284,55.64232585316411,0.8546970663383356,-20.451580635552116,2.7206858406062744,50,0.06,false,false,false,false
m12,inv,B1_draw_promoted,prod,0.35,1.4,23.0,0.25,true,4,99,975,68.97063527947415,35.54274498186572,17.76203187509152,1.7715904685797277,0.28039247672244466,-7.178905146471548,9.607403061088418,2.837935749713685,3.1040980048515836,0.03135452530153116,0.07814133030805312,-0.04834573090701309,0.8813264411866384,0.24242424242424243,0,45.084146283508986,3.0068325506842077,-6.396151911319822,10.088179584149142,49,16.463886377556804,23.278853855055658,1.0254302284203194,-7.178905146471544,3.2426746669716473,50,0.14,false,false,true,false
m12,inv,B1_draw_promoted,matched,1.0,1.4,8.0,0.25,true,4,99,975,268.08245642706055,112.86949013118574,17.836679825357898,1.6573855391791126,0.25121504420545143,-18.898540843543255,14.185352120380857,7.639959518602233,8.371863172523991,0.08456427446993929,0.20930403584452084,-0.12983677574377064,0.83563313915823,0.0707070707070707,0,159.38762273286545,2.9177907403164713,-16.552914140377705,15.583624536275845,49,41.904402588297884,61.699476642437176,0.8836400610203027,-18.898540843543255,3.264774627482258,50,0.06,false,false,false,false
m12,inv,B1_draw_promoted,tuned,1.0,1.4,8.0,0.25,true,4,99,975,268.08245642706055,112.86949013118574,17.836679825357898,1.6573855391791126,0.25121504420545143,-18.898540843543255,14.185352120380857,7.639959518602233,8.371863172523991,0.08456427446993929,0.20930403584452084,-0.12983677574377064,0.83563313915823,0.0707070707070707,0,159.38762273286545,2.9177907403164713,-16.552914140377705,15.583624536275845,49,41.904402588297884,61.699476642437176,0.8836400610203027,-18.898540843543255,3.264774627482258,50,0.06,false,false,false,false
m12,inv,B2_plus_over15,prod,0.35,1.4,23.0,0.25,true,5,99,1009,68.0867809084432,35.13124134125945,17.34526695549127,1.8220089306080671,0.29689301524285716,-7.059193969897852,9.645121128386904,2.7688209098046697,3.13756632020057,0.031692589092935056,0.07647254613318152,-0.04577180070247083,0.8937042342154229,0.29292929292929293,0,44.448399359074344,3.0023276182804777,-6.1141838682652185,10.395777151130009,49,16.36458531506999,23.134545760260504,1.0807515436332207,-7.059193969897836,3.2772219971447134,50,0.22,false,false,true,false
m12,inv,B2_plus_over15,matched,1.0,1.4,8.0,0.25,true,5,99,1009,264.98553736474094,111.82928737977123,17.341492471156954,1.703463978093486,0.2647874387233129,-18.94300978875796,13.988565720005116,7.532029331293997,8.493209048063086,0.0857899903844756,0.2071055523566363,-0.1231116048611494,0.8498516992953707,0.0707070707070707,0,156.9026883642727,2.918519148819986,-15.863860047550467,15.97176639010987,49,42.07151341569977,61.96100651494738,0.9324934516970995,-18.943009788757976,3.270916670893508,50,0.06,false,false,false,false
m12,inv,B2_plus_over15,tuned,1.0,1.4,8.0,0.25,true,5,99,1009,264.98553736474094,111.82928737977123,17.341492471156954,1.703463978093486,0.2647874387233129,-18.94300978875796,13.988565720005116,7.532029331293997,8.493209048063086,0.0857899903844756,0.2071055523566363,-0.1231116048611494,0.8498516992953707,0.0707070707070707,0,156.9026883642727,2.918519148819986,-15.863860047550467,15.97176639010987,49,42.07151341569977,61.96100651494738,0.9324934516970995,-18.943009788757976,3.270916670893508,50,0.06,false,false,false,false
m12,inv,B3_plus_over25,prod,0.35,1.4,23.0,0.25,true,5,99,1017,66.57342886896124,34.42453957290817,17.259992553235,1.7649439750173546,0.282510023915205,-8.747364693100783,7.610684040813916,3.2155450421553655,3.1042415186301264,0.03135597493565783,0.07601711548024787,-0.04577180070247083,0.8907508618517155,0.29292929292929293,0,45.54999330605938,3.0092588534091886,-6.3816429053523525,10.221927680804578,49,14.444133651517422,20.352737655281338,0.9529880056318608,-8.74736469310075,2.326727919705236,50,0.22,false,false,true,false
m12,inv,B3_plus_over25,matched,1.0,1.4,8.0,0.25,true,5,99,1017,254.11139291093522,108.14711424472053,17.228773730304447,1.638267653568968,0.25028975622591326,-22.961399535549614,11.066894790864616,8.720712198042662,8.400016253112426,0.08484864902133764,0.20408283686815837,-0.1231116048611494,0.8467723800917223,0.0707070707070707,0,161.6836622649223,2.9213812568240973,-16.53700757218999,15.85534383881358,49,35.32040550259556,51.48777992872131,0.7941704509656178,-22.961399535549575,2.2423624417582335,50,0.06,false,false,false,false
m12,inv,B3_plus_over25,tuned,1.0,1.4,8.0,0.25,true,5,99,1017,254.11139291093522,108.14711424472053,17.228773730304447,1.638267653568968,0.25028975622591326,-22.961399535549614,11.066894790864616,8.720712198042662,8.400016253112426,0.08484864902133764,0.20408283686815837,-0.1231116048611494,0.8467723800917223,0.0707070707070707,0,161.6836622649223,2.9213812568240973,-16.53700757218999,15.85534383881358,49,35.32040550259556,51.48777992872131,0.7941704509656178,-22.961399535549575,2.2423624417582335,50,0.06,false,false,false,false
m12,inv,B4_minus_away,prod,0.35,1.4,23.0,0.25,false,3,99,620,44.771362243843214,23.924645600481465,23.653601866777016,1.9326774244491494,0.4143726857559808,-7.2776806859090035,6.151872303291518,2.3076659216542263,1.6120721068576145,0.016283556634925405,0.057438615649021925,-0.028368197462735202,0.6566281267645707,0.030303030303030304,0,20.03441179841705,2.2151624078288212,-7.277680685909004,3.802653007297355,49,20.608215656497553,29.34220572036208,1.9738929003448398,-3.639804919578786,8.061477570550043,50,0.02,true,true,true,true
m12,inv,B4_minus_away,matched,1.0,1.4,8.0,0.25,false,3,99,620,157.522751281101,73.05144769532734,23.68727074254111,1.8809576072913994,0.3889757459435759,-18.712233204460656,8.418169523643519,6.191141030789165,4.327727744854738,0.04371442166519938,0.1542690702352799,-0.07602955068383416,0.6177768081393684,0.030303030303030304,0,59.59320933978549,2.155524626423906,-18.712233204460656,4.6441617576695435,49,61.36197294761867,92.9016932345468,1.920728360089541,-9.511988426033591,9.766800491502062,50,0.02,true,true,true,true
m12,inv,B4_minus_away,tuned,1.0,1.4,8.0,0.25,false,3,99,620,157.522751281101,73.05144769532734,23.68727074254111,1.8809576072913994,0.3889757459435759,-18.712233204460656,8.418169523643519,6.191141030789165,4.327727744854738,0.04371442166519938,0.1542690702352799,-0.07602955068383416,0.6177768081393684,0.030303030303030304,0,59.59320933978549,2.155524626423906,-18.712233204460656,4.6441617576695435,49,61.36197294761867,92.9016932345468,1.920728360089541,-9.511988426033591,9.766800491502062,50,0.02,true,true,true,true
m12,inv,B5_is_keep,prod,0.35,1.4,23.0,0.25,true,3,99,810,42.01430574306788,22.55085500955363,14.960591007972347,1.1653502860611828,0.17663527030696619,-13.377492095820612,3.1406713188187165,4.5538747436896,2.5235972293145337,0.02549088110418719,0.057142620669208874,-0.056015782938464626,0.8863243711694708,0.2828282828282828,0,45.730805792199526,3.055307190991039,-5.497942379486541,11.914889277894423,49,-2.5502501196838168,-3.485049801503992,-0.171828277976183,-13.37749209582064,-0.26051593053026595,50,0.22,false,false,true,false
m12,inv,B5_is_keep,matched,1.0,1.4,8.0,0.25,true,3,99,810,127.69936560379782,61.13310272838053,14.886036867399605,1.0160329369749777,0.1474479474337755,-33.939237500055185,3.762587936855982,12.145534483025937,6.832762098288499,0.0690177989726111,0.16005752900646053,-0.15690123584625976,0.8443319128513698,0.10101010101010101,0,163.3134314748131,2.9583376007208466,-14.354697376783443,18.47626242326227,49,-13.525351012875287,-18.089280490481652,-0.35670755646057584,-33.93923750005521,-0.5329901854881751,50,0.08,false,false,false,false
m12,inv,B5_is_keep,tuned,1.0,1.4,8.0,0.25,true,3,99,810,127.69936560379782,61.13310272838053,14.886036867399605,1.0160329369749777,0.1474479474337755,-33.939237500055185,3.762587936855982,12.145534483025937,6.832762098288499,0.0690177989726111,0.16005752900646053,-0.15690123584625976,0.8443319128513698,0.10101010101010101,0,163.3134314748131,2.9583376007208466,-14.354697376783443,18.47626242326227,49,-13.525351012875287,-18.089280490481652,-0.35670755646057584,-33.93923750005521,-0.5329901854881751,50,0.08,false,false,false,false
m12,inv,B6_flat11,prod,0.35,1.4,23.0,0.25,true,11,99,1318,41.132476660008656,22.109095123438326,9.204465460414625,1.0872367317654872,0.1644530152511259,-14.399550470046641,2.8565111630096203,4.691979183123654,4.06460795604597,0.04105664602066637,0.12058666597855591,-0.06140850364117213,0.7659735984848312,0.010101010101010102,0,40.97942169262867,2.563307460330474,-6.488245564953234,8.989768482289422,49,0.10856546689039792,0.14910363302194085,0.006940174233748312,-14.399550470046591,0.010354742207550206,50,0.0,false,false,true,false
m12,inv,B6_flat11,matched,1.0,1.4,8.0,0.25,true,11,99,1318,128.03392434335655,61.270320700650906,9.594519838621832,0.98991156969556,0.14515442390823952,-32.27983678754761,3.966374588137552,11.80460656770193,10.730382889800572,0.10838770595758154,0.25,-0.16394256459057985,0.7194484011611937,0.010101010101010102,5,134.66783292662507,2.4350251857393044,-16.782371097902068,12.695753299893495,49,-2.8269356309021054,-3.861128406478642,-0.0694946801351171,-32.279836787547616,-0.11961424811070064,50,0.0,false,false,false,false
m12,inv,B6_flat11,tuned,1.0,1.4,8.0,0.25,true,11,99,1318,128.03392434335655,61.270320700650906,9.594519838621832,0.98991156969556,0.14515442390823952,-32.27983678754761,3.966374588137552,11.80460656770193,10.730382889800572,0.10838770595758154,0.25,-0.16394256459057985,0.7194484011611937,0.010101010101010102,5,134.66783292662507,2.4350251857393044,-16.782371097902068,12.695753299893495,49,-2.8269356309021054,-3.861128406478642,-0.0694946801351171,-32.279836787547616,-0.11961424811070064,50,0.0,false,false,false,false
m12,inv,B7_x1x2_ou25,prod,0.35,1.4,23.0,0.25,true,5,99,1049,65.50974855557645,33.92620878740633,16.643452499172394,1.7087141524153013,0.27990335608232847,-8.836403792669635,7.413620981187052,3.4028978244600245,3.186335045008873,0.03218520247483711,0.08078775210773316,-0.046696092601342234,0.7596324802933935,0.010101010101010102,0,41.01918350686642,2.6782204905309777,-6.6967943643566565,8.71873456047519,49,17.366832256206898,24.59315327347893,1.111016090920458,-8.836403792669625,2.783163134065983,50,0.0,false,false,true,false
m12,inv,B7_x1x2_ou25,matched,1.0,1.4,8.0,0.25,true,5,99,1049,244.2207976033198,104.75650288503932,16.60986832333194,1.5821070247395836,0.24842144609905675,-22.706887463947712,10.755362133673108,8.965118992451147,8.565257878321228,0.08651775634667908,0.21646589820686693,-0.12524537413816647,0.7141485674025138,0.010101010101010102,0,138.38709011435216,2.570319987341977,-17.306604242192485,12.69578778227085,49,44.39573780534849,65.61030241754648,0.9578744641198887,-22.706887463947698,2.889444998647112,50,0.0,false,false,false,false
m12,inv,B7_x1x2_ou25,tuned,1.0,1.4,8.0,0.25,true,5,99,1049,244.2207976033198,104.75650288503932,16.60986832333194,1.5821070247395836,0.24842144609905675,-22.706887463947712,10.755362133673108,8.965118992451147,8.565257878321228,0.08651775634667908,0.21646589820686693,-0.12524537413816647,0.7141485674025138,0.010101010101010102,0,138.38709011435216,2.570319987341977,-17.306604242192485,12.69578778227085,49,44.39573780534849,65.61030241754648,0.9578744641198887,-22.706887463947698,2.889444998647112,50,0.0,false,false,false,false
m12,std,B0_canonical,prod,0.35,1.4,23.0,0.25,true,4,99,1103,72.85353709998623,37.33992537381272,13.616918961066057,1.6062981211761567,0.24597301834902058,-11.35796612589611,6.414311884051186,4.581457548715043,4.27686614254212,0.043200668106486075,0.09632747830369823,-0.04919011526778145,0.8964850779351873,0.20202020202020202,0,38.696745879096994,2.322431692193086,-9.58713839670268,5.727194494718233,49,24.62695934529271,35.29656703635662,1.2691808750269442,-8.607005712330727,4.100911305982916,50,0.2,false,false,true,false
m12,std,B0_canonical,matched,0.8,1.0,12.0,0.2,true,4,99,1103,156.53366314234947,72.6657959653719,13.317974024651802,1.4794265543353409,0.22913058520345667,-18.70953586840412,8.366517707512827,8.10467118892058,7.993520508642036,0.08074263140042459,0.18058959272515634,-0.09545148034141976,0.6281471347426314,0.010101010101010102,0,78.74660210479149,2.1864060408860246,-14.757636079075391,7.962411900419094,49,43.51806418784674,64.22965994841397,1.1212730092220686,-17.120217022225987,3.751684915268835,50,0.0,false,false,true,false
m12,std,B0_canonical,tuned,0.8,1.0,8.0,0.2,true,4,99,1103,259.31737037839497,109.9157894788719,13.371924656422534,1.3964375119952839,0.2116576385717411,-26.95864941619491,9.619078699937203,11.77185047491493,11.46065256919578,0.1157641673656139,0.20000000000000004,-0.1383185256682862,0.9045222311169371,0.030303030303030304,6,125.389243104126,2.1320146913571048,-20.90574213201615,9.404847540173266,49,59.42081593148458,89.7224346401164,1.0050771022893878,-24.204709510950845,3.7068172456076627,50,0.02,false,false,false,false
m12,std,B1_draw_promoted,prod,0.35,1.4,23.0,0.25,true,4,99,1103,74.08351048691375,37.9056645956527,13.353483079810113,1.6112147588508694,0.23896442728594602,-11.260687946193373,6.578950668103485,4.458525323893238,4.4194633950851845,0.04464104439479982,0.10023853243803746,-0.054034099366546164,0.8867430047105349,0.15151515151515152,0,39.05411249259425,2.308224890586146,-9.573151751747476,5.7913681570466595,49,25.191198855183107,36.138375290823824,1.2859145278794166,-7.909073897870524,4.569229692057105,50,0.14,false,false,true,false
m12,std,B1_draw_promoted,matched,0.8,1.0,12.0,0.2,true,4,99,1103,156.53366314234947,72.6657959653719,13.317974024651802,1.4794265543353409,0.22913058520345667,-18.70953586840412,8.366517707512827,8.10467118892058,7.993520508642036,0.08074263140042459,0.18058959272515634,-0.09545148034141976,0.6281471347426314,0.010101010101010102,0,78.74660210479149,2.1864060408860246,-14.757636079075391,7.962411900419094,49,43.51806418784674,64.22965994841397,1.1212730092220686,-17.120217022225987,3.751684915268835,50,0.0,false,false,true,false
m12,std,B1_draw_promoted,tuned,0.8,1.0,8.0,0.2,true,4,99,1103,259.31737037839497,109.9157894788719,13.371924656422534,1.3964375119952839,0.2116576385717411,-26.95864941619491,9.619078699937203,11.77185047491493,11.46065256919578,0.1157641673656139,0.20000000000000004,-0.1383185256682862,0.9045222311169371,0.030303030303030304,6,125.389243104126,2.1320146913571048,-20.90574213201615,9.404847540173266,49,59.42081593148458,89.7224346401164,1.0050771022893878,-24.204709510950845,3.7068172456076627,50,0.02,false,false,false,false
m12,std,B2_plus_over15,prod,0.35,1.4,23.0,0.25,true,5,99,1142,76.67685015894196,39.09302219105286,13.658938136807175,1.68811481467891,0.2598553555918701,-11.045874332020029,6.941673230580705,4.340584320082179,4.419666473611411,0.04464309569304456,0.09632747830369823,-0.04919011526778145,0.8983410931796865,0.20202020202020202,0,40.31649511147264,2.3997016109985374,-9.265463994763731,6.1877674976378625,49,25.91310096406223,37.21747122585495,1.3536415452018613,-7.861846469240146,4.733935134891034,50,0.2,false,false,true,false
m12,std,B2_plus_over15,matched,0.8,1.0,12.0,0.2,true,5,99,1142,167.9175335127764,77.06745861601334,13.305235540714659,1.5692136254384401,0.24130248107398158,-18.10707880123816,9.273584952935325,7.625416150252121,8.306178011859345,0.08390078799857922,0.18058959272515634,-0.09545148034141976,0.6294847748050527,0.010101010101010102,0,83.1624233320513,2.2730094232951226,-14.119447854736169,8.833582050518013,49,46.273197656417906,68.57418892783329,1.210193823978237,-15.808088053646145,4.337917950299917,50,0.0,false,false,true,false
m12,std,B2_plus_over15,tuned,0.8,1.0,8.0,0.2,true,5,99,1142,279.0761269510931,116.53272437919804,13.361110377112263,1.4804929785022434,0.22269602932838417,-26.189781041719463,10.655916767938379,11.090425983189142,11.812037984308718,0.11931351499301737,0.20000000000000007,-0.1383185256682862,0.9060539388646117,0.04040404040404041,10,133.42483646976925,2.2187786330544252,-20.062740954287502,10.509443133922302,49,62.39751205745707,94.60357306333196,1.0780545272540036,-22.26794428526074,4.248419694760532,50,0.04,false,false,false,false
m12,std,B3_plus_over25,prod,0.35,1.4,23.0,0.25,true,5,99,1156,78.70248112171939,40.01536815283029,13.992437872184261,1.678906007869183,0.25929791375080824,-10.778160081614114,7.302033048847895,4.46035607177775,4.408502203865371,0.04453032529156942,0.09632747830369823,-0.05129652882359872,0.8972748128551188,0.20202020202020202,0,42.955149150396466,2.5114112871683645,-9.527598611619434,6.434303745036325,49,25.005977177999196,35.86188031842612,1.2650265514169263,-9.130846010143339,3.927552855298142,50,0.2,false,false,true,false
m12,std,B3_plus_over25,matched,0.8,1.0,12.0,0.2,true,5,99,1156,174.54880255374297,79.59527560285014,13.744238125550636,1.5599679211855897,0.2317286814218066,-17.981032754597535,9.707384716771228,7.993477906531135,8.273117608897929,0.08356684453432249,0.18058959272515634,-0.0958412622987193,0.6226694321452688,0.0,0,89.9806589878725,2.388599994853452,-14.636344677587592,9.291070919887963,49,44.51408054715134,65.79670399269737,1.121168243759459,-17.981032754597532,3.659228304106946,50,0.0,false,false,true,false
