idx,date,n_fixtures,n_bets,bankroll_open,bankroll_close,stake_frac,pnl_frac,exposure,k_risk,capped,model,policy,opening_drawdown,drawdown_trust_multiplier
66,2025-11-15,8,27,2236.1923339124155,2318.0870657960177,0.10166135774657184,0.036622400784426516,0.10166135774657184,0.26859833443933395,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.024833419089579367,1.0
67,2025-11-22,9,35,2318.0870657960177,2420.9788298110784,0.15476066114283332,0.044386496751246084,0.15476066114283335,0.2866529134074799,false,m12_joint_hybrid_synergy,P3_damped_tail,0.0,1.0
68,2025-11-25,1,5,2420.9788298110784,2426.1436161661763,0.02144927727785556,0.002133346352103778,0.02144927727785556,0.2711898766100513,false,m12_joint_hybrid_synergy,P3_damped_tail,0.0,1.0
69,2025-12-06,8,22,2426.1436161661763,2234.327122163497,0.12581352169198853,-0.0790622998261705,0.1258135216919885,0.2719169856914087,false,m12_joint_hybrid_synergy,P3_damped_tail,0.0,1.0
70,2025-12-13,9,34,2234.327122163497,2381.2684484190054,0.12830738609922082,0.06576535942204635,0.1283073860992208,0.2858174922319658,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.07906229982617041,0.75
71,2025-12-20,9,25,2381.2684484190054,2654.877255869551,0.0993167206321499,0.11490044628618082,0.09931672063214989,0.27123994683308833,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.018496500968925855,1.0
72,2025-12-27,9,34,2654.877255869551,2866.034226349702,0.09724401840809872,0.07953549265349798,0.0972440184080987,0.2875148961340568,false,m12_joint_hybrid_synergy,P3_damped_tail,0.0,1.0
73,2026-01-03,4,11,2866.034226349702,2857.218570779964,0.0476215798693825,-0.003075907289832323,0.0476215798693825,0.26245663157282584,false,m12_joint_hybrid_synergy,P3_damped_tail,0.0,1.0
74,2026-01-10,5,18,2857.218570779964,2777.0588048797267,0.07192614379778145,-0.028055174609324784,0.07192614379778146,0.2749074411682928,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.0030759072898323137,1.0
75,2026-01-17,2,10,2777.0588048797267,2896.2570662118997,0.04763715082873548,0.04292248371648562,0.04763715082873547,0.272309477558582,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.031044786783058664,1.0
76,2026-01-20,2,9,2896.2570662118997,2806.975651504508,0.03783766138276864,-0.03082648144357089,0.03783766138276864,0.2629101171241224,false,m12_joint_hybrid_synergy,P3_damped_tail,0.0,1.0
77,2026-01-24,8,32,2806.975651504508,2781.8677735519564,0.14033119122680168,-0.008944815014371102,0.1403311912268017,0.2919574372703621,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.030826481443570808,1.0
78,2026-01-31,9,28,2781.8677735519564,2839.7122766879615,0.12362029290172566,0.02079340495114478,0.12362029290172565,0.2671288686942747,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.03949555928388515,1.0
79,2026-02-07,5,18,2839.7122766879615,2754.5581416378773,0.07300619309276436,-0.02998688837215646,0.07300619309276438,0.27122338767702936,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.019523401490702197,1.0
80,2026-02-10,3,12,2754.5581416378773,2752.8517923113063,0.05194205163657012,-0.0006194638990471055,0.05194205163657012,0.29481996956399986,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.04892484380171214,1.0
81,2026-02-14,6,25,2752.8517923113063,2729.773168431917,0.10379183795940632,-0.008383533012510146,0.10379183795940632,0.3128379824946918,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.04951400052625765,1.0
82,2026-02-17,4,15,2729.773168431917,2740.135351288634,0.04643664438415064,0.003795986778882994,0.04643664438415065,0.29007910603765497,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.05748243128077435,0.75
83,2026-02-21,9,28,2740.135351288634,2791.8103053112072,0.1016638717450653,0.018858540691528758,0.1016638717450653,0.25703662074144945,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.05390464705105125,0.75
84,2026-02-24,3,6,2791.8103053112072,2840.088830206105,0.017371605563137424,0.017292910196316357,0.017371605563137424,0.27116493198232733,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.03606266933939717,1.0
85,2026-02-28,9,29,2840.088830206105,2897.6419347583924,0.14832053569435588,0.02026454381995881,0.1483205356943559,0.26519572809514175,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.019393387645406435,1.0
86,2026-03-03,2,8,2897.6419347583924,2800.7992877861684,0.034933402504286795,-0.03342119183552556,0.034933402504286795,0.2817938208668775,false,m12_joint_hybrid_synergy,P3_damped_tail,0.0,1.0
87,2026-03-07,9,22,2800.7992877861684,2660.755322728755,0.1264811701119865,-0.05000142840228578,0.12648117011198654,0.26511722092655066,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.03342119183552561,1.0
88,2026-03-10,3,9,2660.755322728755,2608.1730529801957,0.05483709636063578,-0.019762159000261997,0.05483709636063577,0.269127741619283,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.08175151290712845,0.75
89,2026-03-14,9,25,2608.1730529801957,2575.792297724288,0.12544689174670903,-0.012415109963239771,0.12544689174670903,0.2591487276397851,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.09989808551080792,0.75
90,2026-03-17,1,3,2575.792297724288,2472.4708061780307,0.04011250893076351,-0.04011250893076351,0.04011250893076351,0.25391030163692174,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.11107294975731385,0.5
91,2026-03-21,9,27,2472.4708061780307,2381.768360559194,0.13433472935258128,-0.03668494098785542,0.1343347293525813,0.26440505266025865,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.14673004399897083,0.5
92,2026-03-24,2,6,2381.768360559194,2372.3700695483917,0.01364773705634277,-0.0039459299092360015,0.013647737056342773,0.26371137902578595,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.17803220198157854,0.25
93,2026-03-27,1,7,2372.3700695483917,2410.105575423181,0.02721227201371312,0.01590624766311158,0.02721227201371312,0.2732983653264469,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.18127562930020824,0.25
94,2026-03-28,7,23,2410.105575423181,2491.381297217817,0.0741795823621395,0.0337228885835696,0.0741795823621395,0.26886403197901554,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.1682527966920324,0.25
95,2026-04-04,8,25,2491.381297217817,2328.997627366733,0.09801508315376779,-0.0651781684451198,0.09801508315376782,0.27386414734434666,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.14020387842518223,0.5
96,2026-04-07,1,5,2328.997627366733,2324.360402896094,0.016044327140584576,-0.001991081663695146,0.016044327140584576,0.38030094838624867,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.19624381486564635,0.25
97,2026-04-11,9,28,2324.360402896094,2408.6531074438803,0.16653546434156866,0.03626490299987884,0.16653546434156863,0.26824394643401267,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.19784415906794883,0.25
98,2026-04-14,1,6,2408.6531074438803,2358.087310096791,0.04631513496843017,-0.020993391364998396,0.04631513496843017,0.26947807227225395,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.1687540553057617,0.25
99,2026-04-18,9,28,2358.087310096791,2459.9131527216546,0.14330595460619544,0.043181540475142194,0.14330595460619544,0.24443270735070055,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.1862047267432958,0.25
100,2026-04-25,9,38,2459.9131527216546,2413.5969690346565,0.17531663609539924,-0.0188283816588215,0.17531663609539924,0.26357345529843285,false,m12_joint_hybrid_synergy,P3_damped_tail,-0.15106379321268204,0.25
1,2024-08-03,9,29,1000.0,1008.7562877864565,0.15551485549980562,0.008756287786456433,0.15551485549980562,0.2622946146503351,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
2,2024-08-10,9,21,1008.7562877864565,970.7482706602059,0.11827992935900994,-0.0376780968668385,0.11827992935900994,0.2527186200470216,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
3,2024-08-17,8,21,970.7482706602059,1019.1121367888683,0.11116481093174714,0.04982122306102083,0.11116481093174714,0.26787017577709615,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.03767809686683854,1.0
4,2024-08-24,8,22,1019.1121367888683,1157.5664685645734,0.10769149217602066,0.13585779893855693,0.10769149217602066,0.2677011100284652,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
5,2024-08-31,9,19,1157.5664685645734,1174.4941893156554,0.0895270951158684,0.01462354103265697,0.0895270951158684,0.2661354522316203,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
6,2024-09-14,8,23,1174.4941893156554,1188.2214067017424,0.11727187657010475,0.011687769518966454,0.11727187657010475,0.2541000311830697,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
7,2024-09-21,9,20,1188.2214067017424,1175.1377322214664,0.08516575661979664,-0.01101114186841105,0.08516575661979664,0.2751575461918246,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
8,2024-09-28,9,23,1175.1377322214664,1187.7892377765668,0.07041582881785208,0.010765976794213053,0.07041582881785206,0.2665158830789784,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.011011141868411123,1.0
9,2024-10-05,9,20,1187.7892377765668,1207.5281534274257,0.07838836975932419,0.016618197086722318,0.07838836975932419,0.27326578215468256,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0003637107720312338,1.0
10,2024-10-19,9,26,1207.5281534274257,1204.656566673214,0.10518210483490677,-0.002378070230545609,0.10518210483490677,0.2698933332904064,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
11,2024-10-26,5,10,1204.656566673214,1232.6744899459156,0.055896494443483914,0.023258017303700078,0.055896494443483914,0.27557125072773614,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0023780702305457035,1.0
12,2024-11-02,9,17,1232.6744899459156,1184.789130085441,0.1085639921599782,-0.038846719268584615,0.1085639921599782,0.2636576839372803,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
13,2024-11-09,9,21,1184.789130085441,1319.3339398118574,0.09211020202213704,0.11356013176514684,0.09211020202213706,0.26374106112769957,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.03884671926858452,1.0
14,2024-11-16,9,24,1319.3339398118574,1400.1427585275253,0.08498354844890732,0.06124970811195204,0.08498354844890729,0.2603859357832298,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
15,2024-11-23,1,3,1400.1427585275253,1383.9994303793212,0.03312856821233806,-0.011529772981993144,0.03312856821233806,0.27809275683944795,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
16,2024-11-30,1,4,1383.9994303793212,1378.2961293892563,0.004120883914310424,-0.004120883914310424,0.004120883914310424,0.27382185317325725,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.011529772981993203,1.0
17,2024-12-03,3,6,1378.2961293892563,1402.4957453750062,0.03183066048568318,0.01755763182508034,0.03183066048568317,0.27027367102463523,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.01560314404028651,1.0
18,2024-12-07,8,18,1402.4957453750062,1457.2731783789607,0.05445539790846793,0.03905711171288293,0.054455397908467935,0.264936029905608,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
19,2024-12-14,9,21,1457.2731783789607,1606.6840104031571,0.0901567936651695,0.10252767582698376,0.09015679366516947,0.27100703130771314,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
20,2024-12-17,3,7,1606.6840104031571,1599.1270668267025,0.03618164469014152,-0.004703441079592334,0.03618164469014152,0.28058809387896777,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
21,2024-12-21,9,23,1599.1270668267025,1604.7686203746107,0.08075009160578292,0.003527895728200811,0.08075009160578292,0.2674889727857576,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.00470344107959253,1.0
22,2024-12-28,8,30,1604.7686203746107,1727.7070253686109,0.12313660230923189,0.07660818103814972,0.1231366023092319,0.26964057453508145,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0011921386010842472,1.0
23,2025-01-04,8,16,1727.7070253686109,1699.1842508279597,0.05997374298298931,-0.016509034299125872,0.05997374298298931,0.26589399278833303,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
24,2025-01-08,1,6,1699.1842508279597,1729.7968070073512,0.020908615994014147,0.018016031024578275,0.020908615994014147,0.2729220600482164,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.01650903429912587,1.0
25,2025-01-11,5,16,1729.7968070073512,1658.3564635812966,0.0586513838331655,-0.041299846974310495,0.05865138383316551,0.2718958281886838,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
26,2025-01-14,1,2,1658.3564635812966,1629.905523671263,0.017156106382938123,-0.017156106382938123,0.017156106382938123,0.25865480660329093,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.04129984697431055,1.0
27,2025-01-17,1,3,1629.905523671263,1662.735114046859,0.013346962186505829,0.020142020441558727,0.013346962186505829,0.3584686898107276,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.05774740878895823,0.75
28,2025-01-18,3,9,1662.735114046859,1578.8365152293254,0.0504581867001874,-0.0504581867001874,0.05045818670018741,0.2632016739310123,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.03876853783567369,1.0
29,2025-01-21,1,4,1578.8365152293254,1619.6850056283815,0.01348177023924196,0.025872527019127844,0.01348177023924196,0.3588571219271956,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.08727053441565535,0.75
30,2025-01-25,8,17,1619.6850056283815,1593.2251429560347,0.09285585792883884,-0.01633642503350915,0.09285585792883884,0.3537499932684423,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.06365591665617043,0.75
31,2025-01-28,1,4,1593.2251429560347,1624.5465398054537,0.017821231550601502,0.019659115340915325,0.017821231550601502,0.36845965796038815,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.07895243157928666,0.75
32,2025-02-01,9,21,1624.5465398054537,1839.2823168299024,0.11808185589973118,0.1321819792556785,0.11808185589973118,0.3595185772926855,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.06084545119723428,0.75
33,2025-02-04,1,1,1839.2823168299024,1841.0193955887662,0.011337730064668039,0.0009444329143868472,0.011337730064668039,0.2889992867222603,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
34,2025-02-08,8,22,1841.0193955887662,1841.3171809966477,0.09377562046989885,0.00016175028280252315,0.09377562046989883,0.2715796469990296,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
35,2025-02-11,1,3,1841.3171809966477,1846.9579278537324,0.006515850753694506,0.003063430307010737,0.006515850753694506,0.27909631279767216,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
36,2025-02-15,8,25,1846.9579278537324,1842.5962127454416,0.08818528013824185,-0.002361567116669231,0.08818528013824187,0.266356326212491,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
37,2025-02-22,9,27,1842.5962127454416,1871.5323826352694,0.135942740241755,0.01570402114672391,0.135942740241755,0.2711267420651818,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0023615671166691277,1.0
38,2025-02-25,1,3,1871.5323826352694,1832.118295412938,0.021059794416612373,-0.021059794416612373,0.021059794416612373,0.2696723198301303,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
39,2025-03-01,9,27,1832.118295412938,1954.694446701498,0.13109867532005023,0.06690405941333222,0.1310986753200502,0.26659910210403126,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.02105979441661232,1.0
40,2025-03-04,2,6,1954.694446701498,1902.791768086858,0.04146529885744775,-0.026552834742138067,0.041465298857447756,0.2617795565255178,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
41,2025-03-08,9,28,1902.791768086858,1758.7129515072568,0.15016261236155543,-0.07571969723437669,0.15016261236155543,0.2688956423404578,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.02655283474213821,1.0
42,2025-03-11,2,7,1758.7129515072568,1698.5329727053931,0.04811315917707034,-0.034218192770052745,0.04811315917707033,0.534734643900561,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.10026195936912574,0.5
43,2025-03-15,9,25,1698.5329727053931,1818.4589282643767,0.11441681087851423,0.0706056093618057,0.11441681087851423,0.5135614086172168,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.13104936908598241,0.5
44,2025-03-22,9,33,1818.4589282643767,1797.5377693525695,0.14531051971540584,-0.011504883935858341,0.14531051971540587,0.3547872798133896,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.06969658028497272,0.75
45,2025-03-29,9,19,1797.5377693525695,1920.9136202052216,0.10138678069056267,0.06863602698990252,0.10138678069056266,0.3614593769429606,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0803996131539263,0.75
46,2025-04-05,9,26,1920.9136202052216,1961.6952423393072,0.10731137268571497,0.021230325874689118,0.10731137268571497,0.2624469466287048,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.017281896182434475,1.0
47,2025-04-12,9,30,1961.6952423393072,1918.4387496429565,0.14152234714870304,-0.02205056716392284,0.14152234714870304,0.2665328750127719,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
48,2025-04-19,9,22,1918.4387496429565,1958.6291281923634,0.11363588989599131,0.02094952395894135,0.11363588989599127,0.271044242932968,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.02205056716392284,1.0
49,2025-04-26,8,18,1958.6291281923634,1886.9865785246395,0.06974915224461398,-0.03657790473781183,0.06974915224461398,0.2671432967899613,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0015629920900901428,1.0
50,2025-05-03,9,30,1886.9865785246395,1953.087360197651,0.19999999999999998,0.035029810187994434,0.19999999999999998,0.276014668533354,true,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.03808372585212483,1.0
51,2025-08-02,9,28,1953.087360197651,1806.688556356137,0.1343769868296223,-0.07495763211876928,0.1343769868296223,0.26976924971997623,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.004387981351981818,1.0
52,2025-08-09,9,29,1806.688556356137,1858.5713914713483,0.2,0.02871708847254371,0.20000000000000007,0.38858019783847575,true,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.07901670077882528,0.75
53,2025-08-16,6,21,1858.5713914713483,2015.4919594704231,0.11601748487963766,0.08443074542046396,0.11601748487963767,0.35014490988651237,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0525687418933557,0.75
54,2025-08-23,9,31,2015.4919594704231,1892.8946753522982,0.16264729794240412,-0.060827473680588474,0.16264729794240412,0.2888087328952062,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
55,2025-08-30,9,29,1892.8946753522982,1732.0662278324985,0.1923699157317211,-0.08496428756125424,0.19236991573172113,0.3721101241713841,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.060827473680588495,0.75
56,2025-09-13,8,25,1732.0662278324985,1636.1062971820547,0.1731956744472109,-0.05540199855436692,0.17319567444721093,0.57145509187853,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.14062359827642068,0.5
57,2025-09-20,9,24,1636.1062971820547,1596.5388306630637,0.12583202881681688,-0.024183921660310297,0.12583202881681685,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.18823476844236742,0.25
58,2025-09-27,9,31,1596.5388306630637,1813.2939901040154,0.17038969121743092,0.13576566712814025,0.17038969121743094,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.20786643520892079,0.25
59,2025-10-04,9,33,1813.2939901040154,1848.5752983171483,0.1901201605983449,0.01945702594597417,0.19012016059834488,0.5670959168021155,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.10032189333046804,0.5
60,2025-10-07,1,4,1848.5752983171483,1826.9416089459805,0.019248548393398787,-0.011702898654364819,0.019248548393398787,0.35352129578100605,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.08281683306597398,0.75
61,2025-10-18,9,30,1826.9416089459805,1988.8533040644438,0.18260604494280805,0.08862444991434358,0.18260604494280805,0.36259247398152106,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0935505347160922,0.75
62,2025-10-24,1,6,1988.8533040644438,2083.721894382333,0.030659649369632787,0.0477001446632665,0.030659649369632787,0.2689610247762919,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.01321694948015506,1.0
63,2025-10-25,4,11,2083.721894382333,2144.533973089575,0.05937836628328815,0.02918435462582109,0.05937836628328816,0.2732654068588367,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
64,2025-11-01,9,27,2144.533973089575,2186.385414983681,0.11598976747487122,0.019515401676669274,0.11598976747487122,0.27363461621078583,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
65,2025-11-08,9,24,2186.385414983681,2146.7259814146632,0.11705008690312323,-0.018139269177897287,0.11705008690312327,0.2630682058056447,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
66,2025-11-15,8,27,2146.7259814146632,2212.7493581967537,0.12711903697088034,0.030755381615394588,0.12711903697088034,0.26793627701639006,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.018139269177897432,1.0
67,2025-11-22,9,35,2212.7493581967537,2323.6397491732396,0.19999999999999998,0.05011430262795521,0.2,0.26925805837306305,true,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
68,2025-11-25,1,5,2323.6397491732396,2330.4539497302367,0.026008038864999035,0.0029325546524248056,0.026008038864999035,0.2660176995575875,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
69,2025-12-06,8,22,2330.4539497302367,2119.1715125739775,0.15147098985053303,-0.09066149416113363,0.15147098985053306,0.2711369532742675,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
70,2025-12-13,9,34,2119.1715125739775,2210.3194685179137,0.1718142114033275,0.04301112741612234,0.1718142114033276,0.3635375257618522,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.0906614941611339,0.75
71,2025-12-20,9,25,2210.3194685179137,2440.4039116058966,0.12331867476659103,0.10409556010573488,0.123318674766591,0.3559441586947912,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.05154981982211204,0.75
72,2025-12-27,9,34,2440.4039116058966,2593.058210341446,0.12875244037833475,0.06255288233622609,0.12875244037833475,0.27013540088327403,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
73,2026-01-03,4,11,2593.058210341446,2578.1898480497525,0.053283610918258166,-0.005733909957129411,0.053283610918258166,0.2614257796849264,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
74,2026-01-10,5,18,2578.1898480497525,2532.1994945452175,0.09112596550524389,-0.017838233883096057,0.09112596550524386,0.2696243950336046,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.005733909957129524,1.0
75,2026-01-17,2,10,2532.1994945452175,2656.8102540616396,0.07114527332973004,0.049210482738368255,0.07114527332973004,0.2686172014549516,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.023469861013345583,1.0
76,2026-01-20,2,9,2656.8102540616396,2571.910181321168,0.05440808312887754,-0.031955640268506016,0.05440808312887754,0.26038270307613615,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
77,2026-01-24,8,32,2571.910181321168,2527.4817829300355,0.1827900917955412,-0.01727447510173536,0.1827900917955412,0.275676310141855,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.03195564026850606,1.0
78,2026-01-31,9,28,2527.4817829300355,2573.359048777899,0.15811086947500447,0.01815137349661904,0.1581108694750044,0.26654264363207497,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.048678098458063146,1.0
79,2026-02-07,5,18,2573.359048777899,2519.413596339619,0.09897918060987773,-0.0209630492347732,0.09897918060987775,0.2622028744709389,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.031410299307661704,1.0
80,2026-02-10,3,12,2519.413596339619,2517.7309994693874,0.0557749186001296,-0.0006678525799319085,0.055774918600129605,0.3641699534916436,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.051714892891569275,0.75
81,2026-02-14,6,25,2517.7309994693874,2592.009804389172,0.1556811916073432,0.029502280003478976,0.15568119160734323,0.38921429930195,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.05234820754686287,0.75
82,2026-02-17,4,15,2592.009804389172,2575.3010034540757,0.06809934722734008,-0.006446272273662894,0.06809934722734007,0.28269323259202667,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.024390319020111684,1.0
83,2026-02-21,9,28,2575.3010034540757,2650.3008941573553,0.11497933448828307,0.02912276685431619,0.11497933448828307,0.2586603991863502,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.03067936465652954,1.0
84,2026-02-24,3,6,2650.3008941573553,2706.6888094647825,0.01999534311189311,0.02127604281903817,0.01999534311189311,0.2688015697040175,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.002450065786343991,1.0
85,2026-02-28,9,29,2706.6888094647825,2714.0072279997007,0.19065011107800642,0.0027038270928402192,0.19065011107800642,0.2643731668129745,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
86,2026-03-03,2,8,2714.0072279997007,2614.227272878079,0.04554910755123842,-0.03676480817450237,0.04554910755123842,0.2728192722685407,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,0.0,1.0
87,2026-03-07,9,22,2614.227272878079,2464.843003350526,0.1331710497460661,-0.057142801269566536,0.1331710497460661,0.26355211847487425,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.03676480817450234,1.0
88,2026-03-10,3,9,2464.843003350526,2416.1323840076298,0.05483709636063557,-0.019762159000261917,0.05483709636063557,0.35883698882570936,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.09180676531683951,0.75
89,2026-03-14,9,25,2416.1323840076298,2387.1802861346205,0.14495063673337688,-0.011982827623454524,0.14495063673337683,0.5187409372033621,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.10975462442361039,0.5
90,2026-03-17,1,3,2387.1802861346205,2291.424495587703,0.04011250893076351,-0.04011250893076351,0.04011250893076351,0.5078206032738435,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.12042228130171961,0.5
91,2026-03-21,9,27,2291.424495587703,2166.528718398133,0.1543225452117504,-0.05450573537555597,0.1543225452117504,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.155704350398305,0.25
92,2026-03-24,2,6,2166.528718398133,2155.3620696462895,0.014351538548397432,-0.0051541660431346625,0.014351538548397432,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.2017233056542279,0.25
93,2026-03-27,1,7,2155.3620696462895,2197.7822768540686,0.03938257043410207,0.01968124418870415,0.03938257043410207,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.2058377562852507,0.25
94,2026-03-28,7,23,2197.7822768540686,2290.63838796747,0.08611741649383085,0.04224991351114027,0.08611741649383087,1.0,false,m12_joint_hybrid_synergy,P4_drawdown_adaptive,-0.1902076552412516,0.25
