model,model_run_id,portfolio_run_id,match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476798,2024-08-10,O/U 2.5_under_25,under_25,2.28,0.0008135557969844913,-0.0008135557969844913,-1.0,0.43865230051830656,0.43842364532019706
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476799,2024-08-10,1X2_home,home,2.351290322580645,0.0002490542189434544,-0.0002490542189434544,-1.0,0.4321196981871324,0.4252983948415421
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476800,2024-08-10,1X2_away,away,2.8321376674892913,0.0039547688936280604,-0.0039547688936280604,-1.0,0.3912944380567271,0.35309018042421175
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476623,2024-08-17,1X2_away,away,5.060995194239675,0.010063754834332755,-0.010063754834332755,-1.0,0.29210317101890115,0.1974839279256179
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476623,2024-08-17,1X2_draw,draw,3.9064170692123628,0.003663990381905899,-0.003663990381905899,-1.0,0.26106482934887554,0.25585215107936365
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476629,2024-08-17,1X2_away,away,4.570148845656838,0.011895476867131464,-0.011895476867131464,-1.0,0.32472662135542835,0.21881125402520155
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476629,2024-08-17,1X2_draw,draw,3.787970940105405,0.004731152414733116,-0.004731152414733116,-1.0,0.27138927259213835,0.26399357751466107
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476631,2024-08-17,O/U 2.5_over_25,over_25,1.9623585164605661,0.013261924574291066,0.012507471537552143,0.9431113461313548,0.5950572642751382,0.5090861856949166
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476634,2024-08-17,1X2_away,away,5.353504132128758,0.01550351985205553,0.0661447449836947,4.2664340494861825,0.3334629050500348,0.18679354219576588
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476634,2024-08-17,1X2_draw,draw,3.9784325487363694,0.005620528928074379,-0.005620528928074379,-1.0,0.25805197304700234,0.2513552731508846
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476790,2024-08-17,1X2_away,away,3.914204570788286,0.01689422409293598,-0.01689422409293598,-1.0,0.3980942296490393,0.25489345623156623
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476790,2024-08-17,1X2_draw,draw,3.95,0.004538676767203355,-0.004538676767203355,-1.0,0.2541959992908762,0.2525835775811697
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476790,2024-08-17,O/U 2.5_under_25,under_25,2.2555555555555555,0.005260011728708256,0.006472152209301692,1.2304444444444445,0.4826616394029778,0.4433497536945813
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476792,2024-08-17,1X2_home,home,2.7562132504692642,0.011599913784603327,0.019964483846965003,1.721088985459879,0.4591643530240328,0.3628166288765004
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476795,2024-08-17,1X2_away,away,2.834997837291151,0.003328355211643374,-0.003328355211643374,-1.0,0.3833039070148419,0.3527339551537376
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476795,2024-08-17,O/U 2.5_under_25,under_25,2.3087818696883855,0.000920660975256123,0.0011808455046939442,1.2826062322946177,0.44110566540591806,0.4331288343558282
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476796,2024-08-17,1X2_away,away,3.8169079807403183,0.0025399648869467184,0.007011750413623583,2.760569821125512,0.2892120531447184,0.2616190164063841
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476621,2024-08-24,1X2_home,home,2.4899726891554788,0.002736029149305185,-0.002736029149305185,-1.0,0.418836590001967,0.3994597131248456
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476621,2024-08-24,O/U 2.5_under_25,under_25,2.22,0.007703622184205216,0.009210450683435758,1.1956000000000002,0.5042704298357655,0.445
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476622,2024-08-24,1X2_home,home,2.932907058611918,0.006617355900290778,-0.006617355900290778,-1.0,0.3924484009129641,0.33962855207294057
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476622,2024-08-24,O/U 2.5_under_25,under_25,2.018351124824413,0.008466657731751304,-0.008466657731751304,-1.0,0.545302565434786,0.4954539315288836
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476625,2024-08-24,1X2_home,home,3.420163044345575,0.021311958998725414,0.050546847259896895,2.3717597834586632,0.4629836174822101,0.29238372177994904
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476625,2024-08-24,1X2_draw,draw,3.737834902257121,0.004973889133867905,-0.004973889133867905,-1.0,0.2463802671738501,0.2675345557387091
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476625,2024-08-24,O/U 2.5_under_25,under_25,2.13,0.0009637601426037163,-0.0009637601426037163,-1.0,0.46782516794449336,0.4648241206030151
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476627,2024-08-24,1X2_away,away,6.880676410538224,0.010932024074217216,0.06300194217083145,5.76306288232746,0.2532781255482723,0.14452925604114084
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476627,2024-08-24,1X2_draw,draw,4.892757918850324,0.005363686858871702,-0.005363686858871702,-1.0,0.23217023501554399,0.20325122541697094
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476786,2024-08-24,1X2_home,home,2.537984562023013,0.017302074116079008,0.02607811642387733,1.5072248707825526,0.5163026127033298,0.3921679060895824
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476786,2024-08-24,1X2_draw,draw,3.7186417461765604,0.0022699732722553157,-0.0022699732722553157,-1.0,0.23491586776664244,0.26765581610533384
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476787,2024-08-24,1X2_home,home,2.643528497361348,0.0016837246930411366,-0.0016837246930411366,-1.0,0.3978997773895371,0.37828228483186593
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476787,2024-08-24,O/U 2.5_over_25,over_25,1.81,9.505525221002986e-5,-9.505525221002986e-5,-1.0,0.5489948917090995,0.5486284289276808
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476787,2024-08-24,BTTS_btts_no,btts_no,2.52,0.0024601660638068727,0.0036646633686467176,1.4896,0.42096404195615555,0.38983050847457623
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476788,2024-08-24,1X2_away,away,3.126252549427679,0.005203736170925427,-0.005203736170925427,-1.0,0.3642324412640711,0.3171150028026314
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476788,2024-08-24,1X2_draw,draw,3.8659901204990255,0.0007119459857367303,0.001999621558221401,2.808670318089045,0.2537860799764561,0.25643665789956116
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476788,2024-08-24,O/U 2.5_under_25,under_25,2.12,0.0009898105720097734,0.0010864160838379273,1.0976000000000001,0.4799564096181794,0.4493506493506493
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476791,2024-08-24,1X2_away,away,3.8516238953268234,0.008029093478513534,-0.008029093478513534,-1.0,0.3286956860042316,0.2590429522615099
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476791,2024-08-24,1X2_draw,draw,3.9768453960222945,0.002447573625190539,0.007140327312022571,2.9173084881018485,0.2524711915224947,0.25088629943834106
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476617,2024-08-31,1X2_home,home,2.9066702647028535,0.006695271755516449,-0.006695271755516449,-1.0,0.398638790300367,0.34137297735702243
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476617,2024-08-31,1X2_draw,draw,3.644067858661162,0.000752713124418706,0.0019504200874865625,2.5911865014879387,0.2645794222318247,0.27229423845616735
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476617,2024-08-31,O/U 2.5_under_25,under_25,1.9299999999999997,0.0017061927358328762,0.0015550240594380828,0.9113999999999997,0.5275000450238941,0.5135500141211998
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476619,2024-08-31,1X2_away,away,3.3151363990106195,0.00022868396705556316,-0.00022868396705556316,-1.0,0.29463335161269755,0.2994299611311696
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476619,2024-08-31,1X2_home,home,2.387105656538203,0.0031675605144185688,0.004305866284837516,1.359363543407439,0.44337002920074864,0.4158388047807758
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476619,2024-08-31,O/U 2.5_under_25,under_25,1.9349999999999998,0.0020825002145073855,-0.0020825002145073855,-1.0,0.5300978035155347,0.5119798234552333
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476620,2024-08-31,1X2_home,home,6.1945416395054576,0.015767578342925227,-0.015767578342925227,-1.0,0.31489431615244307,0.16007657161022262
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476620,2024-08-31,1X2_draw,draw,4.6000000000000005,0.007077867871691497,-0.007077867871691497,-1.0,0.24633894106446086,0.21556543224973937
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476626,2024-08-31,1X2_away,away,3.7,0.0032675350714144995,-0.0032675350714144995,-1.0,0.30401375160624894,0.26255339529171834
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476779,2024-08-31,1X2_home,home,2.5371131801353757,0.014288958140926915,0.02152447097104501,1.5063709165326682,0.4989840314009193,0.39414875450950193
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476779,2024-08-31,1X2_draw,draw,3.6800099733143448,0.001539869890412528,-0.001539869890412528,-1.0,0.24032494890336334,0.27173839398575467
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476781,2024-08-31,1X2_home,home,2.681771143535579,0.0063711760992468105,0.01050056291181492,1.6481357206648672,0.4273551846123747,0.37288789627351476
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476782,2024-08-31,1X2_home,home,2.800140825676794,0.009907621946841933,-0.009907621946841933,-1.0,0.42720615134544204,0.35575342551214817
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476782,2024-08-31,1X2_draw,draw,4.039997373959721,0.00198252532489888,0.005906334345871213,2.979197426480526,0.24951226258268414,0.2465743411299718
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476782,2024-08-31,O/U 2.5_under_25,under_25,2.418549632918444,0.006712088167470133,0.009331001601959368,1.390178640260075,0.46931468551961786,0.41115976065860554
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476782,2024-08-31,BTTS_btts_no,btts_no,2.56,0.0013430556799982805,0.002053263523581371,1.5288,0.4391677842463067,0.3904761904761904
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476784,2024-08-31,1X2_away,away,3.556402734466962,0.0026167463874224306,-0.0026167463874224306,-1.0,0.3087402065530716,0.2811830027877541
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476785,2024-08-31,1X2_away,away,4.263422389621486,0.006738446626426186,-0.006738446626426186,-1.0,0.2985764135870972,0.23181113695867017
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476785,2024-08-31,1X2_draw,draw,3.6750000000000003,0.00134032014859902,-0.00134032014859902,-1.0,0.26496116476896153,0.2689275623056345
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476611,2024-09-14,1X2_home,home,4.131452403459997,0.01284672929433485,0.03942434289883792,3.0688233553907973,0.35731556281275945,0.23973211893368873
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476611,2024-09-14,1X2_draw,draw,3.7397234051705595,0.004022690360482971,-0.004022690360482971,-1.0,0.27543139071002104,0.26484360784162714
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476611,2024-09-14,O/U 2.5_under_25,under_25,1.9273312388682489,0.006784839010315944,-0.006784839010315944,-1.0,0.5670016500590971,0.517845501486655
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476614,2024-09-14,1X2_away,away,5.633862032354386,0.01020265025019085,-0.01020265025019085,-1.0,0.28280037274661096,0.17690251210752853
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476614,2024-09-14,1X2_draw,draw,3.7108211563860003,0.0032928209346577524,-0.0032928209346577524,-1.0,0.2682357459691144,0.26857784419914144
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476615,2024-09-14,1X2_away,away,3.85,0.010111243116034195,-0.010111243116034195,-1.0,0.3529892896883655,0.2588295110413606
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476615,2024-09-14,1X2_draw,draw,3.7982516227386864,0.003243587253086941,-0.003243587253086941,-1.0,0.25621332762396176,0.26235587225017176
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476615,2024-09-14,O/U 2.5_over_25,over_25,2.099909470593473,0.003902538796412704,0.00420659059390213,1.0779112811816034,0.5097694139375558,0.4710434869741371
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476616,2024-09-14,1X2_away,away,11.443491541353382,0.01723548077744367,-0.01723548077744367,-1.0,0.2848652304733416,0.08738591682322626
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476616,2024-09-14,1X2_draw,draw,6.368551814318405,0.009390337018656788,0.049404260621799756,5.2611807780320365,0.22740555835882229,0.1570215692917347
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476776,2024-09-14,1X2_away,away,3.2228629765605676,0.012963826657545724,-0.012963826657545724,-1.0,0.4238453327666225,0.3091964248340078
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476776,2024-09-14,1X2_draw,draw,3.5268513267711454,0.0012270091257387647,-0.0012270091257387647,-1.0,0.2559745515809123,0.28254599294229843
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476776,2024-09-14,O/U 2.5_under_25,under_25,2.07,0.003268162685062323,-0.003268162685062323,-1.0,0.4970058730592153,0.4785894206549119
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476777,2024-09-14,1X2_away,away,3.125,0.0037462866968197383,-0.0037462866968197383,-1.0,0.3573915342574265,0.3175819805488268
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476777,2024-09-14,O/U 2.5_under_25,under_25,1.935,0.0005188864370977331,-0.0005188864370977331,-1.0,0.5208541874703143,0.5156445556946182
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476778,2024-09-14,1X2_away,away,3.284510602976684,0.001017085434976507,0.0022770716111302435,2.2388203909171502,0.3104158093172737,0.304459361188763
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476778,2024-09-14,1X2_home,home,2.3190635469502046,0.0018687046226457578,-0.0018687046226457578,-1.0,0.4442076104516945,0.4312085373059733
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476780,2024-09-14,1X2_away,away,3.1272841313054967,0.0058544704542785484,-0.0058544704542785484,-1.0,0.37335554451763636,0.31976627578848943
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476780,2024-09-14,1X2_home,home,2.736249143213453,0.0012661761864443631,-0.0012661761864443631,-1.0,0.35482571392168494,0.36546379648221633
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476780,2024-09-14,O/U 2.5_over_25,over_25,2.433814893360946,0.0024130818659165907,0.00339071446388542,1.405138595493727,0.4435958810814696,0.4098147088805518
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476603,2024-09-21,1X2_away,away,3.5500000000000003,0.00333897030287154,-0.00333897030287154,-1.0,0.3100095733964185,0.2736840142639797
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476603,2024-09-21,O/U 2.5_under_25,under_25,2.0,0.009957129540402038,-0.009957129540402038,-1.0,0.5625172563624308,0.5
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476606,2024-09-21,1X2_away,away,3.1579356875430196,0.004079531373290163,0.008627299012096742,2.1147769737921593,0.35273673875749517,0.31666256027463113
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476606,2024-09-21,1X2_home,home,2.506456041766428,0.000581268008947555,-0.000581268008947555,-1.0,0.38786731953034176,0.39896969399680704
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476607,2024-09-21,1X2_away,away,3.4176873905593017,0.005839452481285535,-0.005839452481285535,-1.0,0.3362593329638734,0.29031627534993765
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476607,2024-09-21,1X2_draw,draw,3.7321442916984315,0.002995465341044223,-0.002995465341044223,-1.0,0.2791984706529903,0.2658552821081007
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476613,2024-09-21,1X2_away,away,3.7425968991140737,0.009989136541843873,-0.009989136541843873,-1.0,0.3534711435478048,0.2643581783873807
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476613,2024-09-21,1X2_draw,draw,3.7554463758843664,0.0021048825594206827,0.005683893199617571,2.700337448366679,0.2559743167289552,0.2634536616050246
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476771,2024-09-21,1X2_away,away,4.177138313699162,0.003668392622467514,0.011421890935522226,3.1135955474251786,0.2754207290875538,0.2390904843602142
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476771,2024-09-21,1X2_draw,draw,4.070826896500415,0.0005817494559893653,-0.0005817494559893653,-1.0,0.2435465113151713,0.24533443648034012
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476772,2024-09-21,1X2_away,away,4.651251709771371,0.0041490370293051975,-0.0041490370293051975,-1.0,0.25294028939398583,0.21499588979439566
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476772,2024-09-21,1X2_home,home,1.9101945521963604,0.0011906185524196084,-0.0011906185524196084,-1.0,0.49845345979533007,0.5235068851233977
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476772,2024-09-21,O/U 2.5_under_25,under_25,2.181857477780974,0.007013617760143008,0.008123314664200009,1.1582203282253543,0.5054143818068829,0.4583250786009338
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476773,2024-09-21,1X2_away,away,3.4828869102211906,0.0017751185304233467,-0.0017751185304233467,-1.0,0.3040943314506787,0.2854779694253382
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476773,2024-09-21,1X2_home,home,2.185041955989494,0.00043927188027998213,0.0005101444960538093,1.1613411168697039,0.4532402564053436,0.4550427419219846
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476773,2024-09-21,O/U 2.5_under_25,under_25,2.317928701084116,0.0019091855484949843,0.0024658470214554288,1.2915701270624336,0.44764394257307627,0.4305326437801414
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476774,2024-09-21,1X2_home,home,2.381413869434601,0.002500589880718284,-0.002500589880718284,-1.0,0.44248959625867146,0.41144130983253197
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476775,2024-09-21,1X2_away,away,4.059214619187536,0.00890636627989263,-0.00890636627989263,-1.0,0.32661427015552164,0.2463530741323929
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476775,2024-09-21,1X2_draw,draw,3.763625876100325,0.0017704913293224275,-0.0017704913293224275,-1.0,0.25606268573829366,0.2657012234797759
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476604,2024-09-28,1X2_away,away,4.25,0.0031739847102771157,-0.0031739847102771157,-1.0,0.2673245972034227,0.23484218131390838
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476604,2024-09-28,1X2_home,home,2.069864507800456,0.0006491545722041565,-0.0006491545722041565,-1.0,0.47252105444069675,0.48219546101822913
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476604,2024-09-28,O/U 2.5_under_25,under_25,1.87,0.00026756662912127765,-0.00026756662912127765,-1.0,0.5379273303178117,0.5241730279898218
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476605,2024-09-28,O/U 2.5_over_25,over_25,2.14,0.0009027104930132257,-0.0009027104930132257,-1.0,0.4783220101726299,0.45685279187817257
m10_player_shots_rapm_bench,c84b3cae-0828-4de1-a284-e5b04f52ce32,1f4b3878-ba95-4149-9a73-496fe6760b89,12476609,2024-09-28,1X2_away,away,3.2896690137040885,0.0028574937421096225,0.0064118605805985095,2.2438756334300067,0.3313736915718312,0.30398194950136453
