model,config,model_run_id,portfolio_run_id,match_id,date,family,selection,odds,stake,pnl,payoff,p_model,p_market
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476604,2024-09-28,1X2_home,home,2.069864507800456,0.0026885611155853194,-0.0026885611155853194,-1.0,0.4852311970585676,0.48219546101822913
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476609,2024-09-28,1X2_away,away,3.2896690137040885,0.002300427926581483,0.005161874170918102,2.2438756334300067,0.32293169299692515,0.30398194950136453
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476609,2024-09-28,1X2_home,home,2.4080574909183703,0.0005395119193139808,-0.0005395119193139808,-1.0,0.4017444885022671,0.4152724774102574
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476609,2024-09-28,O/U 2.5_under_25,under_25,1.923961125423622,0.01118039621962438,0.010123646444290828,0.9054819029151495,0.5724474252199006,0.5183714419449291
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476766,2024-09-28,1X2_away,away,2.757231150435932,0.0017945037767064628,-0.0017945037767064628,-1.0,0.3821293826068645,0.3574673770238841
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476766,2024-09-28,O/U 2.5_under_25,under_25,1.87,0.0006265526418230311,-0.0006265526418230311,-1.0,0.5403304258058863,0.5325
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476767,2024-09-28,1X2_away,away,3.3486285474612414,0.004731907320838411,-0.004731907320838411,-1.0,0.332922904858888,0.2986297183538463
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476767,2024-09-28,1X2_home,home,2.41333231002456,0.0042087041972555155,0.005829331672810854,1.3850656638240686,0.41310019735965925,0.41436481658417906
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476767,2024-09-28,O/U 2.5_under_25,under_25,2.120008652030316,0.0036321698104067614,0.003986700381032908,1.0976084789897096,0.4857195005663779,0.4704973490279117
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476768,2024-09-28,1X2_home,home,2.66,0.001803685633861208,-0.001803685633861208,-1.0,0.3909532711075067,0.3692278056409839
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476768,2024-09-28,O/U 2.5_under_25,under_25,2.1300000000000003,0.0005628881369320681,-0.0005628881369320681,-1.0,0.475830627665098,0.46666343566982693
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476769,2024-09-28,1X2_away,away,4.006035679209874,0.009751932652882118,-0.009751932652882118,-1.0,0.3508766334215754,0.2496072624838507
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476770,2024-09-28,1X2_away,away,5.863205562455728,0.011101126927253313,-0.011101126927253313,-1.0,0.28314616528433567,0.17055516634166293
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476770,2024-09-28,1X2_draw,draw,4.251861993148607,0.0048796305614846455,0.015550527460228347,3.1868247532856344,0.26966943995586456,0.23519107666509081
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476770,2024-09-28,O/U 2.5_under_25,under_25,2.06,0.01305001267626768,0.013556353168106865,1.0388,0.5671785646863037,0.48306148055207027
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476597,2024-10-05,1X2_home,home,3.1704339194034343,0.0036150875848259935,-0.0036150875848259935,-1.0,0.3451760901081029,0.31404376006211754
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476598,2024-10-05,1X2_away,away,2.8345861501420275,0.0007143773484605232,-0.0007143773484605232,-1.0,0.33485881134705003,0.3527851852200346
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476598,2024-10-05,1X2_home,home,2.9159002919293933,0.006671487000074642,0.012526265813225235,1.8775822860908054,0.38421116085215773,0.34294725466703796
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476598,2024-10-05,O/U 2.5_under_25,under_25,1.7850000000000001,0.007421655116470348,-0.007421655116470348,-1.0,0.5907335497094047,0.5531914893617021
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476599,2024-10-05,O/U 2.5_under_25,under_25,1.91,0.00412265651604084,0.0036765850810052208,0.8917999999999999,0.5486586271485749,0.5115089514066496
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476600,2024-10-05,1X2_away,away,4.676451282447679,0.010946576495692133,-0.010946576495692133,-1.0,0.3245494450957442,0.21383736076826934
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476600,2024-10-05,1X2_draw,draw,4.19427068640062,0.005265003270135796,-0.005265003270135796,-1.0,0.2614740795479799,0.23842047277548647
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476761,2024-10-05,1X2_away,away,2.8553602334932577,0.0013117207665392207,-0.0013117207665392207,-1.0,0.3496386702813835,0.3502185077280412
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476761,2024-10-05,1X2_home,home,2.835531342982888,0.0031134626721232082,0.005600561153491615,1.7988207161232301,0.36494785334577173,0.3526675882016639
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476761,2024-10-05,O/U 2.5_under_25,under_25,1.775474228144699,0.009923113081757681,0.00754121608871123,0.7599647435818049,0.6075331281490252,0.5592950689231376
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476762,2024-10-05,1X2_home,home,2.539642474726282,0.01017978661716455,0.015359767222247979,1.5088496252317563,0.4648841733377755,0.39364230654831717
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476764,2024-10-05,1X2_away,away,3.7014888024141896,0.0022364656410872948,0.005920951148653771,2.647459026365906,0.2875182952837878,0.27016156292240534
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476764,2024-10-05,1X2_home,home,2.166689575387778,0.0021233781388423625,-0.0021233781388423625,-1.0,0.45255922709277535,0.46153358162579766
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476764,2024-10-05,O/U 2.5_under_25,under_25,2.13,0.010346331129645007,-0.010346331129645007,-1.0,0.5262800191303156,0.4672060694771476
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476765,2024-10-05,O/U 2.5_under_25,under_25,2.25,0.0002705241844944363,0.00033139212600568447,1.225,0.45097584824181597,0.4402985074626866
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476593,2024-10-19,1X2_home,home,3.7955640587829196,0.005062847309151596,-0.005062847309151596,-1.0,0.3052715600211943,0.263465451909843
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476593,2024-10-19,O/U 2.5_under_25,under_25,1.87,0.0053569979110075555,0.004567376418925043,0.8526000000000001,0.5622691846608003,0.5192802056555269
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476594,2024-10-19,1X2_home,home,3.15,0.011185602567542636,0.02356806460981233,2.1069999999999998,0.3877395566394369,0.314654040713448
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476594,2024-10-19,1X2_draw,draw,3.9250000000000003,0.002335766285760704,-0.002335766285760704,-1.0,0.26472562761377205,0.2525248989165252
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476594,2024-10-19,O/U 2.5_under_25,under_25,2.08,0.007798498024110574,-0.007798498024110574,-1.0,0.5278789459225314,0.4666666666666667
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476595,2024-10-19,1X2_home,home,3.624655109656035,0.009606564593226286,-0.009606564593226286,-1.0,0.34883716187085334,0.2746655630822453
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476595,2024-10-19,1X2_draw,draw,3.4234342003339524,0.0013601761696210653,0.0032303714989801464,2.3749655163272734,0.2800434774201533,0.29080971866656463
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476596,2024-10-19,1X2_away,away,5.603032295032316,0.003769323822480759,-0.003769323822480759,-1.0,0.22762282571647496,0.17847478781919685
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476596,2024-10-19,1X2_draw,draw,4.4450438940888946,0.0005350906645679193,-0.0005350906645679193,-1.0,0.2130169393010469,0.22496965695430352
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476756,2024-10-19,1X2_home,home,2.64,0.007083338703560648,-0.007083338703560648,-1.0,0.43067417612376246,0.37794247563022104
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476757,2024-10-19,1X2_away,away,3.9895749493237576,0.0039000837226469453,0.011426400745540839,2.929783450337282,0.29839564184491246,0.2506532682559335
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476758,2024-10-19,1X2_away,away,5.512722101058049,0.009325627801829443,-0.009325627801829443,-1.0,0.28830942420253874,0.18139858706247344
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476758,2024-10-19,1X2_draw,draw,4.155093646066627,0.0029162687177495686,-0.0029162687177495686,-1.0,0.2655380431858986,0.24066846265826977
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476758,2024-10-19,O/U 2.5_under_25,under_25,2.0591259640102826,0.01259226178195125,0.013070055570901377,1.0379434447300768,0.5507993224538359,0.48564294631710364
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476760,2024-10-19,1X2_away,away,2.97,0.0017900782792126654,-0.0017900782792126654,-1.0,0.3590434669573986,0.33557046979865773
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476763,2024-10-19,1X2_away,away,3.959839718148722,0.008015532503635075,0.023250197637043737,2.9006429237857474,0.34311654790204993,0.25222848735299463
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476763,2024-10-19,O/U 2.5_under_25,under_25,2.34,0.004941506530629316,-0.004941506530629316,-1.0,0.4447015514706336,0.4222222222222223
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476750,2024-10-26,1X2_away,away,3.0293266445559235,0.0015141887513911172,0.003011327906523162,1.988740111664805,0.324517373738514,0.3287936308499278
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476750,2024-10-26,1X2_home,home,2.68,0.006655016134688337,-0.006655016134688337,-1.0,0.4190832558347984,0.3716504874977502
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476751,2024-10-26,1X2_home,home,2.469253367309792,0.007957372085088734,0.011457567816334491,1.439868299963596,0.4678137375805871,0.403084679827377
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476752,2024-10-26,1X2_home,home,3.3559029418979645,0.012522575245847432,0.02891193242459398,2.3087848830600053,0.4058136177459303,0.29711061432170766
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476752,2024-10-26,1X2_draw,draw,3.4707145091319545,0.0007300873889734587,-0.0007300873889734587,-1.0,0.25702705587391156,0.28728216684140473
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476753,2024-10-26,O/U 2.5_under_25,under_25,2.259231142060373,0.01321304808500787,-0.01321304808500787,-1.0,0.5376947336526764,0.4426284594714024
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476755,2024-10-26,1X2_home,home,2.4986905762706213,0.0035655053990299034,-0.0035655053990299034,-1.0,0.43124822215243425,0.40020961758799817
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476588,2024-11-02,1X2_away,away,4.472594458374103,0.00856315493792534,-0.00856315493792534,-1.0,0.3139009165664957,0.2211720585805071
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476588,2024-11-02,1X2_draw,draw,3.571223703522505,0.0017063085368894321,-0.0017063085368894321,-1.0,0.26723479189476573,0.2769955078923369
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476589,2024-11-02,1X2_home,home,4.050000000000001,0.012464811542262056,0.037257321699821294,2.9890000000000008,0.33726384883407823,0.2418093360922137
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476589,2024-11-02,1X2_draw,draw,3.806826153606319,0.003187301484726799,-0.003187301484726799,-1.0,0.25300494169522464,0.25725572213107745
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476590,2024-11-02,1X2_away,away,4.815887787790598,0.00642400063334055,-0.00642400063334055,-1.0,0.2737408185697291,0.2074499303650729
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476590,2024-11-02,1X2_draw,draw,3.856475744969558,0.0026710977011926832,0.007477327279982827,2.799346230070167,0.26706510869417865,0.25905921683193445
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476591,2024-11-02,1X2_away,away,3.35,0.004391928636890337,-0.004391928636890337,-1.0,0.34334552092084797,0.29801129006088883
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476591,2024-11-02,1X2_home,home,2.3856826735358063,0.000685280832118098,-0.000685280832118098,-1.0,0.40207654749102145,0.4184705001962173
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476739,2024-11-02,1X2_away,away,4.719395383409191,0.008086075243763403,-0.008086075243763403,-1.0,0.29350390847452024,0.21119091703685944
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476739,2024-11-02,1X2_draw,draw,3.74001139569961,0.0033897938887706056,0.009102312406618268,2.6852111677856176,0.2751962307092813,0.2664947598896996
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476741,2024-11-02,1X2_away,away,4.013824807250283,0.005110907803507384,-0.005110907803507384,-1.0,0.3061212446966859,0.24650328504289054
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476748,2024-11-02,1X2_away,away,4.647742874739833,0.014913220954137288,-0.014913220954137288,-1.0,0.3698323700285649,0.2151582019381778
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476748,2024-11-02,1X2_draw,draw,3.5973644378818403,0.003638358012104723,-0.003638358012104723,-1.0,0.2598488266389276,0.27798128804231154
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476749,2024-11-02,1X2_home,home,2.5926846234605323,0.013229838095240674,-0.013229838095240674,-1.0,0.4703684612018627,0.3857005942609675
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476582,2024-11-09,1X2_away,away,6.610154568321677,0.008184771726627972,0.04499947780295578,5.497951476955244,0.2553314365218175,0.151282392819129
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476582,2024-11-09,1X2_draw,draw,4.079640192647227,0.003925020546247972,-0.003925020546247972,-1.0,0.26860661929701946,0.24511965584668693
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476582,2024-11-09,O/U 2.5_under_25,under_25,1.85,0.003700084929043619,-0.003700084929043619,-1.0,0.5760608784400322,0.5389499934045248
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476583,2024-11-09,1X2_home,home,4.977902236526743,0.01577739917464718,0.06150573243413612,3.8983441917962085,0.33533499462467353,0.20031229601501946
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476583,2024-11-09,1X2_draw,draw,4.4,0.004119132039662651,-0.004119132039662651,-1.0,0.2401812080213025,0.22662159689476646
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476585,2024-11-09,1X2_away,away,3.7192934046587123,0.003465648723060219,-0.003465648723060219,-1.0,0.3126629768312772,0.2688682744812281
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476585,2024-11-09,1X2_home,home,2.2377186899018464,0.0002627762077091126,0.0003187381630722364,1.2129643161038095,0.4282920091293106,0.4468836965578829
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476586,2024-11-09,1X2_home,home,3.6476835263604306,0.007041895289075475,-0.007041895289075475,-1.0,0.33672271813990934,0.2741465899586348
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476742,2024-11-09,1X2_away,away,3.231078403274957,0.003851596894909367,0.00842135035734611,2.1864568352094578,0.35643932692924374,0.30949419208968126
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476743,2024-11-09,1X2_home,home,3.2926558597953797,0.007882042331074967,-0.007882042331074967,-1.0,0.3686998639620594,0.3036801800520734
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476745,2024-11-09,1X2_away,away,3.5128650954474328,0.005299098658277587,-0.005299098658277587,-1.0,0.3442553381044144,0.28466792001092495
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476745,2024-11-09,1X2_draw,draw,3.595748620998592,0.0011399028672286222,0.0028997232697674166,2.5438336485786204,0.27126436988281033,0.27810620413233594
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476746,2024-11-09,1X2_home,home,3.602491692103488,0.011482678973276114,-0.011482678973276114,-1.0,0.3700535279060598,0.277585650562903
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476746,2024-11-09,1X2_draw,draw,3.3660207191232496,0.0014523821205844074,0.003367638865599133,2.318700304740785,0.2778370452939441,0.29708670369101914
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476747,2024-11-09,1X2_away,away,2.729182962053196,0.0008304699475151253,-0.0008304699475151253,-1.0,0.36180529429670394,0.36641002596897665
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476747,2024-11-09,1X2_home,home,2.6698528976607356,0.003819671546678033,0.006250723808325925,1.6364558397075208,0.4000163752891973,0.37455247099050937
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476574,2024-11-16,1X2_home,home,3.3035913591408828,0.00767264025348526,-0.00767264025348526,-1.0,0.3618609576183384,0.30270087649704214
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476580,2024-11-16,1X2_away,away,3.5786914331943054,0.004535231419129074,-0.004535231419129074,-1.0,0.3304691165218363,0.2794317472371206
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476581,2024-11-16,1X2_away,away,3.1596780650777565,0.003997981894599373,-0.003997981894599373,-1.0,0.3601059897663994,0.316487939405115
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476584,2024-11-16,1X2_away,away,8.529589084794173,0.006666195901312456,0.04918984157770948,7.37899730309829,0.19899298583101532,0.11723894200046693
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476584,2024-11-16,1X2_draw,draw,4.8976960822491975,0.0032945295782350163,-0.0032945295782350163,-1.0,0.21596816160807708,0.20417763438289216
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476735,2024-11-16,1X2_away,away,4.034060506483669,0.006708561079819063,-0.006708561079819063,-1.0,0.31370654496847233,0.24788919214096278
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476735,2024-11-16,1X2_draw,draw,3.676874195421258,0.0016603871660111251,-0.0016603871660111251,-1.0,0.28433931010527835,0.2719701428037111
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476735,2024-11-16,O/U 2.5_under_25,under_25,1.8599999999999999,0.013643116230061085,0.011498418358695481,0.8427999999999999,0.6063599474598866,0.537313432835821
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476737,2024-11-16,1X2_home,home,2.3099999999999996,0.00017277155909123964,0.00022180412756133338,1.2837999999999996,0.4402306364583069,0.42718199115198047
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476737,2024-11-16,O/U 2.5_under_25,under_25,2.2032520325203255,0.0007108599027832702,-0.0007108599027832702,-1.0,0.47233682481362366,0.4538745387453874
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476738,2024-11-16,1X2_away,away,3.406187970506288,0.000667411772374588,-0.000667411772374588,-1.0,0.27977504013360827,0.29358332794868114
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476738,2024-11-16,1X2_home,home,2.4316835547615603,0.007989789224513268,0.011210072841971829,1.403049883666329,0.45979739191752034,0.41123771966211103
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476738,2024-11-16,O/U 2.5_under_25,under_25,1.87,0.0005462627753283107,0.0004657436422449178,0.8526000000000001,0.5326721523206492,0.5336658354114713
m05_joint_production_wealth,B_canonical_production,ed541a7c-01e2-447e-a771-783517728d47,625c8666-1ccb-48c2-8757-f4fcce037fc2,12476740,2024-11-16,1X2_home,home,2.9269057809851753,0.008923287206361668,-0.008923287206361668,-1.0,0.4064271569519113,0.34165773510598185
