mask,n_active,families,oos_information_ratio,mean_daily_return,daily_volatility,rank,selected_for_pure_alpha
2654,7,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_over_35,1.1078681229414988,0.004560750163443502,0.031345344946994716,3530,false
4245,5,1X2_away; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 3.5_under_35,1.1078616887305006,0.006971555333062857,0.04791472193152443,3531,false
6461,8,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_under_15; O/U 3.5_over_35; O/U 3.5_under_35,1.107692368301486,0.007015829593734448,0.04822638468146907,3532,false
4509,7,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_under_35,1.1076631281480789,0.006914268951676696,0.0475295176766315,3533,false
157,5,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15,1.1076522320542372,0.006958465718968965,0.04783380212061942,3534,false
61,5,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05,1.1074865928438036,0.0069956987570482364,0.04809694148279491,3535,false
4974,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.1073575886652873,0.004492502371821226,0.030890523366182664,3536,false
2782,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35,1.1069949381850364,0.00449955563394413,0.030949157311367867,3537,false
6293,6,1X2_away; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 3.5_over_35; O/U 3.5_under_35,1.106983389641576,0.007035882937041338,0.0483952054984144,3538,false
4214,6,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 3.5_under_35,1.1067880896477504,0.004560237939077139,0.031372408693569435,3539,false
2205,6,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 3.5_over_35,1.1067694021239773,0.007022793322947443,0.04831451019051508,3540,false
7093,9,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.106538652221693,0.007000736691106626,0.0481728113416637,3541,false
2109,6,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 3.5_over_35,1.106475377863696,0.007060026361026716,0.048583567963077494,3542,false
4950,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.1063737788220414,0.004573014675982626,0.031472088101814316,3543,false
6302,7,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 3.5_over_35; O/U 3.5_under_35,1.1061483488218204,0.0046552465036709565,0.03204454760924533,3544,false
6557,8,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_over_35; O/U 3.5_under_35,1.1060398079041933,0.006978596555655176,0.04804212083530559,3545,false
1042,3,1X2_draw; BTTS_btts_yes; O/U 2.5_under_25,1.1059271342442,0.0024815420321188317,0.017085195768742557,3546,false
4277,6,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 3.5_under_35,1.105902394623558,0.00694759384164276,0.04783463458360387,3547,false
356,4,1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15,1.1058160598243358,0.004027613321675585,0.02773254416562169,3548,false
6806,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.1057526859257296,0.004701348130542505,0.03237346952916823,3549,false
4814,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_under_35,1.1056294312442423,0.004391766831318244,0.030245064924426957,3550,false
4541,8,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_under_35,1.1056099039258696,0.006890307460256598,0.047452764506371606,3551,false
189,6,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15,1.105471697747569,0.006934504227548865,0.0477631132230407,3552,false
3074,3,1X2_draw; O/U 2.5_under_25; O/U 3.5_over_35,1.1054247810090356,0.0026101077071658805,0.017978525500284778,3553,false
1200,4,BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_under_25,1.1054194252485043,0.0016283215505895512,0.011215997821147718,3554,false
7142,9,1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.105329587982567,0.004616424330110205,0.031800852556120245,3555,false
2324,4,1X2_home; BTTS_btts_yes; O/U 1.5_under_15; O/U 3.5_over_35,1.1051219939607684,0.0042403672285100755,0.029215820308853946,3556,false
1552,3,BTTS_btts_yes; O/U 2.5_over_25; O/U 2.5_under_25,1.1050786905696162,0.0016387903145706998,0.011291587953462712,3557,false
8099,9,1X2_away; 1X2_draw; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.1049170268993567,0.005433979672186141,0.03744666805030828,3558,false
140,3,1X2_home; BTTS_btts_no; O/U 1.5_over_15,1.1048534317406986,0.0039947917798672135,0.027530513767593877,3559,false
6382,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 3.5_over_35; O/U 3.5_under_35,1.1047845451044516,0.004506820200814946,0.0310611463320216,3560,false
6325,7,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 3.5_over_35; O/U 3.5_under_35,1.104533662683749,0.007011921445621239,0.0483373595632653,3561,false
4677,5,1X2_away; 1X2_home; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_under_35,1.104355585701495,0.006833597794187997,0.04711566436295843,3562,false
8067,8,1X2_away; 1X2_draw; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25; O/U 3.5_over_35; O/U 3.5_under_35,1.1042797226591339,0.005457941163606239,0.037633498196925935,3563,false
6230,6,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 3.5_over_35; O/U 3.5_under_35,1.1042426845374365,0.004648527034475717,0.03205351547655125,3564,false
428,5,1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15,1.1042309037508549,0.004034332790870825,0.027818689063861556,3565,false
1034,3,1X2_draw; BTTS_btts_no; O/U 2.5_under_25,1.1042279687425591,0.0024249912193775305,0.016721539723788943,3566,false
2237,7,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 3.5_over_35,1.1041016691846097,0.006998831831527345,0.048266002328086484,3567,false
6589,9,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_over_35; O/U 3.5_under_35,1.103490100164344,0.006954635064235077,0.047987789169965635,3568,false
4342,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 3.5_under_35,1.103403791054077,0.004499043409577768,0.0310463500114267,3569,false
6886,8,1X2_draw; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.1032908473012766,0.004552921827686496,0.031421362701908095,3570,false
589,5,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 2.5_over_25,1.1032570966732922,0.006820508180094102,0.04707223747057633,3571,false
1186,4,1X2_draw; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_under_25,1.103210510425532,0.002460624082267932,0.016982894705292188,3572,false
4446,7,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 3.5_under_35,1.1028551785551444,0.004526913049111076,0.031254208397405996,3573,false
2564,3,1X2_home; O/U 2.5_over_25; O/U 3.5_over_35,1.1028492200635738,0.004166415540216613,0.02876545709966962,3574,false
1298,4,1X2_draw; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_under_25,1.1027246945017701,0.002545044534542541,0.017573291924766393,3575,false
1314,4,1X2_draw; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25,1.1026752246646683,0.002585321114191012,0.01785219877550155,3576,false
676,4,1X2_home; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_over_25,1.1024758440105762,0.004016931915318664,0.027742795831416162,3577,false
4709,6,1X2_away; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_under_35,1.1021679943793545,0.006809636302767897,0.04704364448570909,3578,false
5054,9,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.1020445315258807,0.004555772653757767,0.0314765943427477,3579,false
6646,9,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_over_35; O/U 3.5_under_35,1.101746593696295,0.004626873515979958,0.031976486923668834,3580,false
196,3,1X2_home; O/U 0.5_under_05; O/U 1.5_over_15,1.1012854518990218,0.0039268777811726045,0.027150155420221013,3581,false
717,6,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25,1.1012331889633933,0.006759313650594731,0.0467356347201505,3582,false
2372,4,1X2_home; O/U 0.5_under_05; O/U 1.5_under_15; O/U 3.5_over_35,1.1012200738229063,0.004115902417074163,0.028458747852663134,3583,false
6710,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.1011962380683946,0.004738581168621779,0.032764869511672956,3584,false
4805,6,1X2_away; 1X2_home; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_under_35,1.101102597420452,0.006772403264688626,0.046831693294948566,3585,false
6725,6,1X2_away; 1X2_home; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.1010861782651449,0.0068979253981664755,0.04770039986057011,3586,false
2948,5,1X2_home; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_over_35,1.100985503829237,0.0041687235131409525,0.02883011193766237,3587,false
5102,9,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.1008795245205572,0.004431307842321855,0.030649046268232703,3588,false
621,6,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25,1.1008404710574546,0.006796546688674004,0.04700983801388804,3589,false
6206,7,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 3.5_over_35; O/U 3.5_under_35,1.1006408418104874,0.004692479541750228,0.03246247298108579,3590,false
5078,8,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.1005609059223727,0.004511820146483255,0.031214942190980807,3591,false
6358,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 3.5_over_35; O/U 3.5_under_35,1.1004221560347098,0.004587332504976347,0.03174137471018287,3592,false
2637,6,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_over_35,1.0999994670764213,0.00688483578407258,0.04765691755829384,3593,false
4941,7,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.0997397504584074,0.006776311412801832,0.04691678787342099,3594,false
6942,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.0994926957509823,0.004705256278655716,0.03258485343524919,3595,false
2444,5,1X2_home; BTTS_btts_no; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_over_35,1.099470152517869,0.0041226218862694015,0.028550577555334508,3596,false
4718,7,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_under_35,1.099140672112081,0.004428999869397517,0.03068154509102187,3597,false
1074,4,1X2_draw; BTTS_btts_yes; O/U 0.5_over_05; O/U 2.5_under_25,1.0989215855759393,0.0024575805406987328,0.017028088280346958,3598,false
2852,5,1X2_home; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_over_35,1.0988759679418447,0.004205956551220225,0.029143448772990996,3599,false
4837,7,1X2_away; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_under_35,1.0987046196205132,0.006748441773268527,0.04676784859997492,3600,false
749,7,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25,1.0986039221191026,0.0067353521591746335,0.04668141375284396,3601,false
1312,3,O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25,1.0985626727348095,0.001817256653581202,0.012595524785461672,3602,false
6757,7,1X2_away; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.0983984222604994,0.006873963906746376,0.04765101815634317,3603,false
780,4,1X2_home; BTTS_btts_no; O/U 1.5_under_15; O/U 2.5_over_25,1.0983874539059577,0.004044801554851973,0.02803925647698756,3604,false
1635,6,1X2_away; 1X2_draw; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25,1.0983767292168027,0.005286340482494819,0.03664617457529602,3605,false
1907,8,1X2_away; 1X2_draw; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.0983156192983563,0.005285604913849959,0.03664311413514011,3606,false
4574,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_under_35,1.0982577098467101,0.004465718519611705,0.030960782058031423,3607,false
44,3,1X2_home; BTTS_btts_no; O/U 0.5_over_05,1.0982238670458375,0.004032024817946486,0.02795484936849657,3608,false
436,5,1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 1.5_under_15,1.0982030734790529,0.004090883603612126,0.028363466347396914,3609,false
4982,8,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.0977486299971801,0.004549053184562527,0.03155316642804905,3610,false
4638,6,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 2.5_over_25; O/U 3.5_under_35,1.0977389714022432,0.0045774261722535264,0.03175024664936963,3611,false
2686,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_over_35,1.0976275629954861,0.004536788672023404,0.0314715681455261,3612,false
6990,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.0976057262937517,0.004580791467219804,0.03177744642262836,3613,false
2765,7,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35,1.0975759490105712,0.00682364125457321,0.047337622493332884,3614,false
6853,7,1X2_away; 1X2_home; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.097468953091802,0.006836730868667104,0.04743305298335465,3615,false
4973,8,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.0974483917267566,0.006752349921381734,0.046848497982824915,3616,false
597,5,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 2.5_over_25,1.0972249236867455,0.006877058992835402,0.04772346003665197,3617,false
2669,7,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_over_35,1.0970887849609479,0.006860874292652482,0.04761705416241867,3618,false
4173,5,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 3.5_under_35,1.096998982336368,0.006787496167316447,0.047111638650107285,3619,false
861,7,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25,1.0969322882987391,0.006819772611449239,0.04733854571121628,3620,false
1403,8,1X2_away; 1X2_draw; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25,1.096906285566451,0.0052395032869784084,0.03637017825625022,3621,false
20,2,1X2_home; BTTS_btts_yes,1.0968724564724108,0.004112537122107886,0.028548187316235676,3622,false
1603,5,1X2_away; 1X2_draw; O/U 0.5_under_05; O/U 2.5_over_25; O/U 2.5_under_25,1.0966687001146418,0.005310301973914918,0.03686961539638676,3623,false
6334,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 3.5_over_35; O/U 3.5_under_35,1.09661401514017,0.004631285012250856,0.03215677997699205,3624,false
2060,3,1X2_home; BTTS_btts_no; O/U 3.5_over_35,1.0965012081323102,0.004120313913345065,0.02861185581608003,3625,false
1875,7,1X2_away; 1X2_draw; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.0963265811203988,0.005309566405270058,0.036876012232779726,3626,false
2348,5,1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 1.5_under_15; O/U 3.5_over_35,1.0962787169815105,0.004159854924348675,0.0288922949347147,3627,false
6221,6,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 3.5_over_35; O/U 3.5_under_35,1.096269308838839,0.006851823771294926,0.04758978756921524,3628,false
4621,5,1X2_away; 1X2_home; BTTS_btts_no; O/U 2.5_over_25; O/U 3.5_under_35,1.0961377240799162,0.006901511792882608,0.047940653251399894,3629,false
2814,9,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35,1.0961135695374318,0.004475594142524033,0.0310899468902636,3630,false
6838,8,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.096005774375435,0.004677386639122407,0.03249490458455576,3631,false
3120,4,BTTS_btts_yes; O/U 0.5_over_05; O/U 2.5_under_25; O/U 3.5_over_35,1.0959358194741402,0.0017538436840674018,0.012185142125364446,3632,false
4949,7,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.0958328126574088,0.006832862225543135,0.047476992601763204,3633,false
1851,8,1X2_away; 1X2_draw; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.095827347350965,0.005353518912544569,0.03719821021579724,3634,false
6989,8,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.0957979788640182,0.006840639016780312,0.047532539267088746,3635,false
3451,9,1X2_away; 1X2_draw; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35,1.0957552234555026,0.005303830890956889,0.03685538534785501,3636,false
5069,8,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25; O/U 3.5_under_35,1.0957422935424663,0.006715116883302461,0.04666271339980933,3637,false
4846,8,1X2_draw; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_under_35,1.095517781496414,0.004367805339898145,0.030357687177611163,3638,false
1330,5,1X2_draw; BTTS_btts_yes; O/U 0.5_over_05; O/U 1.5_under_15; O/U 2.5_under_25,1.0955109108735808,0.002521083043122443,0.017522468244209922,3639,false
6262,7,1X2_draw; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 3.5_over_35; O/U 3.5_under_35,1.095286666548818,0.0046245655430556185,0.0321490375368859,3640,false
1131,6,1X2_away; 1X2_draw; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25,1.0952598709259929,0.0052402388556232705,0.03642996422089682,3641,false
725,6,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25,1.0951897377005744,0.006815864463336031,0.047386694766827255,3642,false
3187,7,1X2_away; 1X2_draw; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25; O/U 3.5_over_35,1.0951234586565979,0.005361117272343051,0.037274949422137965,3643,false
629,6,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_over_25,1.095072769626097,0.006853097501415305,0.04765064333801213,3644,false
100,3,1X2_home; O/U 0.5_over_05; O/U 0.5_under_05,1.0950446966319254,0.003964110819251877,0.02756378021496947,3645,false
1066,4,1X2_draw; BTTS_btts_no; O/U 0.5_over_05; O/U 2.5_under_25,1.0950297101630562,0.002401029727957432,0.016695386300125643,3646,false
1139,6,1X2_away; 1X2_draw; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25,1.0949908597912015,0.005296789668364572,0.036832150059396475,3647,false
4205,6,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 3.5_under_35,1.0949663233938927,0.0067635346758963474,0.047032470983749144,3648,false
4766,7,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_under_35,1.0948975789006312,0.004516231642754156,0.03140707932569394,3649,false
893,8,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25,1.0946832542079838,0.006795811120029143,0.04726913584424586,3650,false
1579,6,1X2_away; 1X2_draw; BTTS_btts_no; O/U 0.5_over_05; O/U 2.5_over_25; O/U 2.5_under_25,1.094667779433198,0.00535425448118943,0.03724273023003814,3651,false
2645,6,1X2_away; 1X2_home; BTTS_btts_yes; O/U 0.5_under_05; O/U 2.5_over_25; O/U 3.5_over_35,1.0946452541408973,0.006941386596813882,0.04828338081928439,3652,false
3179,7,1X2_away; 1X2_draw; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25; O/U 3.5_over_35,1.0945914492276916,0.005304566459601751,0.03689968691957197,3653,false
1371,7,1X2_away; 1X2_draw; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25,1.0945850624047126,0.005263464778398509,0.036613988565281225,3654,false
6885,8,1X2_away; 1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35; O/U 3.5_under_35,1.0945723670827368,0.006812769377247005,0.04739189179029266,3655,false
2452,5,1X2_home; BTTS_btts_yes; O/U 1.5_over_15; O/U 1.5_under_15; O/U 3.5_over_35,1.0945583357593172,0.004179172699010703,0.02907208923519006,3656,false
4478,8,1X2_draw; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 3.5_under_35,1.094533974023931,0.004502951557690978,0.03132512884411444,3657,false
484,5,1X2_home; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15,1.0945195516849622,0.003966418792176214,0.027593060980075416,3658,false
2797,8,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_over_15; O/U 2.5_over_25; O/U 3.5_over_35,1.0944527781869977,0.006799679763153111,0.04730600455474127,3659,false
3419,8,1X2_away; 1X2_draw; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_under_25; O/U 3.5_over_35,1.0943904258191626,0.0053277923823769864,0.03706805896001273,3660,false
1899,8,1X2_away; 1X2_draw; BTTS_btts_no; O/U 0.5_over_05; O/U 0.5_under_05; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.0943765700289207,0.005229054101108657,0.03638154903318651,3661,false
4301,6,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_under_05; O/U 1.5_over_15; O/U 3.5_under_35,1.0942346921787214,0.006726301637817075,0.046804832671487974,3662,false
989,8,1X2_away; 1X2_home; BTTS_btts_no; BTTS_btts_yes; O/U 0.5_under_05; O/U 1.5_over_15; O/U 1.5_under_15; O/U 2.5_over_25,1.0942240018787528,0.006758578081949871,0.047029887115231664,3663,false
1819,7,1X2_away; 1X2_draw; BTTS_btts_no; BTTS_btts_yes; O/U 1.5_under_15; O/U 2.5_over_25; O/U 2.5_under_25,1.0940885870234505,0.005377480403964668,0.03742408460775186,3664,false
5219,6,1X2_away; 1X2_draw; O/U 0.5_over_05; O/U 0.5_under_05; O/U 2.5_under_25; O/U 3.5_under_35,1.0939696477369392,0.005253328469717164,0.03656403544717244,3665,false
4653,6,1X2_away; 1X2_home; BTTS_btts_no; O/U 0.5_over_05; O/U 2.5_over_25; O/U 3.5_under_35,1.093883331908166,0.006877550301462507,0.047872665389630045,3666,false
