idx,date,n_fixtures,n_bets,bankroll_open,bankroll_close,stake_frac,pnl_frac,exposure,k_risk,capped,model,policy,opening_drawdown,drawdown_trust_multiplier
50,2025-05-03,9,20,1836.4879203556113,1868.8576344872893,0.15320327550987015,0.017625879142951363,0.15320327550987012,0.2791108745084129,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.032842935975312515,1.0
51,2025-08-02,9,18,1868.8576344872893,1743.871996535876,0.11717741612993532,-0.06687809474888251,0.11717741612993532,0.2672547088905419,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.015795942452561773,1.0
52,2025-08-09,9,20,1743.871996535876,1807.703965599274,0.17584756257641773,0.03660358626676585,0.17584756257641776,0.29274413137426364,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.08161763466545391,0.75
53,2025-08-16,6,15,1807.703965599274,1973.5591747656374,0.10211674756077659,0.09174909848216248,0.10211674756077657,0.26313732110114413,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.048001546530054395,1.0
54,2025-08-23,9,20,1973.5591747656374,1906.9354081878048,0.11080382362701623,-0.033758180362514045,0.11080382362701621,0.3003316534223797,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
55,2025-08-30,9,19,1906.9354081878048,1695.5683256636255,0.13473660989246047,-0.11084123857401396,0.1347366098924605,0.280439819364262,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.03375818036251399,1.0
56,2025-09-13,8,17,1695.5683256636255,1647.1065893297741,0.11523991983157635,-0.02858141167203283,0.11523991983157633,0.27872852284322464,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.14085762041314198,0.5
57,2025-09-20,9,18,1647.1065893297741,1622.759562293969,0.1061194253203523,-0.014781694878479178,0.10611942532035232,0.273470285445153,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.16541312244900386,0.25
58,2025-09-27,9,21,1622.759562293969,1873.338417071145,0.15174883400371703,0.1544152692731337,0.15174883400371705,0.27147902950982905,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.1777497310225452,0.25
59,2025-10-04,9,19,1873.338417071145,1902.6975981547419,0.12960228586761774,0.01567211819074213,0.12960228586761777,0.2979170079688576,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.05078173432848487,0.75
60,2025-10-07,1,3,1902.6975981547419,1882.0101037796842,0.01839468631991842,-0.010872717974270163,0.01839468631991842,0.2643088489737255,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.03590547348006956,1.0
61,2025-10-18,9,17,1882.0101037796842,2034.289035751025,0.10406240596958626,0.08091291947132248,0.10406240596958627,0.28296768495219193,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.04638780136745824,1.0
62,2025-10-24,1,3,2034.289035751025,2128.833123387863,0.019010794031619257,0.04647524809665688,0.019010794031619257,0.28180938557776675,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
63,2025-10-25,4,6,2128.833123387863,2204.2869734728115,0.050859099541712555,0.03544375989644037,0.05085909954171254,0.2737172029380562,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
64,2025-11-01,9,16,2204.2869734728115,2245.790960690501,0.08982758347860588,0.01882875855873755,0.08982758347860585,0.27491680455748424,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
65,2025-11-08,9,13,2245.790960690501,2187.6020452545217,0.08921144906884858,-0.02591021001264003,0.08921144906884856,0.2711535072473611,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
66,2025-11-15,8,15,2187.6020452545217,2269.0209591548523,0.0950707430666659,0.03721833871793531,0.09507074306666588,0.2646009408501432,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.025910210012639934,1.0
67,2025-11-22,9,17,2269.0209591548523,2364.37508872378,0.1410294873194464,0.04202434939360149,0.1410294873194464,0.28481771491798286,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
68,2025-11-25,1,3,2364.37508872378,2368.992647471213,0.020341306502695104,0.001952972169878905,0.020341306502695104,0.26992812070104,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
69,2025-12-06,8,16,2368.992647471213,2189.014368564998,0.11946613605445452,-0.07597249366659413,0.11946613605445451,0.26937190862458954,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
70,2025-12-13,9,18,2189.014368564998,2340.5371609418366,0.11679743530321914,0.06921964266327255,0.11679743530321915,0.28303202453448484,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.07597249366659409,0.75
71,2025-12-20,9,17,2340.5371609418366,2608.9884008253484,0.0924830250039593,0.1146964228397411,0.09248302500395929,0.2665203305994358,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.012011639867160917,1.0
72,2025-12-27,9,16,2608.9884008253484,2817.6097707210697,0.0869580114775313,0.07996255170384194,0.08695801147753131,0.2805671309725256,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
73,2026-01-03,4,8,2817.6097707210697,2810.4963006752055,0.04617031504186852,-0.002524646996820982,0.04617031504186852,0.26089232170118726,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
74,2026-01-10,5,10,2810.4963006752055,2725.13253452536,0.06539022877289125,-0.030373199968040197,0.06539022877289125,0.2694043679000571,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.0025246469968208674,1.0
75,2026-01-17,2,5,2725.13253452536,2835.712887196376,0.041760579588206975,0.04057797236282904,0.041760579588206975,0.26606966127982906,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.03282116535677804,1.0
76,2026-01-20,2,5,2835.712887196376,2749.50242865776,0.034263634504539627,-0.030401688029795804,0.034263634504539627,0.2617313074483537,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
77,2026-01-24,8,18,2749.50242865776,2740.5434838128217,0.12203231622300148,-0.0032583876819168084,0.12203231622300151,0.28283342138208467,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.030401688029795926,1.0
78,2026-01-31,9,16,2740.5434838128217,2792.7811791015793,0.11352725051933533,0.01906107149815442,0.11352725051933531,0.2648030640245553,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.033561015225926694,1.0
79,2026-02-07,5,10,2792.7811791015793,2709.653219406357,0.06462221332863437,-0.02976529644258198,0.06462221332863437,0.26643667464482285,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.015139652638544332,1.0
80,2026-02-10,3,8,2709.653219406357,2708.0347094907033,0.05013298259951683,-0.0005973125653356472,0.05013298259951683,0.293902276440072,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.04445431283230228,1.0
81,2026-02-14,6,13,2708.0347094907033,2674.6228409836704,0.08397111253963957,-0.01233805031742605,0.08397111253963957,0.2996004730537357,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.0450250722779999,1.0
82,2026-02-17,4,9,2674.6228409836704,2688.366486523231,0.039384891659845364,0.005138535919518872,0.039384891659845364,0.277499678072289,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.05680760098811444,0.75
83,2026-02-21,9,16,2688.366486523231,2735.921685764579,0.09303761345977651,0.017689254601164765,0.09303761345977654,0.2547792551583086,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.0519609729667746,0.75
84,2026-02-24,3,5,2735.921685764579,2780.5771040268537,0.016671782017421085,0.01632189199516346,0.016671782017421085,0.26890816187842154,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.03519086924574344,1.0
85,2026-02-28,9,19,2780.5771040268537,2854.3327537872688,0.13606997097690823,0.02652530284220541,0.13606997097690826,0.2637105452292807,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.019443358817624934,1.0
86,2026-03-03,2,3,2854.3327537872688,2775.509647696687,0.027615247726809598,-0.027615247726809598,0.027615247726809598,0.27352749333254117,false,m12_joint_hybrid_synergy,P_asymmetric_core,0.0,1.0
87,2026-03-07,9,18,2775.509647696687,2675.5403434134714,0.11223355264941845,-0.036018359498831885,0.11223355264941846,0.26420016266740154,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.027615247726809566,1.0
88,2026-03-10,3,8,2675.5403434134714,2626.4855510693333,0.05347164806765418,-0.018334536597401238,0.05347164806765417,0.2696047995711489,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.0626389513053679,0.75
89,2026-03-14,9,18,2626.4855510693333,2606.8424690988013,0.11658170645173371,-0.0074788463856330385,0.11658170645173371,0.25923319216317714,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.07982503175763811,0.75
90,2026-03-17,1,3,2606.8424690988013,2502.275477275982,0.04011250893076351,-0.04011250893076351,0.04011250893076351,0.25391030163692174,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.08670687899302743,0.75
91,2026-03-21,9,17,2502.275477275982,2421.4832896510266,0.1277469878931519,-0.03228748727254743,0.1277469878931519,0.2627355192579982,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.12334135746582442,0.5
92,2026-03-24,2,3,2421.4832896510266,2402.631963275793,0.00976886758345517,-0.007785032610301543,0.00976886758345517,0.274249126005615,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.15164646222901523,0.25
93,2026-03-27,1,3,2402.631963275793,2437.9220061052783,0.023887494971716657,0.014688076812800812,0.023887494971716657,0.27151748591428404,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.15825092218562709,0.25
94,2026-03-28,7,13,2437.9220061052783,2496.1770313551783,0.06294722348428776,0.02389536051769171,0.06294722348428777,0.2661629681148304,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.14588724707358536,0.5
95,2026-04-04,8,17,2496.1770313551783,2332.752006885184,0.08885757570660872,-0.0654701258833675,0.0888575757066087,0.2685067238228493,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.12547791491965044,0.5
96,2026-04-07,1,3,2332.752006885184,2329.4016095804773,0.01590226569366121,-0.0014362423844532148,0.01590226569366121,0.39147130767170524,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.18273298591764597,0.25
97,2026-04-11,9,21,2329.4016095804773,2410.204597544597,0.15958757420661027,0.034688302623209856,0.1595875742066103,0.2660628481005864,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.18390677944268663,0.25
98,2026-04-14,1,3,2410.204597544597,2362.2050366264943,0.042723329333819775,-0.019915139555788164,0.042723329333819775,0.2681544943662629,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.15559789083924447,0.25
99,2026-04-18,9,17,2362.2050366264943,2480.8911538650873,0.129090484296158,0.05024378299018896,0.129090484296158,0.2395370191948666,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.1724142766843828,0.25
100,2026-04-25,9,21,2480.8911538650873,2439.1485283735838,0.15428078629388253,-0.01682565775869313,0.1542807862938825,0.2586407397188098,false,m12_joint_hybrid_synergy,P_asymmetric_core,-0.13083323919633438,0.5
1,2024-08-03,9,26,1000.0,1010.9206374428293,0.14949275830043754,0.010920637442829268,0.14949275830043754,0.26101411934910995,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
2,2024-08-10,9,21,1010.9206374428293,972.8310717405722,0.11827992935900994,-0.0376780968668385,0.11827992935900994,0.2527186200470216,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
3,2024-08-17,8,16,972.8310717405722,1004.3262057956828,0.09430450117260303,0.03237472051417927,0.09430450117260301,0.2669281687204369,false,m12_joint_hybrid_synergy,P_under_expansion,-0.03767809686683854,1.0
4,2024-08-24,8,19,1004.3262057956828,1133.9553775935105,0.1027510278503034,0.1290707850196224,0.10275102785030339,0.26835839234633846,false,m12_joint_hybrid_synergy,P_under_expansion,-0.006523194208229222,1.0
5,2024-08-31,9,19,1133.9553775935105,1150.5378205869513,0.0895270951158684,0.01462354103265697,0.0895270951158684,0.2661354522316203,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
6,2024-09-14,8,19,1150.5378205869513,1158.1252377830217,0.1051795234435441,0.006594669953743704,0.10517952344354412,0.2534257773224737,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
7,2024-09-21,9,20,1158.1252377830217,1145.3729564884056,0.08516575661979664,-0.01101114186841105,0.08516575661979664,0.2751575461918246,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
8,2024-09-28,9,21,1145.3729564884056,1158.0643822796715,0.06913014219875616,0.011080605421465863,0.06913014219875616,0.2664870134287292,false,m12_joint_hybrid_synergy,P_under_expansion,-0.011011141868411012,1.0
9,2024-10-05,9,15,1158.0643822796715,1178.446064793444,0.06635423980951109,0.017599783592040806,0.06635423980951109,0.2738671902682458,false,m12_joint_hybrid_synergy,P_under_expansion,-5.254656522879486e-5,1.0
10,2024-10-19,9,22,1178.446064793444,1183.3765898393692,0.09662346992584962,0.004183920837131596,0.09662346992584962,0.2662093260463745,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
11,2024-10-26,5,8,1183.3765898393692,1208.8276061082454,0.04962838615748051,0.021507114884139235,0.04962838615748051,0.27534017940080097,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
12,2024-11-02,9,16,1208.8276061082454,1171.700504699315,0.10017010219729564,-0.030713313644829113,0.10017010219729564,0.2626725808967406,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
13,2024-11-09,9,16,1171.700504699315,1304.5997025784898,0.08492059668076912,0.11342420468896164,0.08492059668076912,0.2625796868358015,false,m12_joint_hybrid_synergy,P_under_expansion,-0.0307133136448291,1.0
14,2024-11-16,9,17,1304.5997025784898,1390.4415681511005,0.07767326153043294,0.06579939072724589,0.07767326153043294,0.2612425096769024,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
15,2024-11-23,1,2,1390.4415681511005,1373.7866064274199,0.011978181683554745,-0.011978181683554745,0.011978181683554745,0.24752272525032173,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
16,2024-11-30,1,3,1373.7866064274199,1368.541961363719,0.003817656278757575,-0.003817656278757575,0.003817656278757575,0.26732655470740446,false,m12_joint_hybrid_synergy,P_under_expansion,-0.01197818168355469,1.0
17,2024-12-03,3,4,1368.541961363719,1393.89124861846,0.029077820131279485,0.018522842536359795,0.029077820131279485,0.2714353136672747,false,m12_joint_hybrid_synergy,P_under_expansion,-0.015750109381799993,1.0
18,2024-12-07,8,13,1393.89124861846,1453.9586707466028,0.04514480210842241,0.04309333471149778,0.04514480210842241,0.26135687009705644,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
19,2024-12-14,9,17,1453.9586707466028,1607.709087507271,0.08355430700278897,0.10574607095380364,0.08355430700278897,0.2671734565955938,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
20,2024-12-17,3,5,1607.709087507271,1607.9213604920953,0.034986920403618255,0.00013203444981062934,0.034986920403618255,0.31304075427108585,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
21,2024-12-21,9,18,1607.9213604920953,1609.3190463319381,0.07291044033536105,0.0008692501226645714,0.07291044033536105,0.26672292306853146,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
22,2024-12-28,8,28,1609.3190463319381,1727.22931315351,0.11753511413842985,0.07326717911548992,0.11753511413842985,0.2687697405097503,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
23,2025-01-04,8,12,1727.22931315351,1730.8609603381474,0.041148737627415964,0.002102585427992106,0.04114873762741596,0.26458861289573266,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
24,2025-01-08,1,2,1730.8609603381474,1721.0385621033697,0.005674862660752844,-0.005674862660752844,0.005674862660752844,0.28649190877208625,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
25,2025-01-11,5,11,1721.0385621033697,1660.6581425477502,0.04843099347986928,-0.035083711013322985,0.04843099347986928,0.268366295042408,false,m12_joint_hybrid_synergy,P_under_expansion,-0.0056748626607527886,1.0
26,2025-01-14,1,2,1660.6581425477502,1632.1677147885086,0.017156106382938123,-0.017156106382938123,0.017156106382938123,0.25865480660329093,false,m12_joint_hybrid_synergy,P_under_expansion,-0.04055947843244556,1.0
27,2025-01-17,1,2,1632.1677147885086,1671.3188128747877,0.008497755233669742,0.023987178358905327,0.008497755233669742,0.2607909527929396,false,m12_joint_hybrid_synergy,P_under_expansion,-0.0570197420885602,0.75
28,2025-01-18,3,7,1671.3188128747877,1594.060714833932,0.046225829234798246,-0.046225829234798246,0.046225829234798246,0.26223609506568235,false,m12_joint_hybrid_synergy,P_under_expansion,-0.03440030645311187,1.0
29,2025-01-21,1,2,1594.060714833932,1631.9914850012171,0.010122522867278393,0.02379505988342264,0.010122522867278393,0.2532821926327182,false,m12_joint_hybrid_synergy,P_under_expansion,-0.07903595299618382,0.75
30,2025-01-25,8,14,1631.9914850012171,1595.6245563553555,0.08441214175700058,-0.0222837735246115,0.08441214175700058,0.2647738011219352,false,m12_joint_hybrid_synergy,P_under_expansion,-0.057121558347248635,0.75
31,2025-01-28,1,2,1595.6245563553555,1601.185035405175,0.010238218615353956,0.0034848292022533244,0.010238218615353956,0.3021684998637898,false,m12_joint_hybrid_synergy,P_under_expansion,-0.07813244800227725,0.75
32,2025-02-01,9,18,1601.185035405175,1774.9949955795087,0.09932789169150222,0.10855082725048773,0.0993278916915022,0.2721286093166697,false,m12_joint_hybrid_synergy,P_under_expansion,-0.07491989703646573,0.75
33,2025-02-04,1,0,1774.9949955795087,1774.9949955795087,0.0,0.0,0.0,1.0,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
34,2025-02-08,8,16,1774.9949955795087,1792.1527723228994,0.06451152756348955,0.00966638034818169,0.06451152756348955,0.25821932367120254,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
35,2025-02-11,1,3,1792.1527723228994,1797.6429074404266,0.006515850753694506,0.003063430307010737,0.006515850753694506,0.27909631279767216,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
36,2025-02-15,8,19,1797.6429074404266,1778.2703160638982,0.07889035585174425,-0.010776662760076147,0.07889035585174428,0.26409859229359384,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
37,2025-02-22,9,18,1778.2703160638982,1829.7690581029183,0.09511283004965906,0.028960018943019604,0.09511283004965906,0.2711603580048476,false,m12_joint_hybrid_synergy,P_under_expansion,-0.010776662760076161,1.0
38,2025-02-25,1,3,1829.7690581029183,1791.2344979093923,0.021059794416612373,-0.021059794416612373,0.021059794416612373,0.2696723198301303,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
39,2025-03-01,9,23,1791.2344979093923,1935.456644316793,0.1152012140804886,0.08051550289798852,0.1152012140804886,0.2662446247995699,false,m12_joint_hybrid_synergy,P_under_expansion,-0.021059794416612432,1.0
40,2025-03-04,2,5,1935.456644316793,1884.36230886653,0.041312609131372774,-0.026399111341654072,0.041312609131372774,0.2617977020731812,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
41,2025-03-08,9,21,1884.36230886653,1760.055102849122,0.12560874191940496,-0.06596778413180027,0.125608741919405,0.2650862796556558,false,m12_joint_hybrid_synergy,P_under_expansion,-0.02639911134165407,1.0
42,2025-03-11,2,5,1760.055102849122,1686.9142386951278,0.04155600812474346,-0.04155600812474346,0.04155600812474346,0.26833140599940714,false,m12_joint_hybrid_synergy,P_under_expansion,-0.09062540459519663,0.75
43,2025-03-15,9,21,1686.9142386951278,1813.291605571741,0.10136776479271696,0.0749162962631518,0.10136776479271696,0.25514468726763323,false,m12_joint_hybrid_synergy,P_under_expansion,-0.12841538267027397,0.5
44,2025-03-22,9,22,1813.291605571741,1794.6669797310167,0.11727837116174163,-0.010271169724437035,0.11727837116174165,0.2661714657970625,false,m12_joint_hybrid_synergy,P_under_expansion,-0.0631194912599945,0.75
45,2025-03-29,9,16,1794.6669797310167,1907.7314103244998,0.07342866988208051,0.06300022893964949,0.07342866988208048,0.2725471211936974,false,m12_joint_hybrid_synergy,P_under_expansion,-0.07274234997677997,0.75
46,2025-04-05,9,21,1907.7314103244998,1942.6940298729007,0.09274435824826986,0.018326803951114842,0.09274435824826986,0.2633743700472611,false,m12_joint_hybrid_synergy,P_under_expansion,-0.014324905739275806,1.0
47,2025-04-12,9,22,1942.6940298729007,1899.95462254932,0.12148233729856586,-0.02200007137839243,0.12148233729856586,0.2636713435807033,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
48,2025-04-19,9,19,1899.95462254932,1946.8597723383432,0.10634390488707472,0.024687510550166148,0.10634390488707471,0.27181012816020256,false,m12_joint_hybrid_synergy,P_under_expansion,-0.02200007137839244,1.0
49,2025-04-26,8,16,1946.8597723383432,1881.8757572513443,0.06628365394615254,-0.03337888840804783,0.06628365394615254,0.26499719506019337,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
50,2025-05-03,9,24,1881.8757572513443,1980.2520829766083,0.18728084629525407,0.052275675132215885,0.18728084629525416,0.2780356376305831,false,m12_joint_hybrid_synergy,P_under_expansion,-0.03337888840804781,1.0
51,2025-08-02,9,20,1980.2520829766083,1848.89093844039,0.12014841924258582,-0.06633556690356485,0.1201484192425858,0.2670614658070036,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
52,2025-08-09,9,23,1848.89093844039,1911.1386635083454,0.187661210566041,0.03366760243871595,0.18766121056604101,0.289766223820164,false,m12_joint_hybrid_synergy,P_under_expansion,-0.06633556690356479,0.75
53,2025-08-16,6,18,1911.1386635083454,2067.9739648761997,0.11143435019381054,0.08206380016400583,0.11143435019381054,0.26263824166276695,false,m12_joint_hybrid_synergy,P_under_expansion,-0.034901323958904995,1.0
54,2025-08-23,9,24,2067.9739648761997,1934.5660161371177,0.14207371587829024,-0.06451142567796717,0.1420737158782902,0.28806358625356304,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
55,2025-08-30,9,25,1934.5660161371177,1758.3260523751094,0.17917945654316964,-0.0911005167525474,0.1791794565431696,0.2763686236467886,false,m12_joint_hybrid_synergy,P_under_expansion,-0.0645114256779672,0.75
56,2025-09-13,8,20,1758.3260523751094,1650.7242945816097,0.16203588198212635,-0.06119556588958775,0.16203588198212635,0.2925033427856921,false,m12_joint_hybrid_synergy,P_under_expansion,-0.1497349182148081,0.5
57,2025-09-20,9,21,1650.7242945816097,1626.30839876919,0.12552943198876426,-0.014791019852656935,0.12552943198876426,0.27235729034679546,false,m12_joint_hybrid_synergy,P_under_expansion,-0.20176737105080955,0.25
58,2025-09-27,9,27,1626.30839876919,1855.2215973080915,0.17418611837693143,0.14075632808152855,0.17418611837693143,0.26763448637918275,false,m12_joint_hybrid_synergy,P_under_expansion,-0.2135740457126356,0.25
59,2025-10-04,9,26,1855.2215973080915,1858.005059205107,0.16427891969118563,0.0015003393131334019,0.16427891969118563,0.28513504442596255,false,m12_joint_hybrid_synergy,P_under_expansion,-0.1028796160791341,0.5
60,2025-10-07,1,3,1858.005059205107,1837.803494201603,0.01839468631991842,-0.010872717974270163,0.01839468631991842,0.2643088489737255,false,m12_joint_hybrid_synergy,P_under_expansion,-0.10153363109852431,0.5
61,2025-10-18,9,23,1837.803494201603,1982.920222873668,0.13612676299330595,0.07896204851602381,0.13612676299330598,0.25651340736250905,false,m12_joint_hybrid_synergy,P_under_expansion,-0.11130240253695656,0.5
62,2025-10-24,1,5,1982.920222873668,2067.57688962082,0.025602132331263683,0.042692926205809154,0.025602132331263683,0.25977382294246887,false,m12_joint_hybrid_synergy,P_under_expansion,-0.04112901973000582,1.0
63,2025-10-25,4,6,2067.57688962082,2140.8595884639694,0.050859099541712555,0.03544375989644037,0.05085909954171254,0.2737172029380562,false,m12_joint_hybrid_synergy,P_under_expansion,-0.0001920117284471834,1.0
64,2025-11-01,9,20,2140.8595884639694,2173.0763454444314,0.0994310929173891,0.015048514696649109,0.0994310929173891,0.2749693425201215,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
65,2025-11-08,9,16,2173.0763454444314,2128.6261050000785,0.10595094542257555,-0.020454983340800058,0.10595094542257555,0.2638285526270866,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
66,2025-11-15,8,22,2128.6261050000785,2193.8211947202535,0.12202669620628753,0.03062777890726477,0.12202669620628755,0.2669192803394532,false,m12_joint_hybrid_synergy,P_under_expansion,-0.020454983340800204,1.0
67,2025-11-22,9,22,2193.8211947202535,2296.9204774093723,0.1723881674734712,0.046995298859014746,0.17238816747347116,0.2685815506593757,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
68,2025-11-25,1,4,2296.9204774093723,2306.0195617923264,0.025226699678072725,0.003961427690877902,0.025226699678072725,0.2682929944891216,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
69,2025-12-06,8,20,2306.0195617923264,2116.752552523163,0.14283847233908267,-0.08207519676114887,0.14283847233908267,0.27093086736513927,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
70,2025-12-13,9,26,2116.752552523163,2222.8904288257745,0.14415145803656762,0.05014184401294117,0.14415145803656765,0.2704222566883729,false,m12_joint_hybrid_synergy,P_under_expansion,-0.08207519676114883,0.75
71,2025-12-20,9,18,2222.8904288257745,2469.358521029296,0.0962743326429953,0.11087730146632373,0.09627433264299533,0.2664845503820461,false,m12_joint_hybrid_synergy,P_under_expansion,-0.03604875446153666,1.0
72,2025-12-27,9,25,2469.358521029296,2651.7501197715496,0.10407517513751505,0.07386193506896202,0.10407517513751503,0.26607776901469,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
73,2026-01-03,4,9,2651.7501197715496,2648.492100870856,0.04868281283675841,-0.0012286296798486743,0.04868281283675841,0.2609006277715177,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
74,2026-01-10,5,14,2648.492100870856,2616.1352451874327,0.0824234419135305,-0.012217085968572027,0.08242344191353049,0.2684115297775146,false,m12_joint_hybrid_synergy,P_under_expansion,-0.001228629679848603,1.0
75,2026-01-17,2,8,2616.1352451874327,2714.7250166748836,0.05553018223379064,0.03768527321697683,0.05553018223379064,0.25525473374283214,false,m12_joint_hybrid_synergy,P_under_expansion,-0.013430705373998486,1.0
76,2026-01-20,2,7,2714.7250166748836,2633.558007719307,0.04175080142395111,-0.029898795810631817,0.04175080142395111,0.25616259030942745,false,m12_joint_hybrid_synergy,P_under_expansion,0.0,1.0
77,2026-01-24,8,25,2633.558007719307,2577.2982310266634,0.15498380882589025,-0.02136264951360072,0.15498380882589025,0.27210105495913794,false,m12_joint_hybrid_synergy,P_under_expansion,-0.029898795810631817,1.0
78,2026-01-31,9,19,2577.2982310266634,2615.751659807568,0.11724852538051438,0.01492005399995423,0.1172485253805144,0.26396476141468983,false,m12_joint_hybrid_synergy,P_under_expansion,-0.05062272782845112,0.75
79,2026-02-07,5,13,2615.751659807568,2572.8945864697807,0.09019803167214924,-0.016384228669834872,0.09019803167214921,0.26196782888070846,false,m12_joint_hybrid_synergy,P_under_expansion,-0.036457967661322255,1.0
80,2026-02-10,3,10,2572.8945864697807,2581.235806905985,0.05100243761927929,0.0032419596512304567,0.05100243761927928,0.26885181508225536,false,m12_joint_hybrid_synergy,P_under_expansion,-0.05224486065215661,0.75
81,2026-02-14,6,17,2581.235806905985,2633.9707678732516,0.10416350202751165,0.020430121427177123,0.10416350202751168,0.28690537798244126,false,m12_joint_hybrid_synergy,P_under_expansion,-0.04917227673114455,1.0
82,2026-02-17,4,12,2633.9707678732516,2613.9040217040097,0.05725136259397783,-0.007618439207449713,0.05725136259397783,0.28248759200355106,false,m12_joint_hybrid_synergy,P_under_expansion,-0.02974675088843559,1.0
