match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
13399583,1.1411840805248297,1.4474175820608897,0.0008030477048961271,23,true,true,
13415294,1.7415011846403357,1.0221964589629842,0.0006498055760338711,7,true,true,
13436762,1.2478253861155502,1.247132004403359,0.0014531658082087267,5,true,true,
13480337,1.3547697391478066,0.9329396039480491,0.0010847669425801355,9,true,true,
14032707,3.5815324709636025,0.4785056466585118,0.00013265554662927773,27,true,true,
14032708,1.092383564729287,2.2696291295040023,0.0007790633409371361,11,true,true,
14032710,2.05544834443341,0.951050616735552,0.0003517797733582006,28,true,true,
14032714,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14032715,1.8353301302117278,1.217319702671489,0.00042605932527755924,7,true,true,
14032717,0.9535857539635543,2.1229486719822646,0.0002365993760878353,9,true,true,
14032718,1.386620682422669,1.1255802173753084,0.0009610160100906887,5,true,true,
14032719,2.1846979145298815,0.666136311202467,0.0005346561248982149,28,true,true,
14032720,2.4375373518550743,0.7847937218784266,0.0008047160830200888,15,true,true,
14032721,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035482,1.2603391736358698,1.28384313926385,0.00016624077384950087,5,true,true,
14035484,1.893165335755991,0.8745869674142022,0.00021332278652847278,7,true,true,
14035485,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
14035486,1.7365599542547159,1.2001118321829887,0.0002560621162422789,29,true,true,
14035487,1.4970670121654324,1.1323247626170954,7.253696737949655e-5,5,true,true,
14035488,1.9457597682791912,0.6973913560480733,0.00020307413188641035,9,true,true,
14035489,1.6495021605836124,1.0013226049281272,0.0003728342726537624,7,true,true,
14035491,1.0271460964769796,1.3471453228054369,2.2474197129509915e-9,3,true,true,
14035492,1.1893725450244335,1.5246495274798915,0.0020578987425198905,11,true,true,
14035493,1.434881419040182,1.3808256400685663,0.00042301135528670115,7,true,true,
14035494,1.6900444193920623,0.9499778248556637,0.00051792405205728,9,true,true,
14035495,0.8158599327956401,1.7121598348007439,6.866845327784153e-6,5,true,true,
14035496,1.0011799853901517,1.7503988997922446,0.00044504494221504266,9,true,true,
14035497,1.3485374790573923,1.4271243281899726,0.00019054992086362047,9,true,true,
14035498,1.804609229628434,0.857873382581145,0.0003510871794776235,13,true,true,
14035499,1.7333488876570708,1.0240685598921833,0.0003839756080436113,5,true,true,
14035500,2.2533811191831883,0.8739952872405629,0.00013186911850764663,9,true,true,
14035501,1.7195152935932738,0.9328108440424059,0.00012985351848142075,9,true,true,
14035502,1.513858276930994,1.1596752455758252,0.0008264792388254738,11,true,true,
14035503,2.1521132521908197,0.9619966730594276,0.00010218742835176087,5,true,true,
14035504,1.4555630648089468,1.363424826977133,0.000434792694397828,7,true,true,
14035505,1.4271463135211317,1.14155553761311,8.399102968602977e-10,3,true,true,
14035506,1.334135149167075,1.4045012786495765,0.00036229167707847775,11,true,true,
14035507,0.9126337182259182,1.769079243295869,0.001103194251158075,11,true,true,
14035508,1.4368726383345163,1.187551581395489,5.422326092024762e-7,5,true,true,
14035509,1.445519412080284,1.547312797719626,0.00037258164105518585,9,true,true,
14035510,1.0674973676112007,1.491704989866469,0.00015460295960355959,5,true,true,
14035511,1.333452015078705,1.4830790600147417,1.8554000821195677e-5,7,true,true,
14035512,1.5703232312261821,1.154943474896318,0.0017454743380438586,5,true,true,
14035513,1.4104210061119198,0.9757484924845896,3.5245202323200395e-9,3,true,true,
14035514,1.0683114334764363,1.6592899575219284,0.00016060865682647043,9,true,true,
14035515,2.028151698838581,0.9532796833828893,3.682804127893411e-10,4,true,true,
14035516,1.4912780366672633,1.0787066666858764,1.1164431743929567e-8,3,true,true,
14035517,2.073216314538791,0.9350149182792383,0.00029799901870002554,5,true,true,
14035518,1.643126455633771,1.1227302642555266,0.0008168557968592268,7,true,true,
14035519,2.103300693528492,0.8073318936707542,0.00011930163354097858,5,true,true,
14035520,1.8486371928018746,1.004925324440138,4.520290676153514e-5,4,true,true,
14035521,1.5327267929713886,1.3440382119694316,0.0005048029559298176,7,true,true,
14035522,1.1363109934417697,1.6021381037661508,0.0005528058216813643,9,true,true,
14035523,1.4872242875573638,1.30572229860601,0.0010853421839077718,13,true,true,
14035524,1.60388787999343,1.1768013637128585,0.00050654315896867,9,true,true,
14035525,1.4564669003267403,1.0740378315218913,0.0012983904792970295,13,true,true,
14035526,1.0649362594013565,1.7910449869918539,7.62182810871506e-5,5,true,true,
14035527,1.5899962810300685,1.2736933070620708,0.000897844258403261,7,true,true,
14035528,1.3109271728519025,1.243281516442393,0.00011544425955746908,5,true,true,
14035529,2.8757898543696063,0.5898826115617107,0.0009532073470498701,15,true,true,
14035530,1.1988187633710834,1.479426060725743,0.00020447228043866153,7,true,true,
14035531,1.5654335751263788,1.3125431959490594,0.0012053751508423712,11,true,true,
14035532,2.001854958895283,0.9538700151458837,0.0002861188390295533,15,true,true,
14035533,1.3889692179929343,1.3889830462871793,6.367348092706713e-5,6,true,true,
14035534,1.5901642549389912,1.1251815970683734,0.002918433604485987,9,true,true,
14035535,1.1522877747813065,1.810222350633905,0.001110960400412415,7,true,true,
14035536,1.8092642319274688,0.9565605807847455,0.0001262624244548452,9,true,true,
14035538,1.3925381611079575,1.3515776510910749,0.00018894620413973065,5,true,true,
14035539,1.372544492152301,1.4483565518575325,0.0004765583665490646,7,true,true,
14035540,2.081780501835777,1.033022617844534,0.0012488732537800642,8,true,true,
14035541,1.900222337867697,1.009765794458929,0.0005661166166238235,7,true,true,
14035542,1.373302979215387,1.1825832719521678,0.0007282223285555127,7,true,true,
14035543,1.2598650230064181,1.3661098108976484,0.00012194984146929495,7,true,true,
14035544,1.9200615420752865,0.8645589741426936,0.00017899788316331943,11,true,true,
14035545,1.5333978067492073,1.37825279309953,3.7589112738596774e-5,7,true,true,
14035546,2.2624604650143003,0.6981494582651053,5.274835476200278e-5,7,true,true,
14035548,1.0240143045919348,1.746239007545497,0.00041879215632820263,7,true,true,
14035549,1.7125846412855115,1.0461349882740991,0.0001262717780127565,9,true,true,
14035550,1.3035978314049617,1.420265287767182,0.002924201409169391,17,true,true,
14035551,2.4315351165272783,0.7730159528558221,0.00021227069373270518,9,true,true,
14035552,2.1473723025178524,0.8935440944742651,0.0002916462771968011,13,true,true,
14035553,1.6630807971766348,1.1033892841813226,0.00014822166017690636,9,true,true,
14035554,1.4727749935464205,1.1774603991651773,0.0005555725956651003,13,true,true,
14035555,0.9535372873325016,1.7675797358853176,0.0006879359235221756,9,true,true,
14035556,1.4111948770953087,1.1222608439590145,0.0008745018133092519,7,true,true,
14035558,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
14035559,1.2255338024583822,1.3986033881828575,0.00020721335952940257,7,true,true,
14035560,1.5164253803074308,0.9342831162187711,1.0959234445876968e-8,23,true,true,
14035561,1.518647532003688,1.0238964383888745,0.00028146237381846155,5,true,true,
14035562,1.250253272622658,1.4686148416703038,0.000634538374784906,5,true,true,
14035563,1.445182376781582,1.2414002091869658,0.0007670427131927647,11,true,true,
14035564,1.8567683731463176,1.0015806279129196,2.4169464330554975e-5,10,true,true,
14035565,1.1357355043801673,1.232384909460998,0.0002776568531956487,5,true,true,
14035566,1.6852347265141616,1.1028764601115608,0.0002589181212418589,13,true,true,
14035567,1.4672042634395128,1.1803555510212238,0.0014326675404252582,9,true,true,
14035568,1.458572204574123,1.3238544896127622,0.0008875006613731993,15,true,true,
14035569,1.0344710565254174,1.4028224086515293,4.3811557676803955e-9,5,true,true,
14035570,1.5615154510984355,1.0384870488610367,0.0011668687857268566,9,true,true,
14035571,1.3515010105739074,1.0040516518070082,0.0005708753446672712,7,true,true,
14035572,0.9440576678497034,1.7251167840815853,0.0019450659175052445,5,true,true,
14035573,1.3733263640358309,1.1976023992844256,0.0004863098511465868,5,true,true,
14035574,1.6272941121717608,1.2093891395432685,7.158026549583955e-5,7,true,true,
14035575,0.863164506605957,1.999487332990694,0.0013553592806667802,15,true,true,
14035576,1.7908155299180677,1.0203433968678588,0.0015391789725969543,13,true,true,
14035580,0.9714541885837067,1.7231444233882922,0.0004982144119358871,7,true,true,
14035582,1.2528048273954402,1.217718295451011,0.000994157964123477,9,true,true,
14035583,2.008986682002115,0.9150832949278612,0.00038595948290295965,27,true,true,
14035585,1.5014351610123051,0.9070897523769995,0.0002993654175294077,11,true,true,
14035586,1.0660962792840813,1.7829292190461454,0.0007392643806644924,9,true,true,
14035587,1.076807599678302,1.465690389540563,0.00041473557951746804,9,true,true,
14035588,2.057812367548897,0.8523088735396201,0.0003976309508438694,9,true,true,
14035590,0.90874673212341,1.5198468853239437,0.003555804575643203,30,true,true,
14035591,1.231984841072666,1.3428391069377612,1.1521649065954018e-9,3,true,true,
14035592,1.7142741080714048,1.0133162356136576,2.7207300399430055e-5,4,true,true,
14035593,1.4462617541308405,1.2328341022216796,0.0003903582274467556,9,true,true,
14035594,1.0539605575365043,1.6365066766440322,0.0011794283411407937,9,true,true,
14035595,1.313997592428074,1.4098539051935863,0.0008208001051058511,9,true,true,
14035596,1.2730920007200777,1.2951458611252868,4.1822974665555737e-5,22,true,true,
14035597,1.4804958387641414,0.7565146563809445,4.1170647757064743e-5,5,true,true,
14035598,2.502409197409452,0.6604336921467306,0.00013815802894586704,25,true,true,
14035602,1.2271318442077195,1.485923254447209,0.0003184609659536432,5,true,true,
14035603,0.8778796244008275,2.269540073374656,7.850264914032563e-5,35,true,true,
14035604,1.5866852319513831,0.8872418244503557,0.0007288583736251411,9,true,true,
14035605,1.1489768679545203,1.2913395588813672,0.0004794023329602172,9,true,true,
14035606,1.6582972915448344,1.1143890317407108,0.00045284723485665705,9,true,true,
14035607,1.6379889039862805,1.0139898768253959,0.0003459246963297871,11,true,true,
14035608,1.9610103636429606,0.6802330941035768,0.0007359840322867853,9,true,true,
14035609,1.3329856029326002,1.4023613374876895,2.7446231610663884e-9,4,true,true,
14035610,1.1687007080210496,1.7116608264578586,0.0007142701012180703,7,true,true,
