model,spec,method,w_base,sigma,w_max,identity_spec,head_logloss,head_market_logloss,head_delta_logloss,head_ece,head_market_ece,head_mce,head_brier,head_rps,head_market_rps,head_n_obs,wide_logloss,wide_market_logloss,wide_ece,wide_market_ece,wide_brier,wide_market_brier,wide_n_obs,crps_all,crps_home,crps_away,lpd_all,lpd_all_market,lpd_small,lpd_small_market,n_small,lpd_large,lpd_large_market,n_large,n_shifted,w_median,w_p10,w_p90,var_retention_median,scope
m12_joint_hybrid_synergy,std_w0.40_s0.35,standard_gaussian,0.4,0.35,1.0,false,0.6410694242369652,0.6418155553508617,-0.000746131113896431,0.011670236063776238,0.01390748520485936,0.21916979909350798,0.22502572775326712,0.22198562607189298,0.2111040320023605,2899,0.5746345987903583,0.7089610546666291,0.010085885596426604,0.013517750433259234,0.19727914019867618,0.19752620318475883,4390,0.6254409872579336,0.6341434867707121,0.6167384877451553,-0.5746345987903567,-0.7089610546666292,-0.5492899335819265,-0.5489926687526318,1600,-0.5813073314862126,-0.9822411393253122,1483,623,0.9663640453574747,0.8300208944728575,0.9988689695853499,0.933859468827513,gate
m12_joint_hybrid_synergy,std_w0.40_s0.50,standard_gaussian,0.4,0.5,1.0,false,0.6419131963901938,0.6418155553508617,9.764103933218582e-5,0.012702389536373713,0.01390748520485936,0.2704124507678014,0.2253997948889891,0.22285766989134156,0.2111040320023605,2899,0.5753319836161053,0.7089610546666291,0.011478934106091222,0.013517750433259234,0.19757858952936966,0.19752620318475883,4390,0.626408363465219,0.6357685647943947,0.6170481621360432,-0.5753319836161039,-0.7089610546666292,-0.5493243819585649,-0.5489926687526318,1600,-0.5830781284322897,-0.9822411393253122,1483,623,0.9832758810965658,0.9096441088795924,0.9994455283670889,0.9668314585162978,gate
m12_joint_hybrid_synergy,std_w0.40_s0.75,standard_gaussian,0.4,0.75,1.0,false,0.6426012497839374,0.6418155553508617,0.0007856944330757454,0.011327006962895436,0.01390748520485936,0.18009377269262142,0.22570397895148755,0.2236078495096031,0.2111040320023605,2899,0.5758793379167616,0.7089610546666291,0.010362399797983668,0.013517750433259234,0.19781342561678125,0.19752620318475883,4390,0.6272765176506907,0.6370246808139556,0.6175283544874259,-0.5758793379167612,-0.7089610546666292,-0.5493300129396801,-0.5489926687526318,1600,-0.5845921394133371,-0.9822411393253122,1483,623,0.9925086606912867,0.9580166272481567,0.9997535048555184,0.9850734415818776,gate
m12_joint_hybrid_synergy,std_w0.40_s1.00,standard_gaussian,0.4,1.0,1.0,false,0.6429065049349226,0.6418155553508617,0.001090949584060974,0.010751132226385983,0.01390748520485936,0.18740369319117,0.22583930357674092,0.22394824915236158,0.2111040320023605,2899,0.5761181453312408,0.7089610546666291,0.009491083751267651,0.013517750433259234,0.197916299258197,0.19752620318475883,4390,0.6276821525671064,0.6375557174388136,0.6178085876953995,-0.5761181453312407,-0.7089610546666292,-0.5493281069585825,-0.5489926687526318,1600,-0.5852771116264607,-0.9822411393253122,1483,623,0.9957745432304388,0.9760102180516768,0.9998613340146564,0.9915669409568787,gate
m12_joint_hybrid_synergy,std_w0.55_s0.15,standard_gaussian,0.55,0.15,1.0,false,0.6400616690981029,0.6418155553508617,-0.0017538862527587407,0.009408330639239161,0.01390748520485936,0.23006742070258424,0.2245480118348713,0.22116609782248442,0.2111040320023605,2899,0.5736890533646611,0.7089610546666291,0.008375710275065215,0.013517750433259234,0.19684707520827774,0.19752620318475883,4390,0.6243412372320077,0.6317909841177248,0.616891490346291,-0.5736890533646593,-0.7089610546666292,-0.5492146399021434,-0.5489926687526318,1600,-0.5797269627498648,-0.9822411393253122,1483,623,0.8786993438784725,0.6233856600507343,0.9954009359044758,0.7721125436004063,gate
m12_joint_hybrid_synergy,std_w0.55_s0.25,standard_gaussian,0.55,0.25,1.0,false,0.6408278452162341,0.6418155553508617,-0.0009877101346275063,0.011107310013028903,0.01390748520485936,0.24605540698225814,0.22490606993831666,0.2218299749607871,0.2111040320023605,2899,0.5743919753731784,0.7089610546666291,0.010242418108418482,0.013517750433259234,0.19716663928821612,0.19752620318475883,4390,0.6252115132380471,0.633651230206182,0.6167717962699122,-0.5743919753731803,-0.7089610546666292,-0.5492478707617957,-0.5489926687526318,1600,-0.5808933449927566,-0.9822411393253122,1483,623,0.9518866566773805,0.7842478930669934,0.9983388901365242,0.9060882084522752,gate
m12_joint_hybrid_synergy,std_w0.55_s0.35,standard_gaussian,0.55,0.35,1.0,false,0.6415530779092723,0.6418155553508617,-0.00026247744158935937,0.012939405294667888,0.01390748520485936,0.266966975536301,0.22523505384330855,0.22251421012572475,0.2111040320023605,2899,0.5750222177636286,0.7089610546666291,0.010997431558359869,0.013517750433259234,0.19744238715045864,0.19752620318475883,4390,0.6260085451931257,0.6350824842387643,0.6169346061474869,-0.5750222177636312,-0.7089610546666292,-0.5492987911211175,-0.5489926687526318,1600,-0.5823296434234245,-0.9822411393253122,1483,623,0.974773034018106,0.8725156708546431,0.9991517271890124,0.9501824682245291,gate
m12_joint_hybrid_synergy,std_w0.55_s0.50,standard_gaussian,0.55,0.5,1.0,false,0.6422425481867353,0.6418155553508617,0.000426992835873663,0.011814137948051076,0.01390748520485936,0.20940539580611528,0.2255435811912716,0.22322481173883085,0.2111040320023605,2899,0.5755903776891189,0.7089610546666291,0.010699412534992743,0.013517750433259234,0.19768831086770522,0.19752620318475883,4390,0.6268279060084746,0.6363738989389885,0.6172819130779604,-0.5755903776891191,-0.7089610546666292,-0.5493237210357659,-0.5489926687526318,1600,-0.583802524247144,-0.9822411393253122,1483,623,0.9874569108224244,0.9322330816596943,0.9995841462753166,0.9750711508266298,gate
m12_joint_hybrid_synergy,std_w0.55_s0.75,standard_gaussian,0.55,0.75,1.0,false,0.642783879790842,0.6418155553508617,0.0009683244399802948,0.010654714898883342,0.01390748520485936,0.1850404595439099,0.22578451026705962,0.2238135634036638,0.2111040320023605,2899,0.576021196038505,0.7089610546666291,0.009313783206534683,0.013517750433259234,0.19787427464784196,0.19752620318475883,4390,0.6275213132921004,0.6373419811500386,0.6177006454341625,-0.576021196038506,-0.7089610546666292,-0.5493278655257678,-0.5489926687526318,1600,-0.585002283917261,-0.9822411393253122,1483,623,0.994381495518465,0.9685124704361177,0.9998151286416388,0.9887945586490386,gate
m12_joint_hybrid_synergy,std_w0.55_s1.00,standard_gaussian,0.55,1.0,1.0,false,0.6430188760460842,0.6418155553508617,0.001203320695222554,0.010418444949898907,0.01390748520485936,0.19046519393446815,0.22588912962101765,0.22407540878496207,0.2111040320023605,2899,0.5762051244945884,0.7089610546666291,0.009270966546486832,0.013517750433259234,0.1979538238705838,0.19752620318475883,4390,0.6278356501457102,0.6377452427805397,0.6179260575108806,-0.5762051244945882,-0.7089610546666292,-0.5493265074789869,-0.5489926687526318,1600,-0.5855310452374651,-0.9822411393253122,1483,623,0.996830907422829,0.9820076635387576,0.9998960005109923,0.9936718579996587,gate
m12_joint_hybrid_synergy,std_w0.70_s0.15,standard_gaussian,0.7,0.15,1.0,false,0.6409145823329998,0.6418155553508617,-0.0009009730178618502,0.009623840423800298,0.01390748520485936,0.1696370926286052,0.22492673260821802,0.2220148160790012,0.2111040320023605,2899,0.574434501820086,0.7089610546666291,0.008667897328790268,0.013517750433259234,0.19716892306721587,0.19752620318475883,4390,0.6252920527590049,0.633645008086724,0.6169390974312857,-0.5744345018200858,-0.7089610546666292,-0.5492497068333548,-0.5489926687526318,1600,-0.5813495294908406,-0.9822411393253122,1483,623,0.9191328959189816,0.7489237733671561,0.9969339572696505,0.8448052833239461,gate
m12_joint_hybrid_synergy,std_w0.70_s0.25,standard_gaussian,0.7,0.25,1.0,false,0.6415521304569265,0.6418155553508617,-0.0002634248939351602,0.01316869422788801,0.01390748520485936,0.17963403113483034,0.22522497294777058,0.22258352585836497,0.2111040320023605,2899,0.5749923981702533,0.7089610546666291,0.011175619587369344,0.013517750433259234,0.1974232008204117,0.19752620318475883,4390,0.6260509234652616,0.6350594145007018,0.6170424324298215,-0.5749923981702549,-0.7089610546666292,-0.5492725990679703,-0.5489926687526318,1600,-0.5824031825900762,-0.9822411393253122,1483,623,0.9679244377849203,0.8561652620446623,0.9988925934243494,0.9368777178354026,gate
m12_joint_hybrid_synergy,std_w0.70_s0.35,standard_gaussian,0.7,0.35,1.0,false,0.6420981514478302,0.6418155553508617,0.00028259609696856813,0.012476316730327517,0.01390748520485936,0.20981759619623364,0.2254748024474384,0.22310348181498743,0.2111040320023605,2899,0.5754594741710173,0.7089610546666291,0.011447872924050183,0.013517750433259234,0.19762914423043135,0.19752620318475883,4390,0.6266794466106851,0.636097508303124,0.6172613849182464,-0.5754594741710162,-0.7089610546666292,-0.5493064939423177,-0.5489926687526318,1600,-0.5835107451505455,-0.9822411393253122,1483,623,0.9831820226787373,0.9150104472364288,0.9994344847926749,0.9666468898856156,gate
m12_joint_hybrid_synergy,std_w0.70_s0.50,standard_gaussian,0.7,0.5,1.0,false,0.6425950658536668,0.6418155553508617,0.0007795105028051141,0.011317398958921395,0.01390748520485936,0.18214829597418966,0.22569909304528882,0.22361573008788735,0.2111040320023605,2899,0.575867463793336,0.7089610546666291,0.010347770186044845,0.013517750433259234,0.197807088703018,0.19752620318475883,4390,0.6272865010513106,0.6370027695033637,0.6175702325992573,-0.5758674637933369,-0.7089610546666292,-0.5493229240485475,-0.5489926687526318,1600,-0.584586035105299,-0.9822411393253122,1483,623,0.9916379405482829,0.9548220544397962,0.9997227641835444,0.9833458051773574,gate
m12_joint_hybrid_synergy,std_w0.70_s0.75,standard_gaussian,0.7,0.75,1.0,false,0.6429728135675058,0.6418155553508617,0.0011572582166441414,0.010660983630830132,0.01390748520485936,0.1898781244639992,0.22586830265512844,0.22402609816768446,0.2111040320023605,2899,0.5761680802750657,0.7089610546666291,0.009431647352590559,0.013517750433259234,0.1979376230060412,0.19752620318475883,4390,0.6277766777146229,0.637664372903426,0.6178889825258198,-0.5761680802750663,-0.7089610546666292,-0.5493257870453888,-0.5489926687526318,1600,-0.5854280804448785,-0.9822411393253122,1483,623,0.9962543303456433,0.9790083136240784,0.9998767524277592,0.9925226907411127,gate
m12_joint_hybrid_synergy,std_w0.70_s1.00,standard_gaussian,0.7,1.0,1.0,false,0.6431335374463465,0.6418155553508617,0.0013179820954848376,0.009668353844199073,0.01390748520485936,0.1922580376855126,0.22594015299328407,0.22420512366512646,0.2111040320023605,2899,0.5762939153883911,0.7089610546666291,0.008646842294164098,0.013517750433259234,0.19799226115560972,0.19752620318475883,4390,0.6279929815330099,0.637936406103295,0.6180495569627248,-0.5762939153883908,-0.7089610546666292,-0.5493249502862989,-0.5489926687526318,1600,-0.5857905776643783,-0.9822411393253122,1483,623,0.9978872716152194,0.9880051090258384,0.9999306670073282,0.9957790068544391,gate
m12_joint_hybrid_synergy,std_w0.85_s0.15,standard_gaussian,0.85,0.15,1.0,false,0.6420191400213578,0.6418155553508617,0.000203584670496193,0.011833812943841724,0.01390748520485936,0.17881469446815326,0.22542649552546903,0.22311506252290797,0.2111040320023605,2899,0.5753667160672894,0.7089610546666291,0.011330849171078334,0.013517750433259234,0.19757822605276468,0.19752620318475883,4390,0.6266213396070511,0.635831744484699,0.6174109347294033,-0.5753667160672896,-0.7089610546666292,-0.5492848770421209,-0.5489926687526318,1600,-0.5835581456266064,-0.9822411393253122,1483,623,0.9595664479594908,0.874461886683578,0.9984669786348253,0.9207677687904774,gate
m12_joint_hybrid_synergy,std_w0.85_s0.25,standard_gaussian,0.85,0.25,1.0,false,0.642400138395844,0.6418155553508617,0.000584583044982323,0.011108821832212418,0.01390748520485936,0.1864040812025971,0.22560509599360273,0.22346331659515775,0.2111040320023605,2899,0.5756886600477267,0.7089610546666291,0.01037257344331638,0.013517750433259234,0.1977253984061894,0.19752620318475883,4390,0.6270888416398868,0.6366223894233807,0.6175552938563926,-0.5756886600477276,-0.7089610546666292,-0.5492967133566401,-0.5489926687526318,1600,-0.5842187736929001,-0.9822411393253122,1483,623,0.9839622188924602,0.9280826310223311,0.9994462967121747,0.9681816483513108,gate
m12_joint_hybrid_synergy,std_w0.85_s0.35,standard_gaussian,0.85,0.35,1.0,false,0.6427038548446629,0.6418155553508617,0.0008882994938012034,0.010990564428826325,0.01390748520485936,0.18871753236980293,0.22574506927175914,0.2237555975353892,0.2111040320023605,2899,0.5759447738165527,0.7089610546666291,0.009842125872800724,0.013517750433259234,0.1978390868670181,0.19752620318475883,4390,0.6274504134461667,0.6371802211472156,0.6177206057451177,-0.5759447738165524,-0.7089610546666292,-0.5493139064795544,-0.5489926687526318,1600,-0.5848446550473152,-0.9822411393253122,1483,623,0.9915910113393687,0.9575052236182144,0.9997172423963374,0.9832527338107726,gate
m12_joint_hybrid_synergy,std_w0.85_s0.50,standard_gaussian,0.85,0.5,1.0,false,0.6429707774831729,0.6418155553508617,0.0011552221323112288,0.010655885893513253,0.01390748520485936,0.1913859334270307,0.22586647233801846,0.22403131629653164,0.2111040320023605,2899,0.5761630317571446,0.7089610546666291,0.009429214936892494,0.013517750433259234,0.19793494508470896,0.19752620318475883,4390,0.6277836849300645,0.6376532076804107,0.6179141621797183,-0.5761630317571447,-0.7089610546666292,-0.5493222571151893,-0.5489926687526318,1600,-0.5854276167386148,-0.9822411393253122,1483,623,0.9958189702741415,0.9774110272198981,0.9998613820917722,0.9916554215684807,gate
m12_joint_hybrid_synergy,std_w0.85_s0.75,standard_gaussian,0.85,0.75,1.0,false,0.6431681003051207,0.6418155553508617,0.0013525449542590717,0.009690525951000275,0.01390748520485936,0.1940406143873663,0.22595539859037284,0.224245653159429,0.2111040320023605,2899,0.5763199957377866,0.7089610546666291,0.00866190949304666,0.013517750433259234,0.19800349118887614,0.19752620318475883,4390,0.6280426301407388,0.6379916067103747,0.6180936535711029,-0.5763199957377875,-0.7089610546666292,-0.5493238174485701,-0.5489926687526318,1600,-0.5858694785653259,-0.9822411393253122,1483,623,0.9981271651728216,0.9895041568120392,0.9999383762138796,0.9962578378580997,gate
m12_joint_hybrid_synergy,std_w0.85_s1.00,standard_gaussian,0.85,1.0,1.0,false,0.6432505059006857,0.6418155553508617,0.00143495054982401,0.010020978271357266,0.01390748520485936,0.19420354832521602,0.22599238529671528,0.22433744475241543,0.2111040320023605,2899,0.5763845236978368,0.7089610546666291,0.008881100247171356,0.013517750433259234,0.19803161737760697,0.19752620318475883,4390,0.6281541623248741,0.6381291573413381,0.6181791673084103,-0.5763845236978377,-0.7089610546666292,-0.5493234439649635,-0.5489926687526318,1600,-0.5860557114884039,-0.9822411393253122,1483,623,0.9989436358076097,0.9940025545129192,0.9999653335036641,0.9978883875212194,gate
m12_joint_hybrid_synergy,std_w1.00_s0.15,standard_gaussian,1.0,0.15,1.0,true,0.6433697999906764,0.6418155553508617,0.0015542446398147947,0.00995616723169428,0.01390748520485936,0.19640169051638687,0.22604583756864916,0.22447242161176623,0.2111040320023605,2899,0.5764769565409588,0.7089610546666291,0.008839679625602309,0.013517750433259234,0.19807189852433346,0.19752620318475883,4390,0.6283192113476559,0.6383234483339266,0.6183149743613853,-0.5764769565409603,-0.7089610546666292,-0.549321997140773,-0.5489926687526318,1600,-0.5863264534280231,-0.9822411393253122,1483,623,1.0,1.0,1.0,1.0,gate
m12_joint_hybrid_synergy,sta_w0.25,static_geometric,0.25,NaN,1.0,false,0.6401800640328046,0.6418155553508617,-0.0016354913180570696,0.010498560668746684,0.01390748520485936,0.14214890869503383,0.22461598435543842,0.22042209567013432,0.2111040320023605,2899,0.5735791310483326,0.7089610546666291,0.009017920268805931,0.013517750433259234,0.1967914689641327,0.19752620318475883,4390,0.6241605773522474,0.6285213434348368,0.6197998112696579,-0.5735791310483304,-0.7089610546666292,-0.5493074320339605,-0.5489926687526318,1600,-0.5805025730683567,-0.9822411393253122,1483,623,0.25,0.25,0.25,0.0625,gate
m12_joint_hybrid_synergy,sta_w0.40,static_geometric,0.4,NaN,1.0,false,0.6399401978837257,0.6418155553508617,-0.001875357467135963,0.014881402003888747,0.01390748520485936,0.230009893064395,0.22450072223758571,0.22041301172442182,0.2111040320023605,2899,0.573504121594203,0.7089610546666291,0.011537650510672856,0.013517750433259234,0.19675474254385644,0.19752620318475883,4390,0.6237321624697658,0.6292346765124424,0.6182296484270894,-0.5735041215942028,-0.7089610546666292,-0.5492957180629221,-0.5489926687526318,1600,-0.5797642592306738,-0.9822411393253122,1483,623,0.4,0.4,0.4,0.16000000000000003,gate
m12_joint_hybrid_synergy,sta_w0.55,static_geometric,0.55,NaN,1.0,false,0.6401528825908497,0.6418155553508617,-0.001662672760011974,0.016484182710524067,0.01390748520485936,0.23044395902036774,0.2245864976129864,0.2207988525662715,0.2111040320023605,2899,0.5737747881720531,0.7089610546666291,0.012973366630660343,0.013517750433259234,0.19686870159709532,0.19752620318475883,4390,0.6239540276913744,0.6306157339876549,0.6172923213950943,-0.5737747881720527,-0.7089610546666292,-0.54929497992235,-0.5489926687526318,1600,-0.5800181897543638,-0.9822411393253122,1483,623,0.55,0.55,0.55,0.30250000000000005,gate
m12_joint_hybrid_synergy,sta_w0.70,static_geometric,0.7,NaN,1.0,false,0.6408030015783895,0.6418155553508617,-0.0010125537724721134,0.015474285917872893,0.01390748520485936,0.14626806292988626,0.22487343728308729,0.22159659008409732,0.2111040320023605,2899,0.5743709549187996,0.7089610546666291,0.013834727855375442,0.013517750433259234,0.19712900567308472,0.19752620318475883,4390,0.6248023962383679,0.6326162747231261,0.6169885177536095,-0.5743709549187991,-0.7089610546666292,-0.5493004029236271,-0.5489926687526318,1600,-0.5812211654441548,-0.9822411393253122,1483,623,0.7,0.7,0.7,0.48999999999999994,gate
m12_joint_hybrid_synergy,sta_w0.85,static_geometric,0.85,NaN,1.0,false,0.6418783055901269,0.6418155553508617,6.275023926527457e-5,0.013276212313510286,0.01390748520485936,0.1776610302243903,0.22536056197891677,0.22281870560677952,0.2111040320023605,2899,0.5752759507200176,0.7089610546666291,0.011608771966043215,0.013517750433259234,0.19753142265104104,0.19752620318475883,4390,0.6262606191193926,0.6351962288550245,0.6173250093837604,-0.575275950720017,-0.7089610546666292,-0.5493094679559373,-0.5489926687526318,1600,-0.5833348223479359,-0.9822411393253122,1483,623,0.85,0.85,0.85,0.7224999999999999,gate
m12_joint_hybrid_synergy,sta_w1.00,static_geometric,1.0,NaN,1.0,true,0.6433697999906764,0.6418155553508617,0.0015542446398147947,0.00995616723169428,0.01390748520485936,0.19640169051638687,0.22604583756864916,0.22447242161176623,0.2111040320023605,2899,0.5764769565409588,0.7089610546666291,0.008839679625602309,0.013517750433259234,0.19807189852433346,0.19752620318475883,4390,0.6283192113476559,0.6383234483339266,0.6183149743613853,-0.5764769565409603,-0.7089610546666292,-0.549321997140773,-0.5489926687526318,1600,-0.5863264534280231,-0.9822411393253122,1483,623,1.0,1.0,1.0,1.0,gate
m05_joint_production_wealth,inv_w0.25_s0.15,inverse_gaussian,0.25,0.15,1.0,false,0.642705542779804,0.6418155553508617,0.0008899874289423071,0.010136911754648616,0.01390748520485936,0.08207151447177402,0.2257396443317494,0.22297475600730965,0.2111040320023605,2899,0.5755314426828118,0.7089610546666291,0.008735029862008371,0.013517750433259234,0.19763370172259656,0.19752620318475883,4390,0.6260487584623098,0.635693812001702,0.6164037049229172,-0.575531442682811,-0.7089610546666292,-0.5556640076083212,-0.5547803098644484,1605,-0.5857913806314032,-0.9827898096361293,1406,623,0.4306228133110952,0.25820468718227624,0.8628916413235597,0.18543601747887337,gate
m05_joint_production_wealth,inv_w0.25_s0.25,inverse_gaussian,0.25,0.25,1.0,false,0.6415532795043357,0.6418155553508617,-0.00026227584652593894,0.006971796322288979,0.01390748520485936,0.021025231136813427,0.22519116491276758,0.22207691492106665,0.2111040320023605,2899,0.5746061681210666,0.7089610546666291,0.006937874487353946,0.013517750433259234,0.19720525302709369,0.19752620318475883,4390,0.6249577117733022,0.6330733982196363,0.616842025326968,-0.5746061681210686,-0.7089610546666292,-0.5554437664488695,-0.5547803098644484,1605,-0.5840352249780351,-0.9827898096361293,1406,623,0.3208225948109902,0.25296408954819216,0.5932016224669211,0.10292713921017926,gate
m05_joint_production_wealth,inv_w0.25_s0.35,inverse_gaussian,0.25,0.35,1.0,false,0.64091454415318,0.6418155553508617,-0.0009010111976816004,0.01311236848741399,0.01390748520485936,0.042930317229182335,0.22490113079897373,0.22151819455462157,0.2111040320023605,2899,0.5740093452380451,0.7089610546666291,0.01167085525732258,0.013517750433259234,0.19694886201740475,0.19752620318475883,4390,0.6242996643907137,0.631388571543886,0.6172107572375418,-0.5740093452380457,-0.7089610546666292,-0.5553531619997125,-0.5547803098644484,1605,-0.5826135023465205,-0.9827898096361293,1406,623,0.28701125479512957,0.2515137571605032,0.45108035596746177,0.08237546091521457,gate
m05_joint_production_wealth,inv_w0.25_s0.50,inverse_gaussian,0.25,0.5,1.0,false,0.6405132954418953,0.6418155553508617,-0.0013022599089663744,0.0067579713143300045,0.01390748520485936,0.07754057788597984,0.22473058089215858,0.22108675449644244,0.2111040320023605,2899,0.5736347870852554,0.7089610546666291,0.007305013693504714,0.013517750433259234,0.19679818237234054,0.19752620318475883,4390,0.6238868014163669,0.6301485979488695,0.6176250048838644,-0.5736347870852534,-0.7089610546666292,-0.5553172931625716,-0.5547803098644484,1605,-0.5816656682307841,-0.9827898096361293,1406,623,0.26836957950393825,0.25074212315441097,0.35636384329525506,0.07202223133866713,gate
m05_joint_production_wealth,inv_w0.25_s0.75,inverse_gaussian,0.25,0.75,1.0,false,0.6403393948785803,0.6418155553508617,-0.0014761604722813848,0.007881471267312907,0.01390748520485936,0.08669592652205071,0.22466813958859397,0.22081585094374348,0.2111040320023605,2899,0.5734917799998188,0.7089610546666291,0.0081377204303877,0.013517750433259234,0.19674958954960686,0.19752620318475883,4390,0.6237443898362639,0.6294226293296997,0.6180661503428281,-0.573491779999818,-0.7089610546666292,-0.555307772789042,-0.5547803098644484,1605,-0.5813206480285543,-0.9827898096361293,1406,623,0.258220520163706,0.250329923217541,0.29928588137716455,0.0666778370611375,gate
m05_joint_production_wealth,inv_w0.25_s1.00,inverse_gaussian,0.25,1.0,1.0,false,0.6403033475796768,0.6418155553508617,-0.0015122077711848814,0.0070391455092725244,0.01390748520485936,0.17290249793076573,0.22466043413550393,0.22071805587943724,0.2111040320023605,2899,0.5734726269269225,0.7089610546666291,0.006803447656506398,0.013517750433259234,0.19674761483916073,0.19752620318475883,4390,0.6237400877612804,0.6291763950016066,0.6183037805209545,-0.5734726269269231,-0.7089610546666292,-0.5553063439242961,-0.5547803098644484,1605,-0.5812924235214599,-0.9827898096361293,1406,623,0.2546351880602824,0.2501855996717292,0.27813491591912676,0.06483907900728808,gate
m05_joint_production_wealth,inv_w0.40_s0.15,inverse_gaussian,0.4,0.15,1.0,false,0.6426386005087679,0.6418155553508617,0.0008230451579062104,0.009988702782433334,0.01390748520485936,0.184158969018266,0.22570749998701764,0.2231070300752164,0.2111040320023605,2899,0.5754363684249862,0.7089610546666291,0.009310368098406902,0.013517750433259234,0.1975986405444488,0.19752620318475883,4390,0.6260802046911108,0.6359232336267147,0.6162371757555071,-0.575436368424987,-0.7089610546666292,-0.5555519432014838,-0.5547803098644484,1605,-0.5859237096298606,-0.9827898096361293,1406,623,0.5444982506488761,0.406563749745821,0.8903133130588476,0.2964783514460294,gate
m05_joint_production_wealth,inv_w0.40_s0.25,inverse_gaussian,0.4,0.25,1.0,false,0.6415549814779926,0.6418155553508617,-0.000260573872869041,0.008284645841852218,0.01390748520485936,0.05067347434708752,0.22519573796327838,0.2222337756440013,0.2111040320023605,2899,0.5745835274743212,0.7089610546666291,0.007615857307450835,0.013517750433259234,0.19720540190082755,0.19752620318475883,4390,0.6249850773601949,0.6335929654128222,0.616377189307568,-0.5745835274743197,-0.7089610546666292,-0.5553816336662807,-0.5547803098644484,1605,-0.5841737923016908,-0.9827898096361293,1406,623,0.45665807584879214,0.4023712716385538,0.6745612979735369,0.2085365994340316,gate
m05_joint_production_wealth,inv_w0.40_s0.35,inverse_gaussian,0.4,0.35,1.0,false,0.6409126893702287,0.6418155553508617,-0.0009028659806329387,0.007628712548442531,0.01390748520485936,0.019642285754179034,0.2249042982384823,0.22166243104614744,0.2111040320023605,2899,0.5740146994178924,0.7089610546666291,0.008136786350225342,0.013517750433259234,0.19695958320884077,0.19752620318475883,4390,0.6242750789443613,0.6320614172259561,0.6164887406627664,-0.5740146994178932,-0.7089610546666292,-0.55531568995518,-0.5547803098644484,1605,-0.582751309131175,-0.9827898096361293,1406,623,0.4296090038361037,0.4012110057284026,0.5608642847739694,0.18456389652017882,gate
m05_joint_production_wealth,inv_w0.40_s0.50,inverse_gaussian,0.4,0.5,1.0,false,0.6404609940317421,0.6418155553508617,-0.001354561319119596,0.008347722829396527,0.01390748520485936,0.2897600437742406,0.2247085777658882,0.22119969382765106,0.2111040320023605,2899,0.5736198322199709,0.7089610546666291,0.008611792172460385,0.013517750433259234,0.19679701920431716,0.19752620318475883,4390,0.6237545282614865,0.6308863477044142,0.6166227088185589,-0.5736198322199711,-0.7089610546666292,-0.5552932923791309,-0.5547803098644484,1605,-0.5816940128694211,-0.9827898096361293,1406,623,0.4146956636031506,0.4005936985235288,0.4850910746362041,0.17197249349800722,gate
m05_joint_production_wealth,inv_w0.40_s0.75,inverse_gaussian,0.4,0.75,1.0,false,0.6402101753050248,0.6418155553508617,-0.0016053800458368794,0.0070343795788950555,0.01390748520485936,0.09154929208696842,0.22460803353718006,0.22089005542170784,0.2111040320023605,2899,0.5734192047524387,0.7089610546666291,0.00720732029623862,0.013517750433259234,0.19672053086503938,0.19752620318475883,4390,0.6234693199950095,0.6301461073922119,0.6167925325978074,-0.5734192047524375,-0.7089610546666292,-0.5552912990251748,-0.5547803098644484,1605,-0.5811455233416022,-0.9827898096361293,1406,623,0.40657641613096485,0.40026393857403286,0.43942870510173165,0.16530438217151394,gate
m05_joint_production_wealth,inv_w0.40_s1.00,inverse_gaussian,0.4,1.0,1.0,false,0.6401299541349597,0.6418155553508617,-0.0016856012159019995,0.007360236198998969,0.01390748520485936,0.07746731495431426,0.2245788220442122,0.22077179067233824,0.2111040320023605,2899,0.573362708241388,0.7089610546666291,0.008101109162521282,0.013517750433259234,0.19670124735895547,0.19752620318475883,4390,0.6233841721734098,0.6298744248910778,0.6168939194557417,-0.5733627082413866,-0.7089610546666292,-0.5552928735887196,-0.5547803098644484,1605,-0.5809923448261326,-0.9827898096361293,1406,623,0.40370815044822594,0.4001484797373834,0.4225079327353014,0.16298027074395477,gate
m05_joint_production_wealth,inv_w0.55_s0.15,inverse_gaussian,0.55,0.15,1.0,false,0.6426334695549423,0.6418155553508617,0.0008179142040806164,0.009703322113646969,0.01390748520485936,0.09351879922519571,0.2257038362123572,0.22329086807991258,0.2111040320023605,2899,0.5753918292037075,0.7089610546666291,0.009622508302319505,0.013517750433259234,0.1975860635648114,0.19752620318475883,4390,0.6261950614379652,0.6362406032964677,0.6161495195794628,-0.5753918292037058,-0.7089610546666292,-0.5554518953013373,-0.5547803098644484,1605,-0.5861650446857884,-0.9827898096361293,1406,623,0.6583736879866571,0.5549228123093658,0.9177349847941357,0.4334559166817201,gate
