model,spec,family,n_obs,logloss,market_logloss,brier,market_brier,ece,market_ece,mce
m05_joint_production_wealth,std_A_pool,ou_15,116,0.5762752498070502,0.5785496986547277,0.19317664871219195,0.19372443296377037,0.03256545889203708,0.03517861886821262,0.1879119254276558
m05_joint_production_wealth,std_A_pool,ou_25,432,0.6891120899616509,0.6985069307120938,0.2479585216121652,0.25245546292115817,0.024378885999030233,0.06546870710964538,0.1192700968789005
m05_joint_production_wealth,std_A_pool,ou_35,178,0.6561365836700574,0.6455359798910608,0.23164090323029402,0.2263347334633069,0.04775620887930498,0.033705618499318184,0.24764809871002946
m05_joint_production_wealth,std_A_pool,btts,156,0.6691887640290726,0.6592616234604256,0.23811070431589457,0.23324959819567326,0.04659836529851407,0.037558440538183614,0.06102662913404577
m05_joint_production_wealth,std_B_full,1x2,1560,0.6119921031766384,0.6123176118070058,0.21121827697400505,0.21123299931682585,0.01873839413795467,0.013663985325952959,0.08359354581409639
m05_joint_production_wealth,std_B_full,ou_05,69,0.18311955396330606,0.17543686512069756,0.04217957211662856,0.04130051115296987,0.03189035191650432,0.026146786813518074,0.10297879135563337
m05_joint_production_wealth,std_B_full,ou_15,116,0.5762419149955257,0.5785496986547277,0.19316607873606634,0.19372443296377037,0.032519323242743044,0.03517861886821262,0.18781986347485657
m05_joint_production_wealth,std_B_full,ou_25,432,0.6891232860452539,0.6985069307120938,0.2479635080187639,0.25245546292115817,0.019748116023304712,0.06546870710964538,0.11966812396548537
m05_joint_production_wealth,std_B_full,ou_35,178,0.6556764882818332,0.6455359798910608,0.23142979703898237,0.2263347334633069,0.04627123211561252,0.033705618499318184,0.2446891616656638
m05_joint_production_wealth,std_B_full,btts,156,0.6691761768974407,0.6592616234604256,0.23810506366868445,0.23324959819567326,0.059711799822190346,0.037558440538183614,0.0788220329386321
m05_joint_production_wealth,std_B_anch,1x2,1560,0.6119873132152263,0.6123176118070058,0.2112154165306893,0.21123299931682585,0.01803589023112997,0.013663985325952959,0.08277905332204849
m05_joint_production_wealth,std_B_anch,ou_05,69,0.18326480047908242,0.17543686512069756,0.042198325352157964,0.04130051115296987,0.03182956378789171,0.026146786813518074,0.10343259656162263
m05_joint_production_wealth,std_B_anch,ou_15,116,0.5765463421147936,0.5785496986547277,0.19328485102410214,0.19372443296377037,0.033281108522918226,0.03517861886821262,0.18725642990024716
m05_joint_production_wealth,std_B_anch,ou_25,432,0.6890497449809942,0.6985069307120938,0.24792993486582143,0.25245546292115817,0.024463676011725912,0.06546870710964538,0.11826138785981216
m05_joint_production_wealth,std_B_anch,ou_35,178,0.6561702485190287,0.6455359798910608,0.23165815750828125,0.2263347334633069,0.04768615054253927,0.033705618499318184,0.2483795851766461
m05_joint_production_wealth,std_B_anch,btts,156,0.669102365868987,0.6592616234604256,0.23806852861016586,0.23324959819567326,0.060337482770724475,0.037558440538183614,0.07332605486455412
m05_joint_production_wealth,std_C_sqrt,1x2,1560,0.6119912879395772,0.6123176118070058,0.21121850820406932,0.21123299931682585,0.017973171535834883,0.013663985325952959,0.08482730035367902
m05_joint_production_wealth,std_C_sqrt,ou_05,69,0.18306961646110212,0.17543686512069756,0.042173827766941036,0.04130051115296987,0.031915679200641665,0.026146786813518074,0.10290000969729252
m05_joint_production_wealth,std_C_sqrt,ou_15,116,0.5762697323071785,0.5785496986547277,0.1931751503838595,0.19372443296377037,0.032545625747383594,0.03517861886821262,0.18787873718365017
m05_joint_production_wealth,std_C_sqrt,ou_25,432,0.6891103738596167,0.6985069307120938,0.24795745303060152,0.25245546292115817,0.024376609694137442,0.06546870710964538,0.11942618800516192
m05_joint_production_wealth,std_C_sqrt,ou_35,178,0.6559798254568174,0.6455359798910608,0.23156970343001057,0.2263347334633069,0.047201121037882716,0.033705618499318184,0.2467059339131868
m05_joint_production_wealth,std_C_sqrt,btts,156,0.6691945353794392,0.6592616234604256,0.2381136643547073,0.23324959819567326,0.04671167965333811,0.037558440538183614,0.06112583935171323
m05_joint_production_wealth,std_D_sup,1x2,1560,0.6119894449236174,0.6123176118070058,0.21121680383477978,0.21123299931682585,0.017563187115207473,0.013663985325952959,0.08379455440607142
m05_joint_production_wealth,std_D_sup,ou_05,69,0.18297970550659878,0.17543686512069756,0.04216236345153829,0.04130051115296987,0.03195283252812522,0.026146786813518074,0.10265053819744752
m05_joint_production_wealth,std_D_sup,ou_15,116,0.5761371488347957,0.5785496986547277,0.19312409788845725,0.19372443296377037,0.032227152581095646,0.03517861886821262,0.18814965153756932
m05_joint_production_wealth,std_D_sup,ou_25,432,0.6891379567330256,0.6985069307120938,0.24797029196846598,0.25245546292115817,0.0243353164851041,0.06546870710964538,0.11985640393379038
m05_joint_production_wealth,std_D_sup,ou_35,178,0.6558927213218795,0.6455359798910608,0.2315288636049957,0.2263347334633069,0.047095415201640116,0.033705618499318184,0.24599319043735363
m05_joint_production_wealth,std_D_sup,btts,156,0.6691613129293678,0.6592616234604256,0.2380976355768523,0.23324959819567326,0.059705014837986445,0.037558440538183614,0.07883340237986347
m05_joint_production_wealth,std_D_sup_anch,1x2,1560,0.6119849292749368,0.6123176118070058,0.2112139628237952,0.21123299931682585,0.018484314564174976,0.013663985325952959,0.08326208880040209
m05_joint_production_wealth,std_D_sup_anch,ou_05,69,0.18304014119099524,0.17543686512069756,0.04217005444745836,0.04130051115296987,0.0319237888105287,0.026146786813518074,0.10284586806889062
m05_joint_production_wealth,std_D_sup_anch,ou_15,116,0.5762674739750323,0.5785496986547277,0.19317475727378416,0.19372443296377037,0.032567683582994646,0.03517861886821262,0.18787653907652221
m05_joint_production_wealth,std_D_sup_anch,ou_25,432,0.6890978936357461,0.6985069307120938,0.24795171774948266,0.25245546292115817,0.024374832655766485,0.06546870710964538,0.1192249516756076
m05_joint_production_wealth,std_D_sup_anch,ou_35,178,0.6561383648620213,0.6455359798910608,0.23164176500423056,0.2263347334633069,0.04775537038284472,0.033705618499318184,0.24770499606762864
m05_joint_production_wealth,std_D_sup_anch,btts,156,0.669123184324914,0.6592616234604256,0.2380786144279702,0.23324959819567326,0.05996403405474029,0.037558440538183614,0.07908185317912242
m05_joint_production_wealth,std_D_tot,1x2,1560,0.6119894935752459,0.6123176118070058,0.21121881837917333,0.21123299931682585,0.01864975006835672,0.013663985325952959,0.08515482647543626
m05_joint_production_wealth,std_D_tot,ou_05,69,0.18317454685902698,0.17543686512069756,0.04218690030023528,0.04130051115296987,0.03186533501632707,0.026146786813518074,0.10318868620100008
m05_joint_production_wealth,std_D_tot,ou_15,116,0.5763785911497907,0.5785496986547277,0.19321909962894515,0.19372443296377037,0.032859473798916815,0.03517861886821262,0.1875639875120423
m05_joint_production_wealth,std_D_tot,ou_25,432,0.6890955461029582,0.6985069307120938,0.2479509269684858,0.25245546292115817,0.024423298487798766,0.06546870710964538,0.11904640850814396
m05_joint_production_wealth,std_D_tot,ou_35,178,0.655935149201527,0.6455359798910608,0.23154878325846084,0.2263347334633069,0.04694957007024758,0.033705618499318184,0.24631029248352437
m05_joint_production_wealth,std_D_tot,btts,156,0.6692007189566519,0.6592616234604256,0.2381169801189666,0.23324959819567326,0.04659185391019449,0.037558440538183614,0.06099970726880699
m05_joint_production_wealth,inv_A_pool,1x2,1560,0.611268410464591,0.6123176118070058,0.21081524929005394,0.21123299931682585,0.007271724010889759,0.013663985325952959,0.015890125625945384
m05_joint_production_wealth,inv_A_pool,ou_05,69,0.1842021837361901,0.17543686512069756,0.04235116680778752,0.04130051115296987,0.02582169990411425,0.026146786813518074,0.07089056086134495
m05_joint_production_wealth,inv_A_pool,ou_15,116,0.5701742465258706,0.5785496986547277,0.1908649178649735,0.19372443296377037,0.09467455648551644,0.03517861886821262,0.21543809867673264
m05_joint_production_wealth,inv_A_pool,ou_25,432,0.6867030184533315,0.6985069307120938,0.2467918203997886,0.25245546292115817,0.021412942360245133,0.06546870710964538,0.08062644906720617
m05_joint_production_wealth,inv_A_pool,ou_35,178,0.6604977965375597,0.6455359798910608,0.23348194070742687,0.2263347334633069,0.053556312558487,0.033705618499318184,0.5909555530066315
m05_joint_production_wealth,inv_A_pool,btts,156,0.6640138426552225,0.6592616234604256,0.23556803567272552,0.23324959819567326,0.05916034480674965,0.037558440538183614,0.08677476132151984
m05_joint_production_wealth,inv_B_full,1x2,1560,0.6113464565494257,0.6123176118070058,0.21084617181505894,0.21123299931682585,0.007742626469919512,0.013663985325952959,0.023739777955367525
m05_joint_production_wealth,inv_B_full,ou_05,69,0.1843688468565707,0.17543686512069756,0.04237172337469002,0.04130051115296987,0.028632996480220427,0.026146786813518074,0.10048135352452592
m05_joint_production_wealth,inv_B_full,ou_15,116,0.5701921714416536,0.5785496986547277,0.19087678539947264,0.19372443296377037,0.07044330386882627,0.03517861886821262,0.2151452533486981
m05_joint_production_wealth,inv_B_full,ou_25,432,0.6866605506984811,0.6985069307120938,0.24677006453180825,0.25245546292115817,0.001971803771458511,0.06546870710964538,0.01771866604907868
m05_joint_production_wealth,inv_B_full,ou_35,178,0.6598257011373085,0.6455359798910608,0.233202257876718,0.2263347334633069,0.05024837810356818,0.033705618499318184,0.09309767505686795
m05_joint_production_wealth,inv_B_full,btts,156,0.6642366354097379,0.6592616234604256,0.2356757245730858,0.23324959819567326,0.06002429470317232,0.037558440538183614,0.10884340966143602
m05_joint_production_wealth,inv_B_anch,1x2,1560,0.6112918336752071,0.6123176118070058,0.21082423053743207,0.21123299931682585,0.007222434494815806,0.013663985325952959,0.025291351982354215
