match_id,market_name,market_line,selection,odds_pit,fair_pit,staleness_minutes,odds_close_final,fair_close,log_price_drift,fair_drift
12476764,1X2,0.0,home,2.1,0.4829857299670692,15.298966666666665,2.18,0.46153358162579766,0.03738753207162041,-0.021452148341271515
12476764,OverUnder,2.5,over_25,1.84,0.5399999999999999,1.8909999999999982,1.8677932892548987,0.5327939305228524,0.014992103205492864,-0.007206069477147525
12476764,OverUnder,2.5,under_25,2.16,0.4599999999999999,22.741666666666667,2.13,0.4672060694771476,-0.013986241974739952,0.007206069477147692
12476765,OverUnder,2.5,over_25,1.73,0.5811138014527846,49.469516666666664,1.77,0.5597014925373135,0.022858138076050184,-0.02141230891547108
12476765,OverUnder,2.5,under_25,2.4,0.41888619854721554,70.36411666666666,2.25,0.4402985074626866,-0.06453852113757118,0.02141230891547108
12476766,1X2,0.0,away,2.82,0.3529271757644276,3.283899999999999,2.757231150435932,0.3574673770238841,-0.02250991513306388,0.004540201259456478
12476766,1X2,0.0,draw,3.25,0.3062321955863649,1.268816666666666,3.3636398018376434,0.2930219182970808,0.03436866567163339,-0.01321027728928409
12476766,1X2,0.0,home,2.92,0.34084062864920744,2.4742500000000014,2.82,0.34951070467903517,-0.03484673133016819,0.008670076029827722
12476766,OverUnder,2.5,over_25,2.0,0.5,9.421683333333334,2.1300000000000003,0.4675,0.0629747991613886,-0.03249999999999997
12476766,OverUnder,2.5,under_25,2.0,0.5,9.421683333333334,1.87,0.5325,-0.06720874969344999,0.03249999999999997
12476767,1X2,0.0,away,4.2,0.24000000000000002,1.2898999999999994,3.3627990107298062,0.29862971835384633,-0.22231085919086366,0.05862971835384631
12476767,1X2,0.0,draw,3.6,0.28,31.44161666666667,3.4989986035213163,0.2870054650619746,-0.02845703118453345,0.007005465061974581
12476767,1X2,0.0,home,2.1,0.48000000000000004,0.3043666666666667,2.4235448601385374,0.4143648165841791,0.14329394187857947,-0.06563518341582092
12476767,OverUnder,1.5,over_15,1.31,0.7664884135472371,45.26123333333334,1.28,0.7726465364120781,-0.023167059281534418,0.006158122864841076
12476767,OverUnder,1.5,under_15,4.3,0.23351158645276293,2.6895666666666678,4.35,0.22735346358792188,0.011560822401076006,-0.006158122864841048
12476767,OverUnder,2.5,over_25,1.91,0.5236907730673317,7.292366666666666,1.8837647911022053,0.5295026509720885,-0.013830919185365801,0.00581187790475679
12476767,OverUnder,2.5,under_25,2.1,0.4763092269326683,21.74935,2.120008652030316,0.4704973490279117,0.009482825092591227,-0.005811877904756624
12476767,OverUnder,3.5,over_35,3.35,0.30497925311203317,85.76148333333333,3.25,0.30851063829787234,-0.030305349495328922,0.0035313851858391754
12476767,OverUnder,3.5,under_35,1.47,0.6950207468879668,23.325366666666667,1.45,0.6914893617021277,-0.013698844358161915,-0.0035313851858390644
12476768,1X2,0.0,away,2.9,0.3425692695214106,1.9393666666666682,2.72,0.3610830746341975,-0.06407885668452229,0.018513805112786885
12476768,1X2,0.0,draw,3.4,0.29219143576826195,1.9393666666666682,3.6417708063534953,0.2696891197248187,0.06869461699289225,-0.02250231604344327
12476768,1X2,0.0,home,2.72,0.3652392947103274,1.9393666666666682,2.66,0.3692278056409839,-0.022305757514298277,0.003988510930656497
12476768,OverUnder,2.5,over_25,1.83,0.5459057071960297,23.459449999999997,1.8637258055335193,0.5333365643301732,0.018261638554132854,-0.01256914286585653
12476768,OverUnder,2.5,under_25,2.2,0.45409429280397023,2.946466666666666,2.1300000000000003,0.46666343566982693,-0.03233538064293635,0.012569142865856697
12476769,1X2,0.0,away,4.7,0.21341288422324597,1.2570166666666651,4.006035679209874,0.2496072624838507,-0.15976036506924426,0.03619437826060473
12476769,1X2,0.0,draw,3.55,0.2825466354504947,42.29336666666667,3.5915269247790547,0.27841517556261247,0.01162983582337913,-0.004131459887882216
12476769,1X2,0.0,home,1.99,0.5040404803262593,4.269533333333332,2.118608340535153,0.47197756195353685,0.0626247912505863,-0.032062918372722404
12476769,OverUnder,1.5,over_15,1.28,0.7785467128027681,7.317450000000001,1.27,0.7941653160453809,-0.007843177461025893,0.015618603242612772
12476769,OverUnder,1.5,under_15,4.5,0.2214532871972318,7.317450000000001,4.9,0.20583468395461912,0.08515780834030696,-0.015618603242612689
