model,spec,method,w_base,sigma,w_max,identity_spec,head_logloss,head_market_logloss,head_delta_logloss,head_ece,head_market_ece,head_mce,head_brier,head_rps,head_market_rps,head_n_obs,wide_logloss,wide_market_logloss,wide_ece,wide_market_ece,wide_brier,wide_market_brier,wide_n_obs,crps_all,crps_home,crps_away,lpd_all,lpd_all_market,lpd_small,lpd_small_market,n_small,lpd_large,lpd_large_market,n_large,n_shifted,w_median,w_p10,w_p90,var_retention_median,price,rates
m05_joint_production_wealth,inv_w0.40_s0.75,inverse_gaussian,0.4,0.75,1.0,false,0.6305816614106916,0.633061118131463,-0.0024794567207714335,0.003605540649696464,0.018347074313313467,0.2396310835000932,0.220031638028281,0.22035351471327624,0.21091067161472066,2148,0.6297835539549541,0.6313810201519001,0.0038749451548362596,0.019667429027437587,0.21957322768420803,0.22020097994061438,2442,0.6231172320283608,0.6310151874783485,0.6152192765783728,-0.629783553954955,-0.6313810201518996,-0.6399730280773565,-0.6402389761854332,851,-0.6469342918163907,-0.6510763235992629,859,580,0.40655931225823344,0.40018430607878114,0.4406672112756838,0.16529047487080833,t25,t25
m05_joint_production_wealth,inv_w0.40_s1.00,inverse_gaussian,0.4,1.0,1.0,false,0.6306440146335761,0.633061118131463,-0.00241710349788693,0.0052666811052573944,0.018347074313313467,0.09055664020150206,0.22006690931723139,0.2203029846188942,0.21091067161472066,2148,0.6298065280994835,0.6313810201519001,0.00524242969826123,0.019667429027437587,0.2195867016670943,0.22020097994061438,2442,0.6230672672483221,0.6308128068513345,0.6153217276453095,-0.6298065280994836,-0.6313810201518996,-0.6399566180537181,-0.6402389761854332,851,-0.6469383988584343,-0.6510763235992629,859,580,0.40369848317655077,0.40010367913794953,0.423225970911258,0.1629724654746016,t25,t25
m05_joint_production_wealth,inv_w0.55_s0.15,inverse_gaussian,0.55,0.15,1.0,false,0.6323305213395393,0.633061118131463,-0.0007305967919237766,0.015111169347953696,0.018347074313313467,0.04445856624783884,0.22077546783088164,0.2226459295248897,0.21091067161472066,2148,0.6320524309177221,0.6313810201519001,0.012509943761941636,0.019667429027437587,0.2205590503563362,0.22020097994061438,2442,0.6257864415226709,0.6360455577764382,0.6155273252689039,-0.6320524309177216,-0.6313810201518996,-0.6400207611445607,-0.6402389761854332,851,-0.653168608200005,-0.6510763235992629,859,580,0.6581273041746631,0.5534430281720354,0.9221595222624266,0.4331316494980465,t25,t25
m05_joint_production_wealth,inv_w0.55_s0.25,inverse_gaussian,0.55,0.25,1.0,false,0.6313178770717075,0.633061118131463,-0.0017432410597555403,0.013522013691095992,0.018347074313313467,0.06551114014053838,0.22031056050154274,0.2217701328510056,0.21091067161472066,2148,0.6309649953503609,0.6313810201519001,0.010109491542907233,0.019667429027437587,0.22006407395583358,0.22020097994061438,2442,0.624660880751046,0.6343883078270119,0.61493345367508,-0.63096499535036,-0.6313810201518996,-0.640006717083516,-0.6402389761854332,851,-0.6504479683581614,-0.6510763235992629,859,580,0.5923878174392674,0.5512425382350232,0.7607313202580952,0.3509233448577336,t25,t25
m05_joint_production_wealth,inv_w0.55_s0.35,inverse_gaussian,0.55,0.35,1.0,false,0.6309823950971629,0.633061118131463,-0.002078723034300123,0.013203536447204796,0.018347074313313467,0.034858782810308075,0.22017166916305295,0.2213161831015922,0.21091067161472066,2148,0.6305217998860223,0.6313810201519001,0.011376794444759471,0.019667429027437587,0.21987747427901794,0.22020097994061438,2442,0.624092237978933,0.6333545629171577,0.6148299130407079,-0.630521799886024,-0.6313810201518996,-0.6399558205541949,-0.6402389761854332,851,-0.6492434892796614,-0.6510763235992629,859,580,0.5721501278320894,0.5506343774349304,0.67397616850567,0.32735577411480865,t25,t25
m05_joint_production_wealth,inv_w0.55_s0.50,inverse_gaussian,0.55,0.5,1.0,false,0.6308523572138797,0.633061118131463,-0.0022087609175833745,0.010784088563617953,0.018347074313313467,0.03990292342447033,0.22012990580056557,0.2210051444909488,0.21091067161472066,2148,0.6302926927916372,0.6313810201519001,0.009224845944371831,0.019667429027437587,0.21978917683715257,0.22020097994061438,2442,0.6236981403352598,0.6325584318642261,0.6148378488062934,-0.6302926927916384,-0.6313810201518996,-0.6399036353461545,-0.6402389761854332,851,-0.6485347117465609,-0.6510763235992629,859,580,0.5609932784835133,0.5503109567871096,0.6157353715604365,0.3147134598526773,t25,t25
m05_joint_production_wealth,inv_w0.55_s0.75,inverse_gaussian,0.55,0.75,1.0,false,0.6308269459884515,0.633061118131463,-0.0022341721430115813,0.010261934577001407,0.018347074313313467,0.27718777779078807,0.2201323861391896,0.22081847899794924,0.21091067161472066,2148,0.6301992191130577,0.6313810201519001,0.008892973376233413,0.019667429027437587,0.21975742131181245,0.22020097994061438,2442,0.6234617058669403,0.6320385756870202,0.6148848360468606,-0.6301992191130567,-0.6313810201518996,-0.639865829460856,-0.6402389761854332,851,-0.6481784420586172,-0.6510763235992629,859,580,0.5549194841936751,0.5501382295590859,0.5805004084567629,0.30793563421166725,t25,t25
m05_joint_production_wealth,inv_w0.55_s1.00,inverse_gaussian,0.55,1.0,1.0,false,0.6308314709582296,0.633061118131463,-0.0022296471732334844,0.009518676954747146,0.018347074313313467,0.2651802623625673,0.22014030317769942,0.2207507708247124,0.21091067161472066,2148,0.6301775732531366,0.6313810201519001,0.009471529961292592,0.019667429027437587,0.21975143280022416,0.22020097994061438,2442,0.62337721314189,0.6318400735027969,0.614914352780983,-0.6301775732531367,-0.6313810201518996,-0.6398507297376534,-0.6402389761854332,851,-0.6480701513248078,-0.6510763235992629,859,580,0.5527738623824132,0.5500777593534623,0.5674194781834436,0.30555894302067,t25,t25
m05_joint_production_wealth,inv_w0.70_s0.15,inverse_gaussian,0.7,0.15,1.0,false,0.6327607960834488,0.633061118131463,-0.00030032204801422324,0.016927465900534875,0.018347074313313467,0.07941178450483977,0.22097585153348587,0.22305900601447232,0.21091067161472066,2148,0.632452664656164,0.6313810201519001,0.013712068687886039,0.019667429027437587,0.22074754266864952,0.22020097994061438,2442,0.6261260810184905,0.6365135290036932,0.6157386330332881,-0.6324526646561645,-0.6313810201518996,-0.6399232784931855,-0.6402389761854332,851,-0.6543529273391164,-0.6510763235992629,859,580,0.7720848694497754,0.7022953521146902,0.9481063481749511,0.5961150905212043,t25,t25
m05_joint_production_wealth,inv_w0.70_s0.25,inverse_gaussian,0.7,0.25,1.0,false,0.6319941321747231,0.633061118131463,-0.0010669859567399298,0.015155827657672464,0.018347074313313467,0.099251352974285,0.22062361286488769,0.222394289099173,0.21091067161472066,2148,0.6316483297427044,0.6313810201519001,0.011122898981211347,0.019667429027437587,0.22038088554330437,0.22020097994061438,2442,0.6252693735551325,0.6353018855907405,0.6152368615195245,-0.631648329742705,-0.6313810201518996,-0.6399084634857758,-0.6402389761854332,851,-0.6523272727928434,-0.6510763235992629,859,580,0.7282585449595116,0.7008283588233488,0.8404875468387302,0.5303605165764448,t25,t25
m05_joint_production_wealth,inv_w0.70_s0.35,inverse_gaussian,0.7,0.35,1.0,false,0.6316926337234313,0.633061118131463,-0.0013684844080317227,0.015653440041425687,0.018347074313313467,0.0823249390720257,0.22049459283519668,0.2220255581139895,0.21091067161472066,2148,0.6312863532173928,0.6313810201519001,0.011944177435775773,0.019667429027437587,0.22022541898342435,0.22020097994061438,2442,0.6248042410994483,0.6345283994617497,0.615080082737147,-0.6312863532173929,-0.6313810201518996,-0.6398696791200696,-0.6402389761854332,851,-0.6513443533156614,-0.6510763235992629,859,580,0.7147667518880596,0.7004229182899535,0.78265077900378,0.510891511976399,t25,t25
m05_joint_production_wealth,inv_w0.70_s0.50,inverse_gaussian,0.7,0.5,1.0,false,0.6315297973362634,0.633061118131463,-0.0015313207951996866,0.014675812460719907,0.018347074313313467,0.09413262956732522,0.22043118754731997,0.22175588893088827,0.21091067161472066,2148,0.6310681584739906,0.6313810201519001,0.01160748396366269,0.019667429027437587,0.2201365242465074,0.22020097994061438,2442,0.6244584295278398,0.6339174626842128,0.6149993963714668,-0.6310681584739917,-0.6313810201518996,-0.6398295782524491,-0.6402389761854332,851,-0.6506908047627512,-0.6510763235992629,859,580,0.7073288523223422,0.7002073045247397,0.7438235810402909,0.5003141059271957,t25,t25
m05_joint_production_wealth,inv_w0.70_s0.75,inverse_gaussian,0.7,0.75,1.0,false,0.6314509346115494,0.633061118131463,-0.0016101835199135994,0.014138641916306635,0.018347074313313467,0.061187468332478456,0.22040423519671729,0.22158273701336256,0.21091067161472066,2148,0.6309515312135751,0.6313810201519001,0.011426594537502279,0.019667429027437587,0.22009118825658217,0.22020097994061438,2442,0.6242331221602573,0.6335066279328142,0.6149596163877004,-0.6309515312135756,-0.6313810201518996,-0.6398000338851946,-0.6402389761854332,851,-0.6502993441490694,-0.6510763235992629,859,580,0.7032796561291167,0.7000921530393904,0.7203336056378419,0.49460227484681873,t25,t25
m05_joint_production_wealth,inv_w0.70_s1.00,inverse_gaussian,0.7,1.0,1.0,false,0.6314265914768931,0.633061118131463,-0.0016345266545699788,0.014484126422786521,0.018347074313313467,0.06029706854991823,0.22039700398895623,0.22151673827640433,0.21091067161472066,2148,0.6309126646055396,0.6313810201519001,0.012119609763899744,0.019667429027437587,0.22007657595023153,0.22020097994061438,2442,0.6241467534058217,0.6333460786595262,0.6149474281521174,-0.6309126646055394,-0.6313810201518996,-0.6397880990992036,-0.6402389761854332,851,-0.6501567898764973,-0.6510763235992629,859,580,0.7018492415882753,0.7000518395689748,0.7116129854556289,0.4925923579569257,t25,t25
m05_joint_production_wealth,inv_w0.85_s0.15,inverse_gaussian,0.85,0.15,1.0,false,0.6332539796632567,0.633061118131463,0.00019286153179365328,0.019297533104612023,0.018347074313313467,0.11907013384863163,0.2212052111885351,0.2235221667952081,0.21091067161472066,2148,0.6329103694965651,0.6313810201519001,0.015140286490507443,0.019667429027437587,0.2209622067848502,0.22020097994061438,2442,0.6265454752419662,0.6370709391955919,0.6160200112883406,-0.632910369496566,-0.6313810201518996,-0.6398449359770391,-0.6402389761854332,851,-0.6556571462010444,-0.6510763235992629,859,580,0.8860424347248876,0.8511476760573451,0.9740531740874756,0.7850712073551888,t25,t25
m05_joint_production_wealth,inv_w0.85_s0.25,inverse_gaussian,0.85,0.25,1.0,false,0.6328251335101985,0.633061118131463,-0.0002359846212645067,0.018096137651186648,0.018347074313313467,0.12949817037891898,0.22100797609021647,0.22314927171504326,0.21091067161472066,2148,0.6324688493078611,0.6313810201519001,0.013593794187881442,0.019667429027437587,0.2207606170070924,0.22020097994061438,2442,0.6260634734287925,0.6364116376146919,0.6157153092428931,-0.6324688493078627,-0.6313810201518996,-0.6398349879862132,-0.6402389761854332,851,-0.6545389238745004,-0.6510763235992629,859,580,0.8641292724797558,0.8504141794116744,0.920243773419365,0.746719401623867,t25,t25
m05_joint_production_wealth,inv_w0.85_s0.35,inverse_gaussian,0.85,0.35,1.0,false,0.63263579209844,0.633061118131463,-0.0004253260330230324,0.01834608529788479,0.018347074313313467,0.13871240631771609,0.2209252587505531,0.22293156492871777,0.21091067161472066,2148,0.6322551280704497,0.6313810201519001,0.013246823946655129,0.019667429027437587,0.22066744140819164,0.22020097994061438,2442,0.6257877313846504,0.635983237910165,0.6155922248591356,-0.6322551280704505,-0.6313810201518996,-0.6398132165403433,-0.6402389761854332,851,-0.65395862780478,-0.6510763235992629,859,580,0.8573833759440297,0.8502114591449768,0.89132538950189,0.7351062539381295,t25,t25
m05_joint_production_wealth,inv_w0.85_s0.50,inverse_gaussian,0.85,0.5,1.0,false,0.6325168140165172,0.633061118131463,-0.0005443041149458816,0.018936209929833654,0.018347074313313467,0.13808329624194082,0.2208757683460384,0.22276508232453798,0.21091067161472066,2148,0.6321141925756764,0.6313810201519001,0.01380753189912066,0.019667429027437587,0.22060810984754942,0.22020097994061438,2442,0.625573573335564,0.6356391270588723,0.6155080196122558,-0.6321141925756768,-0.6313810201518996,-0.6397904765105834,-0.6402389761854332,851,-0.6535435864992346,-0.6510763235992629,859,580,0.853664426161171,0.8501036522623697,0.8719117905201454,0.72874295264297,t25,t25
m05_joint_production_wealth,inv_w0.85_s0.75,inverse_gaussian,0.85,0.75,1.0,false,0.6324470376479389,0.633061118131463,-0.000614080483524182,0.019630616830656485,0.018347074313313467,0.11185331877420135,0.22084795476682023,0.22265350563167782,0.21091067161472066,2148,0.6320298557735977,0.6313810201519001,0.014948486195292923,0.019667429027437587,0.22057349555896322,0.22020097994061438,2442,0.625427764030616,0.6354036969293804,0.6154518311318513,-0.6320298557735972,-0.6313810201518996,-0.6397734682801768,-0.6402389761854332,851,-0.6532739525998762,-0.6510763235992629,859,580,0.8516398280645583,0.8500460765196953,0.8601668028189209,0.725290396776263,t25,t25
m05_joint_production_wealth,inv_w0.85_s1.00,inverse_gaussian,0.85,1.0,1.0,false,0.6324215189264463,0.633061118131463,-0.000639599205016772,0.019908168145989006,0.018347074313313467,0.08778144958823197,0.22083805327763784,0.22260969238711556,0.21091067161472066,2148,0.6319988410044965,0.6313810201519001,0.015700778310181296,0.019667429027437587,0.22056094601657047,0.22020097994061438,2442,0.6253700057332676,0.6353105491860227,0.6154294622805123,-0.6319988410044965,-0.6313810201518996,-0.6397665307397513,-0.6402389761854332,851,-0.6531692667305221,-0.6510763235992629,859,580,0.8509246207941377,0.8500259197844874,0.8558064927278145,0.7240727102833692,t25,t25
m05_joint_production_wealth,inv_w1.00_s0.15,inverse_gaussian,1.0,0.15,1.0,true,0.633809660720174,0.633061118131463,0.000748542588710932,0.017940470262691816,0.018347074313313467,0.12503165820865836,0.22146339756741482,0.22403520433970808,0.21091067161472066,2148,0.6334251458234493,0.6313810201519001,0.014284294446890174,0.019667429027437587,0.22120289182162403,0.22020097994061438,2442,0.6270457522503458,0.63771835774312,0.6163731467575714,-0.6334251458234498,-0.6313810201518996,-0.6397852742540557,-0.6402389761854332,851,-0.65708074199572,-0.6510763235992629,859,580,1.0,1.0,1.0,1.0,t25,t25
m05_joint_production_wealth,std_w0.25_s0.15,standard_gaussian,0.25,0.15,1.0,false,0.6317756670871233,0.633061118131463,-0.001285451044339747,0.009305856679157874,0.018347074313313467,0.3161769479850076,0.2206303935331366,0.22085524173154403,0.21091067161472066,2148,0.6307663552542258,0.6313810201519001,0.00894006966114281,0.019667429027437587,0.22004546666514152,0.22020097994061438,2442,0.6233249810524625,0.6307059377755839,0.6159440243293409,-0.6307663552542268,-0.6313810201518996,-0.6395637560437168,-0.6402389761854332,851,-0.64974644699405,-0.6510763235992629,859,580,0.8197878263755614,0.3797341295626219,0.9942616197132743,0.6720523608231147,t25,t25
m05_joint_production_wealth,std_w0.25_s0.25,standard_gaussian,0.25,0.25,1.0,false,0.6324405185056045,0.633061118131463,-0.0006205996258585866,0.010769862324638122,0.018347074313313467,0.7812647445788494,0.22092811998805145,0.2215549455337437,0.21091067161472066,2148,0.631651960991408,0.6313810201519001,0.01040688362822245,0.019667429027437587,0.22044970306760733,0.22020097994061438,2442,0.6240664438541085,0.6323296636667052,0.6158032240415118,-0.6316519609914075,-0.6313810201518996,-0.6394846408287119,-0.6402389761854332,851,-0.6517718124663807,-0.6510763235992629,859,580,0.929353637601221,0.6487811329031742,0.9979291029416281,0.863698235409496,t25,t25
m05_joint_production_wealth,std_w0.25_s0.35,standard_gaussian,0.25,0.35,1.0,false,0.6327680138086725,0.633061118131463,-0.000293104322790505,0.014295068991433457,0.018347074313313467,0.25140957277723364,0.2210548385376733,0.22220923638725754,0.21091067161472066,2148,0.6321487206395802,0.6313810201519001,0.012739329427517161,0.019667429027437587,0.2206688181097479,0.22020097994061438,2442,0.6247558346564863,0.6338200838052275,0.6156915855077452,-0.6321487206395799,-0.6313810201518996,-0.6395266717079667,-0.6402389761854332,851,-0.653058614880894,-0.6510763235992629,859,580,0.963083120279851,0.7933730524905498,0.9989427042751161,0.927529111391675,t25,t25
m05_joint_production_wealth,std_w0.25_s0.50,standard_gaussian,0.25,0.5,1.0,false,0.6330998924966008,0.633061118131463,3.877436513777255e-5,0.01808515012014425,0.018347074313313467,0.2914312428164283,0.22117995889762385,0.22287479684386924,0.21091067161472066,2148,0.6326019367987994,0.6313810201519001,0.01648351260220583,0.019667429027437587,0.22086116182267201,0.22020097994061438,2442,0.625545582774189,0.6353218198763771,0.615769345672001,-0.6326019367987983,-0.6313810201518996,-0.6396126691954941,-0.6402389761854332,851,-0.6543899021552743,-0.6510763235992629,859,580,0.9816778691941446,0.8904410473992725,0.9994817386881507,0.9636914426127687,t25,t25
m05_joint_production_wealth,std_w0.25_s0.75,standard_gaussian,0.25,0.75,1.0,false,0.6334134602628749,0.633061118131463,0.00035234213141188686,0.017713667879931026,0.018347074313313467,0.11554566058641202,0.22130212750466075,0.22342351501734073,0.21091067161472066,2148,0.6329829682616069,0.6313810201519001,0.013769252713961434,0.019667429027437587,0.22101916318620649,0.22020097994061438,2442,0.6262432104016904,0.6365017535908146,0.6159846672125664,-0.6329829682616066,-0.6313810201518996,-0.6396938428366503,-0.6402389761854332,851,-0.6556041469318638,-0.6510763235992629,859,580,0.9918008596772082,0.9491659859053951,0.9997696174015236,0.9836689460172626,t25,t25
m05_joint_production_wealth,std_w0.25_s1.00,standard_gaussian,0.25,1.0,1.0,false,0.6335656272440174,0.633061118131463,0.0005045091125543966,0.01681320178890791,0.018347074313313467,0.10583874805744209,0.22136319587042208,0.2236671494271012,0.21091067161472066,2148,0.6331568909873247,0.6313810201519001,0.013396196047814942,0.019667429027437587,0.2210911861251857,0.22020097994061438,2442,0.626560842623424,0.6370001963132832,0.6161214889335649,-0.6331568909873246,-0.6313810201518996,-0.6397304803009527,-0.6402389761854332,851,-0.6561783093932276,-0.6510763235992629,859,580,0.9953768960293115,0.9709675363609275,0.9998704010775631,0.9907751653919995,t25,t25
m05_joint_production_wealth,std_w0.40_s0.15,standard_gaussian,0.4,0.15,1.0,false,0.6316523186943394,0.633061118131463,-0.0014087994371236867,0.009378977303633188,0.018347074313313467,0.08533954471443206,0.22055931274028104,0.221112849142207,0.21091067161472066,2148,0.6308064788805609,0.6313810201519001,0.00902745568963255,0.019667429027437587,0.22006632915304306,0.22020097994061438,2442,0.6234675863644036,0.6315016568775144,0.6154335158512931,-0.6308064788805603,-0.6313810201518996,-0.6395661380742185,-0.6402389761854332,851,-0.6498515867445864,-0.6510763235992629,859,580,0.8558302611004491,0.5037873036500976,0.9954092957706194,0.7324456153669732,t25,t25
m05_joint_production_wealth,std_w0.40_s0.25,standard_gaussian,0.4,0.25,1.0,false,0.632466904662473,0.633061118131463,-0.0005942134689900236,0.013514255239417003,0.018347074313313467,0.2589070060485982,0.22092348691721045,0.22188109140008994,0.21091067161472066,2148,0.6317741182055625,0.6313810201519001,0.013793278055870216,0.019667429027437587,0.22050306008747378,0.22020097994061438,2442,0.6243839665842569,0.6331430946838752,0.6156248384846384,-0.6317741182055608,-0.6313810201518996,-0.6395237232217397,-0.6402389761854332,851,-0.6521675326404804,-0.6510763235992629,859,580,0.9434829100809767,0.7190249063225393,0.9983432823533025,0.890160034694468,t25,t25
m05_joint_production_wealth,std_w0.40_s0.35,standard_gaussian,0.4,0.35,1.0,false,0.6328632353211785,0.633061118131463,-0.00019788281028454424,0.015364107296681279,0.018347074313313467,0.2211146247625273,0.22108449238365832,0.22249625799855705,0.21091067161472066,2148,0.6322982944444656,0.6313810201519001,0.013844377431331415,0.019667429027437587,0.22073105641089186,0.22020097994061438,2442,0.6250900146337622,0.6344944561243056,0.6156855731432189,-0.6322982944444661,-0.6313810201518996,-0.6395688758225341,-0.6402389761854332,851,-0.6535533791522256,-0.6510763235992629,859,580,0.9704664962238808,0.8346984419924399,0.999154163420093,0.9418052297802244,t25,t25
m05_joint_production_wealth,std_w0.40_s0.50,standard_gaussian,0.4,0.5,1.0,false,0.6332020605190822,0.633061118131463,0.00014094238761919176,0.019097326891758814,0.018347074313313467,0.0977862969452874,0.22121782482787872,0.22307847398454275,0.21091067161472066,2148,0.6327300572159121,0.6313810201519001,0.014624283477803946,0.019667429027437587,0.22091360340939384,0.22020097994061438,2442,0.6258032868270007,0.6357701660731304,0.6158364075808709,-0.6327300572159098,-0.6313810201518996,-0.6396439746486191,-0.6402389761854332,851,-0.654819412477622,-0.6510763235992629,859,580,0.9853422953553157,0.912352837919418,0.9995853909505207,0.9708994414142982,t25,t25
m05_joint_production_wealth,std_w0.40_s0.75,standard_gaussian,0.4,0.75,1.0,false,0.633482656144903,0.633061118131463,0.0004215380134399149,0.016603046180242605,0.018347074313313467,0.10501308364433692,0.22132953265999822,0.22353840135009573,0.21091067161472066,2148,0.6330623600209049,0.6313810201519001,0.013247975940556276,0.019667429027437587,0.22105184280115228,0.22020097994061438,2442,0.6263931925595614,0.6367384404754375,0.6160479446436853,-0.633062360020905,-0.6313810201518996,-0.6397113545843407,-0.6402389761854332,851,-0.6558723955358702,-0.6510763235992629,859,580,0.9934406877417665,0.9593327887243162,0.9998156939212188,0.9869244005477547,t25,t25
m05_joint_production_wealth,std_w0.40_s1.00,standard_gaussian,0.4,1.0,1.0,false,0.6336109347954976,0.633061118131463,0.0005498166640345303,0.0176692743197931,0.018347074313313467,0.13565970767601143,0.22138153485106704,0.22373811508159538,0.21091067161472066,2148,0.6332074189625028,0.6313810201519001,0.013638561573952051,0.019667429027437587,0.22111210426449707,0.22020097994061438,2442,0.6266541687495563,0.6371416856489976,0.6161666518501147,-0.6332074189625017,-0.6313810201518996,-0.6397411756646201,-0.6402389761854332,851,-0.6563494474078061,-0.6510763235992629,859,580,0.9963015168234493,0.976774029088742,0.9998963208620505,0.9926167125802594,t25,t25
m05_joint_production_wealth,std_w0.55_s0.15,standard_gaussian,0.55,0.15,1.0,false,0.6318010984384939,0.633061118131463,-0.0012600196929691831,0.013508137328921695,0.018347074313313467,0.2338224084858489,0.22060553058006654,0.22155153479682466,0.21091067161472066,2148,0.6311055389945389,0.6313810201519001,0.013620315552261843,0.019667429027437587,0.2201936600069678,0.22020097994061438,2442,0.6239239053688849,0.6326287042777665,0.615219106460003,-0.6311055389945383,-0.6313810201518996,-0.6395886137014422,-0.6402389761854332,851,-0.6506724862746972,-0.6510763235992629,859,580,0.8918726958253369,0.6278404777375731,0.9965569718279647,0.7954370065565908,t25,t25
m05_joint_production_wealth,std_w0.55_s0.25,standard_gaussian,0.55,0.25,1.0,false,0.6326197534010409,0.633061118131463,-0.00044136473042211133,0.014219128981833005,0.018347074313313467,0.21926357741245428,0.22097390718750473,0.22228890373381133,0.21091067161472066,2148,0.6320185682455047,0.6313810201519001,0.012920519330408916,0.019667429027437587,0.22060546450825574,0.22020097994061438,2442,0.6248469705433288,0.6341026147174857,0.615591326369172,-0.6320185682455056,-0.6313810201518996,-0.6395727939951684,-0.6402389761854332,851,-0.6529141858450761,-0.6510763235992629,859,580,0.9576121825607327,0.7892686797419046,0.9987574617649768,0.9170211107960047,t25,t25
m05_joint_production_wealth,std_w0.55_s0.35,standard_gaussian,0.55,0.35,1.0,false,0.6330157568788666,0.633061118131463,-4.5361252596465285e-5,0.018139140527053642,0.018347074313313467,0.2951810923035276,0.22113984073556392,0.2228210118739967,0.21091067161472066,2148,0.6325028113846313,0.6313810201519001,0.016280470689007273,0.019667429027437587,0.2208156419058662,0.22020097994061438,2442,0.6254879810749003,0.6352262523060577,0.6157497098437431,-0.6325028113846322,-0.6313810201518996,-0.6396156699359968,-0.6402389761854332,851,-0.6542095711566387,-0.6510763235992629,859,580,0.9778498721679105,0.8760238314943298,0.9993656225650698,0.9561903778353316,t25,t25
m05_joint_production_wealth,std_w0.55_s0.50,standard_gaussian,0.55,0.5,1.0,false,0.6333242116955485,0.633061118131463,0.00026309356408549256,0.017106164959513472,0.018347074313313467,0.11476496663164892,0.22126501760022355,0.2232959722141321,0.21091067161472066,2148,0.6328768455844983,0.6313810201519001,0.013269327972257642,0.019667429027437587,0.22097399175536991,0.22020097994061438,2442,0.6260824131494076,0.6362349592600403,0.6159298670387748,-0.6328768455844977,-0.6313810201518996,-0.6396768552921757,-0.6402389761854332,851,-0.6553046811304248,-0.6510763235992629,859,580,0.9890067215164867,0.9342646284395635,0.9996890432128904,0.978134296553786,t25,t25
m05_joint_production_wealth,std_w0.55_s0.75,standard_gaussian,0.55,0.75,1.0,false,0.6335568760866193,0.633061118131463,0.0004957579551562175,0.01679556182690708,0.018347074313313467,0.10581546971880673,0.221359350598547,0.22365695385185622,0.21091067161472066,2148,0.6331463167508974,0.6313810201519001,0.013382170634381583,0.019667429027437587,0.22108655316121056,0.22020097994061438,2442,0.626548447673186,0.6369785569006022,0.6161183384457698,-0.633146316750898,-0.6313810201518996,-0.6397292498248923,-0.6402389761854332,851,-0.6561543573136216,-0.6510763235992629,859,580,0.995080515806325,0.9694995915432371,0.9998617704409142,0.9901852332112746,t25,t25
m05_joint_production_wealth,std_w0.55_s1.00,standard_gaussian,0.55,1.0,1.0,false,0.6336579914066014,0.633061118131463,0.0005968732751383543,0.01691254024209561,0.018347074313313467,0.12438682851335636,0.2214007220591175,0.22381039022242266,0.21091067161472066,2148,0.633259516315899,0.6313810201519001,0.013392322837766202,0.019667429027437587,0.22113373330941982,0.22020097994061438,2442,0.6267493223460328,0.6372842684958776,0.6162143761961879,-0.6332595163158999,-0.6313810201518996,-0.639752002000278,-0.6402389761854332,851,-0.656525295907049,-0.6510763235992629,859,580,0.9972261376175868,0.9825805218165566,0.9999222406465379,0.9944599696351892,t25,t25
m05_joint_production_wealth,std_w0.70_s0.15,standard_gaussian,0.7,0.15,1.0,false,0.6322143214693617,0.633061118131463,-0.0008467966621013012,0.01420473293517405,0.018347074313313467,0.2948844260305584,0.22077100374859554,0.22218018696572156,0.21091067161472066,2148,0.6316494500851911,0.6313810201519001,0.01292684793107288,0.019667429027437587,0.22042637379439448,0.22020097994061438,2442,0.6246789630369849,0.6340568114442736,0.615301114629696,-0.6316494500851909,-0.6313810201518996,-0.6396318180059477,-0.6402389761854332,851,-0.6521725485063732,-0.6510763235992629,859,580,0.9279151305502246,0.7518936518250487,0.9977046478853098,0.8610265343919679,t25,t25
m05_joint_production_wealth,std_w0.70_s0.25,standard_gaussian,0.7,0.25,1.0,false,0.632896091233196,0.633061118131463,-0.00016502689826702888,0.018047014835672413,0.018347074313313467,0.09369984113855316,0.22108032362314176,0.22278183399010754,0.21091067161472066,2148,0.632378873463174,0.6313810201519001,0.015007652195012574,0.019667429027437587,0.22075652367249027,0.22020097994061438,2442,0.6254483125739355,0.6351933542752479,0.615703270872623,-0.6323788734631733,-0.6313810201518996,-0.6396323519092348,-0.6402389761854332,851,-0.6539931170450818,-0.6510763235992629,859,580,0.9717414550404884,0.8595124531612697,0.9991716411766512,0.9442814637141054,t25,t25
m05_joint_production_wealth,std_w0.70_s0.35,standard_gaussian,0.7,0.35,1.0,false,0.6332247692549106,0.633061118131463,0.00016365112344751687,0.017629165279041185,0.018347074313313467,0.08791509257804053,0.22122126210994314,0.22318487907317847,0.21091067161472066,2148,0.6327600701747788,0.6313810201519001,0.014076352125794667,0.019667429027437587,0.22092252470694917,0.22020097994061438,2442,0.6259476067299117,0.6360104393730028,0.6158847740868203,-0.6327600701747788,-0.6313810201518996,-0.639667216972156,-0.6402389761854332,851,-0.6550203825408174,-0.6510763235992629,859,580,0.9852332481119404,0.91734922099622,0.9995770817100464,0.9706845555569965,t25,t25
